Date,Target,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal
2025-10-20,1,0.01739962,0.01359618,73.02500698,75.68093207,115.8265625,90.42929439
2025-10-21,1,0.002395788,0.013520118,74.65572684,77.70690493,123.382153,97.01986611
2025-10-22,1,0.015527964,0.013179192,79.21430315,79.74592101,132.6692596,104.1497448
2025-10-23,0,-0.009863889,0.013537664,77.39285714,85.53555967,135.3926807,110.398332
2025-10-24,1,0.024664966,0.013987287,81.13856724,86.59060271,143.6439938,117.0474643
2025-10-27,1,0.025360744,0.014594668,86.83499581,89.02721627,156.5478538,124.9475422
2025-10-28,0,-0.008051503,0.01500612,89.3442906,84.95662352,162.2874704,132.4155279
2025-10-29,1,0.017485329,0.01494418,86.74074009,84.51465572,170.5779674,140.0480158
2025-10-30,1,0.001405476,0.01489874,87.26074219,83.30931026,175.5873534,147.1558833
2025-10-31,1,0.005030308,0.012763793,85.42429897,86.85289453,179.1552018,153.555747
2025-11-03,1,0.027463615,0.013356311,85.65072196,91.19504368,189.0324119,160.65108
2025-11-04,0,-0.024002724,0.015209461,86.41786412,78.81981738,186.6291824,165.8467005
2025-11-05,0,-0.02887673,0.017438493,98.04929897,65.38704858,173.2605966,167.3294797
2025-11-06,1,0.005486351,0.016837797,101.897147,66.25933683,162.5695349,166.3774907
2025-11-07,0,-0.018218055,0.017484093,106.4671456,58.08142443,146.5420749,162.4104076
2025-11-10,1,0.029771722,0.018118836,110.8085589,62.84559712,141.8461195,158.2975499
2025-11-11,1,0.008105581,0.017869927,113.0742711,61.79520977,139.1949283,154.4770256
2025-11-12,1,0.010658008,0.017310659,112.0657087,66.04452123,139.0414887,151.3899182
2025-11-13,1,0.004864737,0.016767943,109.150722,63.10055882,138.9513207,148.9021987
2025-11-14,0,-0.038884373,0.01945914,113.2928641,48.32292526,124.6086533,144.0434896
2025-11-17,1,0.019178876,0.019530515,113.8671352,54.03381404,118.1481687,138.8644254
2025-11-18,0,-0.033729935,0.021232022,118.3178362,43.88129123,100.9206398,131.2756683
2025-11-19,0,-0.006116906,0.021039178,120.8721052,42.57992066,84.34988194,121.890511
2025-11-20,1,0.018991412,0.021272897,125.6942662,45.39781461,76.41587772,112.7955844
2025-11-21,0,-0.038586605,0.022402341,129.4064244,34.0075438,57.23628475,101.6837245
2025-11-24,0,-0.001870283,0.021517397,127.272147,36.99032719,40.98291768,89.5435631
2025-11-25,1,0.003042633,0.021509607,117.224278,42.3138239,28.71668283,77.37818705
2025-11-26,1,0.026371832,0.02201778,115.5400042,46.83183005,27.00283994,67.30311762
2025-11-27,1,0.006552745,0.022083462,109.2728446,51.67706718,27.42960946,59.32841599
2025-11-28,0,-0.015245086,0.022245334,104.5771484,42.10854893,22.63954708,51.99064221
2025-12-01,0,-0.00158532,0.021123034,102.0307268,39.69120342,18.13246866,45.2190075
2025-12-02,1,0.018839973,0.021128601,102.6592843,41.66700473,20.34243552,40.2436931
2025-12-03,1,0.010302403,0.020261312,102.6857038,42.95913157,25.14224869,37.22340422
2025-12-04,0,-0.00193186,0.020231109,95.15213449,51.05523811,27.99483711,35.3776908
2025-12-05,1,0.017602538,0.020116269,96.46998814,50.67793722,35.6176198,35.4256766
2025-12-08,1,0.013277229,0.019228371,92.01285226,64.05846085,45.55551998,37.45164527
2025-12-09,0,-0.002723489,0.019169893,86.43786621,65.22591027,51.92102501,40.34552122
2025-12-10,0,-0.002065533,0.019023879,80.66500419,60.23046537,55.63451576,43.40332013
2025-12-11,0,-0.005913431,0.019025941,73.60641044,75.28693308,55.9651003,45.91567616
2025-12-12,1,0.013660889,0.016999183,72.07711356,78.76108478,60.09664287,48.75186951
2025-12-15,0,-0.018545551,0.0170741,72.16641671,68.68250151,56.54059079,50.30961376
2025-12-16,0,-0.022612427,0.016069,72.14425223,53.12866097,45.81420211,49.41053143
2025-12-17,1,0.014221516,0.016265749,72.36141532,55.40704402,41.45758424,47.81994199
2025-12-18,0,-0.015377404,0.016145528,72.89711217,55.27115568,32.63394458,44.78274251
2025-12-19,1,0.006497801,0.01340896,71.18568638,57.54275712,27.42620786,41.31143558
2025-12-22,1,0.021013592,0.014012849,71.95856585,58.22345086,29.84447317,39.0180431
2025-12-23,1,0.002770111,0.014013213,69.80425153,56.28138021,32.30759347,37.67595317
2025-12-24,0,-0.002115189,0.012947136,68.14854213,56.20210644,33.17521715,36.77580597
2025-12-26,1,0.00511273,0.012923479,63.70284598,52.48848293,35.15691881,36.45202854
2025-12-29,1,0.02176787,0.013010148,64.93783133,55.20326825,43.55856268,37.87333536
2025-12-30,0,-0.001515197,0.013008684,65.34994071,55.63590708,49.13489883,40.12564806
2026-01-02,1,0.022399389,0.013250071,68.94564383,62.23875918,60.55892091,44.21230263
2026-01-05,1,0.033740536,0.014801881,74.68280901,70.72430082,80.6167392,51.49318994
2026-01-06,1,0.015131083,0.014875102,79.89210728,71.11838618,100.8341522,61.3613824
2026-01-07,1,0.005636541,0.014614455,80.53566197,78.87430202,117.5654746,72.60220085
2026-01-08,1,0.000287816,0.01452581,79.96709333,89.11374454,129.4387892,83.96951852
2026-01-09,1,0.007429919,0.014434685,81.67850167,88.74236893,139.9743964,95.1704941
2026-01-12,1,0.008353052,0.014351137,81.96995326,97.71525146,149.7024888,106.076893
2026-01-13,1,0.01456438,0.014216552,82.47065081,97.85127535,161.0307457,117.0676636
2026-01-14,1,0.006470031,0.014119742,80.21351842,97.66898079,170.5009069,127.7543122
2026-01-15,1,0.015639946,0.012981984,84.29924665,97.8758955,181.9165265,138.5867551
2026-01-16,1,0.00896232,0.010804256,86.2621024,99.14214883,192.2326557,149.3159352
2026-01-19,1,0.013118155,0.010781939,90.183524,99.18882215,203.2234326,160.0974347
2026-01-20,0,-0.003863001,0.00962983,91.66353934,96.46540545,208.0100011,169.679948
2026-01-21,1,0.004936916,0.00966656,96.23500279,97.42221139,211.3185802,178.0076744
2026-01-22,1,0.008638793,0.00931356,96.96571568,97.22203692,214.9008423,185.386308
2026-01-23,1,0.007551389,0.009195765,93.18139648,96.68458152,218.2530924,191.9596649
2026-01-26,0,-0.008145189,0.009686281,89.78853934,89.06037655,215.1631123,196.6003544
2026-01-27,1,0.026960836,0.010394044,94.832101,90.89904404,221.0801781,201.4963191
2026-01-28,1,0.016763811,0.010163757,95.10138811,91.94404392,230.0538286,207.207821
2026-01-29,1,0.009707476,0.009788526,101.5256696,92.12029808,238.4864694,213.4635507
2026-01-30,1,0.000595439,0.009631541,104.1621094,91.73242449,242.6235249,219.2955455
2026-02-02,0,-0.054011384,0.015969382,120.0549665,63.89064957,221.1872794,219.6738923
2026-02-03,1,0.066134354,0.020933466,140.3856724,72.90818228,228.8675294,221.5126197
2026-02-04,1,0.015577502,0.02099765,143.3642578,73.09517059,238.8993219,224.9899602
2026-02-05,0,-0.039404581,0.023517723,155.5671038,61.48001574,227.4813675,225.4882416
2026-02-06,0,-0.014519282,0.023969955,168.0563965,56.51154815,210.0058855,222.3917704
2026-02-09,1,0.040228064,0.025217726,176.7428153,62.83153619,210.5854188,220.0305001
2026-02-10,1,0.000688678,0.025183585,174.8528181,62.35040798,208.9307955,217.8105592
2026-02-11,1,0.009909878,0.025197976,175.3592704,62.59100861,209.4654497,216.1415373
2026-02-12,1,0.030853506,0.025719842,180.5642787,65.41304772,220.8814101,217.0895118
2026-02-13,0,-0.002767228,0.025807146,181.9814453,66.38275155,226.0910293,218.8898153
2026-02-19,1,0.030445177,0.026328431,180.5893206,67.06004507,241.1765214,223.3471565
2026-02-20,1,0.022860529,0.026409326,183.0229143,67.89799029,260.7196503,230.8216553
2026-02-23,1,0.006445545,0.026400315,180.1515067,67.66421439,276.0562984,239.8685839
2026-02-24,1,0.020913612,0.026540496,185.3036412,69.72579647,294.7821139,250.8512899
2026-02-25,1,0.018952694,0.026622388,177.038644,82.80602841,315.2055416,263.7221402
2026-02-26,1,0.036063599,0.026878505,169.2529297,81.58065068,345.4366096,280.0650341
2026-02-27,0,-0.010061136,0.027076734,173.5193569,77.38916134,360.1484996,296.0817272
2026-03-03,0,-0.07517966,0.033060087,189.4893624,67.08895455,331.4961447,303.1646107
2026-03-04,0,-0.128489065,0.044600159,222.9315011,50.08934246,249.559548,292.4435982
2026-03-05,1,0.091914362,0.049231669,250.6850586,55.20911986,221.6372513,278.2823288
2026-03-06,1,0.000173737,0.047365742,261.5250419,55.16533346,197.3124235,262.0883477
2026-03-09,0,-0.061476951,0.047439141,288.097168,48.30175641,149.4418327,239.5590447
2026-03-10,1,0.052071806,0.048767044,300.6850237,50.16462724,132.6269397,218.1726237
2026-03-11,1,0.01388581,0.04786302,308.6100028,51.61025555,124.1126563,199.3606302
2026-03-12,0,-0.004770798,0.047712338,303.3928223,48.4604602,113.8976021,182.2680246
2026-03-13,0,-0.017345605,0.047185637,307.5406669,44.67638885,96.93747737,165.2019152
2026-03-16,1,0.011345478,0.047233116,305.6392299,45.13186357,87.53944881,149.6694219
2026-03-17,1,0.016198247,0.0473074,303.7284807,44.53171414,86.4084547,137.0172285
2026-03-18,1,0.049216549,0.048056837,312.214216,47.50271084,107.2367662,131.061136
2026-03-19,0,-0.02768933,0.048549032,309.1191755,41.27691736,109.4252865,126.7339661
2026-03-20,1,0.003114924,0.048096882,300.3277414,42.46849746,111.3272278,123.6526184
2026-03-23,0,-0.067148106,0.050103783,295.3834752,43.55652195,81.59822343,115.2417394
2026-03-24,1,0.027040769,0.050530787,260.767055,59.40964403,69.196197,106.032631
2026-03-25,1,0.015771855,0.050418009,229.7163783,51.4261972,65.73402902,97.97291056
2026-03-26,0,-0.032742798,0.050567924,227.2435128,47.20430296,47.773823,87.93309305
2026-03-27,0,-0.003961688,0.049623581,209.6506348,54.88602972,31.43573875,76.63362219
2026-03-30,0,-0.030156774,0.049882931,205.6249302,42.88675548,5.388203497,62.38453845
2026-03-31,0,-0.043539321,0.048124696,207.092041,35.64611708,-33.01675557,43.30427965
2026-04-01,1,0.080992637,0.042748484,232.6827916,47.76745069,-28.72778167,28.89786738
2026-04-02,0,-0.045682563,0.038672876,247.9413714,44.91612001,-44.55636283,14.20702134
2026-04-03,1,0.027001033,0.039258157,253.1364049,46.64399593,-45.02255761,2.361105552
2026-04-06,1,0.013489818,0.036769802,250.352853,46.27620034,-39.04895555,-5.920906668
2026-04-07,1,0.00812234,0.034875182,241.5364118,40.69959098,-30.37793508,-10.81231235
2026-04-08,1,0.066454653,0.037857467,258.5893206,52.15752,6.880537885,-7.273742303
2026-04-09,0,-0.016193873,0.038055182,261.7600098,49.93876736,28.46833198,-0.125327448
2026-04-10,1,0.01389748,0.037872415,244.4257115,59.80532832,51.50781884,10.20130181
2026-04-13,0,-0.008613731,0.037911553,235.9121443,55.75551745,64.96316817,21.15367508
2026-04-14,1,0.027026931,0.038197059,238.1156878,57.12809065,87.45890923,34.41472191
2026-04-15,1,0.020506349,0.036878354,239.6421247,64.17571437,113.9501257,50.32180267
2026-04-16,1,0.02186575,0.036484786,232.301409,66.83114896,144.1488571,69.08721356
2026-04-17,0,-0.005496868,0.036544838,216.7864118,70.68321198,163.4434981,87.95847047
2026-04-20,1,0.004378365,0.032556482,207.3078613,78.97234816,178.8651793,106.1398122
2026-04-21,1,0.026871268,0.032551014,186.5585938,75.89737617,202.4211679,125.3960834
2026-04-22,1,0.004600826,0.032488348,165.1607492,88.40524707,220.920003,144.5008673
2026-04-23,1,0.008978042,0.031151918,169.679269,87.72537558,237.512984,163.1032906
2026-04-24,0,-2.78E-05,0.031081253,168.5713937,87.06581495,247.7921092,180.0410543
2026-04-27,1,0.021298418,0.029796582,169.3678502,87.89672039,264.1419332,196.8612301
2026-04-28,1,0.003921269,0.026953851,146.0021275,84.11927051,276.014755,212.6919351
2026-04-29,1,0.007482811,0.021811851,145.3950195,92.18491153,286.1503781,227.3836237
2026-04-30,0,-0.01384994,0.01843533,146.2421526,83.84621981,283.4890129,238.6047015
2026-05-04,1,0.049969557,0.020087544,161.2057059,90.85189808,305.1457987,251.912921
2026-05-06,1,0.062523345,0.022970077,180.6135603,92.43242769,354.3394967,272.3982361
2026-05-07,1,0.014184105,0.022911889,184.7942592,92.34925012,397.2586472,297.3703183
2026-05-08,1,0.001060871,0.019696345,188.5378418,91.71340893,426.9918019,323.2946151
2026-05-11,1,0.04233467,0.019600401,212.1721191,94.91883416,471.2863229,352.8929566
2026-05-12,0,-0.023161179,0.021394197,246.1971261,86.20502761,486.3328149,379.5809283
2026-05-13,1,0.025940344,0.020922032,266.4635533,86.42235907,508.6021318,405.385169
2026-05-14,1,0.017364954,0.020740969,269.5735212,87.11823767,531.2142815,430.5509915
