Date,Target,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
2023-05-16,1,628743773,8.08696E+12,0.297543248,2.28307E+11,-12011852011,-1689197625,902871183
2023-05-17,1,564411579,7.21831E+12,-0.102318618,1.64026E+11,39718012319,36099119311,57824376465
2023-05-18,1,572764581,7.78286E+12,0.014799487,5.3788E+11,-84102266428,17219251298,10270990698
2023-05-19,1,570097445,9.19995E+12,-0.004656601,5.57944E+11,6.57034E+11,16815142051,-1.15962E+11
2023-05-22,1,593619969,8.21458E+12,0.041260532,2.99464E+11,5.1741E+11,-8779370836,17149190029
2023-05-23,1,576045359,7.44335E+12,-0.029605827,-53533549246,3.53892E+11,-16820874351,45130308340
2023-05-24,0,1072440018,7.9006E+12,0.861728423,93525128152,-1.38745E+11,-32629028741,39268859617
2023-05-25,0,917553486,9.41654E+12,-0.144424424,2.24438E+11,-4.84818E+11,-12419225686,-83975340772
2023-05-26,1,634759104,9.4019E+12,-0.308204793,9.11283E+11,-3.15721E+11,-35711185502,-1.03227E+11
2023-05-30,1,641646565,1.10663E+13,0.010850512,6.75136E+11,52958933936,-70407557933,-23858403022
2023-05-31,0,686186797,1.51351E+13,0.069415523,2.15604E+11,-34180566216,-37316050290,-74439754507
2023-06-01,0,675233437,9.1685E+12,-0.01596265,-8205036565,-1.52253E+11,-64976192345,-89826988954
2023-06-02,1,569619542,9.38353E+12,-0.156410938,3.72752E+11,1.86464E+11,50570760983,-41529220660
2023-06-05,1,545879707,8.56631E+12,-0.041676651,-19511906838,2.99452E+11,39623511662,32891565367
2023-06-07,1,537616723,1.01529E+13,-0.015137005,-40297072056,4.03418E+11,-5509195087,-27170606428
2023-06-08,0,581325177,1.14737E+13,0.081300399,-3.83833E+11,2.29041E+11,31205733976,22177453652
2023-06-09,1,583219035,1.11281E+13,0.003257829,4.80811E+11,2.71639E+11,94071048993,-2906622654
2023-06-12,0,557056391,9.36514E+12,-0.044859037,-3.41958E+11,2.4127E+11,-24320651857,-1.53735E+11
2023-06-13,1,694320536,1.11533E+13,0.246409784,1.36776E+11,4.29109E+11,-10779867124,-2.30651E+11
2023-06-14,0,654404452,1.31005E+13,-0.057489419,1.12803E+11,-6524523412,27831824145,-1.67942E+11
2023-06-15,0,582437342,1.15138E+13,-0.109973442,-64115208893,78906405394,-16651753314,-2.09919E+11
2023-06-16,1,673673049,1.26206E+13,0.156644673,4.2797E+11,-1.21577E+11,6384164616,-1.07998E+11
2023-06-19,0,719549044,1.10966E+13,0.068098308,-3.60413E+11,2.30001E+11,-23908851758,-1.96699E+11
2023-06-20,0,722540797,1.08804E+13,0.004157817,-2.81238E+11,54014798597,-12371268810,-92494181083
2023-06-21,0,659798470,1.06543E+13,-0.086835688,-1.99982E+11,49997720039,-21982924145,-96729857377
2023-06-22,1,613221379,8.93792E+12,-0.070592905,-1.06795E+11,79027112090,13416725259,1.40391E+11
2023-06-23,0,528307350,8.54852E+12,-0.138472062,-1.87833E+11,-3.91044E+11,-26957872725,-14954388654
2023-06-26,1,481750510,8.43766E+12,-0.088124536,15003253159,2.76121E+11,-16122451726,-20915421468
2023-06-27,0,538509244,8.59219E+12,0.117817694,-1.08257E+11,-1.61641E+11,10904615920,1.18451E+11
2023-06-28,0,488767961,8.81433E+12,-0.092368485,-3.92267E+11,87539481672,-8638474844,10069135500
2023-06-29,0,604508630,8.82494E+12,0.236800851,55313840334,-2.28533E+11,16699257815,24163096986
2023-06-30,1,510933786,8.20912E+12,-0.154794885,-1.78359E+11,1.89743E+11,10497416523,48310428301
2023-07-03,1,618006181,8.97359E+12,0.209562174,-13324597690,8.75654E+11,64401304737,-2.1787E+11
2023-07-04,0,674410584,9.1608E+12,0.091268348,-59437290111,-3805616772,-1532098821,-2.698E+11
2023-07-05,0,601088685,1.02577E+13,-0.108719971,2.55964E+11,-5.78751E+11,3462530865,-56753342379
2023-07-06,0,531900313,1.0291E+13,-0.115105098,-1.6839E+11,-5.59889E+11,-54386264848,2.42707E+11
2023-07-07,0,613265045,1.03674E+13,0.152969889,-45069398717,-3.50593E+11,-1.89686E+11,16867127198
2023-07-10,0,561821159,9.6987E+12,-0.083885241,-1.55683E+11,-1.71554E+11,29933482880,15771050352
2023-07-11,1,594134894,1.05965E+13,0.057516052,2.68683E+11,82297714481,18476209359,69080511617
2023-07-12,1,696924185,1.32299E+13,0.173006656,2.18843E+11,-74975559341,40968801970,29429726291
2023-07-13,1,585660777,1.3258E+13,-0.159649228,2.17331E+11,3.48976E+11,1.30701E+11,-52237443665
2023-07-14,1,569815109,1.42853E+13,-0.027056051,6.15154E+11,7.89473E+11,14593734525,50471717790
2023-07-17,0,550569962,1.17322E+13,-0.033774371,-1.64636E+11,5687841480,-58337179548,-1.32453E+11
2023-07-18,0,493202186,1.20038E+13,-0.104197068,-1.55125E+11,-2.52861E+11,-27827559934,-2606983094
2023-07-19,1,440073850,1.12317E+13,-0.107721209,-40280153577,-2.11816E+11,-31643799987,48754019427
2023-07-20,0,372364710,9.47322E+12,-0.153858585,1.62682E+11,-2.71152E+11,-19656863803,44302897232
2023-07-21,1,501871967,1.22588E+13,0.347796807,-2.90354E+11,17545949523,-7849825643,-7713771300
2023-07-24,1,529363268,1.90504E+13,0.054777519,-1.70878E+11,-2.23333E+11,1892885189,-37238109281
2023-07-25,1,723471549,1.92046E+13,0.366682565,-1.35343E+12,43905183219,-99706387904,-39124282022
2023-07-26,0,834106504,3.63482E+13,0.15292233,-9.4673E+11,2.48029E+11,-1.31621E+11,-18026845243
2023-07-27,1,594162667,2.40764E+13,-0.287665707,82278490784,4.93124E+11,-38620439415,-68439674010
2023-07-28,1,503267298,1.68073E+13,-0.152980613,60211856009,-2.82895E+11,-31609777270,-84250387368
2023-07-31,1,454242638,1.5688E+13,-0.097412767,-2.92334E+11,-83756810865,-5869470172,-37728782982
2023-08-01,1,493643248,1.58519E+13,0.086739127,1.97812E+11,2.65927E+11,67499779327,-40045355102
2023-08-02,0,704673842,1.60019E+13,0.427496162,-70146532016,-4.35206E+11,-98655960387,-56359337376
2023-08-03,0,789416273,1.49215E+13,0.120257665,-1.50844E+11,-4.9071E+11,-2610524450,-1.56511E+11
2023-08-04,0,645750159,1.09714E+13,-0.181990312,-2.45255E+11,-1.48389E+11,29789231937,-99918483580
2023-08-07,0,504070760,1.18945E+13,-0.219402809,2.81067E+11,-1.69246E+11,-27169783821,-1.11209E+11
2023-08-08,0,638418712,1.24354E+13,0.266525977,-1.41897E+11,-2.72798E+11,-25243400368,-1.26544E+11
2023-08-09,1,467526732,1.03263E+13,-0.267680093,3.65704E+11,-1.59031E+11,-64682010361,-26623506531
2023-08-10,0,568155109,1.1349E+13,0.215235558,-2.33145E+11,8214190140,-47709033284,-57959444574
2023-08-11,0,675389953,1.05135E+13,0.188742198,-1.90553E+11,9618551605,52357085949,-61792240669
2023-08-14,0,624377647,9.99533E+12,-0.075530152,-1.20196E+11,-2.65061E+11,-2502191745,-34198056616
2023-08-16,0,685135617,1.20255E+13,0.09730965,-1898044111,-1.76359E+11,-1.0193E+11,18237382266
2023-08-17,0,735132744,1.07276E+13,0.072974059,-1229151556,-1.35053E+11,34867160839,-21794190917
2023-08-18,0,557784633,1.07768E+13,-0.241246377,-1.0802E+11,-1.86281E+11,-6884108879,-29293162299
2023-08-21,1,399458711,8.52482E+12,-0.283847766,-34008655799,36200932204,13796593680,-23363288732
2023-08-22,1,471808571,9.27027E+12,0.181119745,-14806143234,-13252495253,33334206,-28011446799
2023-08-23,0,547169704,8.57799E+12,0.159728198,20622541049,40541331832,-63778763073,-51835317928
2023-08-24,1,441140168,1.00995E+13,-0.193778156,1.10643E+11,1.21687E+11,28619640312,47429944502
2023-08-25,0,577383852,8.30285E+12,0.308844431,-1.91548E+11,-1.80057E+11,-19674114025,28197277830
2023-08-28,1,483587568,8.22191E+12,-0.16245048,-13515475702,1.66541E+11,80218616141,25465344457
2023-08-29,1,441365852,8.27502E+12,-0.08730935,-1.61237E+11,-5316486785,8275556226,21964499226
2023-08-30,1,364003001,7.76544E+12,-0.175280554,-16495437008,2.22793E+11,-11821751819,1330609779
2023-08-31,0,473168805,1.1335E+13,0.299903582,-2.15736E+11,3.00528E+11,-51354930376,-29397802841
2023-09-01,1,493367317,1.00297E+13,0.042687751,3.69058E+11,-1.18803E+11,-32221966497,-90160555822
2023-09-04,1,342072516,8.69961E+12,-0.306657526,4.12832E+11,25012921633,2769282705,-1.01864E+11
2023-09-05,0,384579023,7.59007E+12,0.124261684,1.61804E+11,-1.11409E+11,12306602839,-67695462635
2023-09-06,0,422126144,7.62669E+12,0.097631745,-69319515554,-1.98331E+11,923068801,-56426406209
2023-09-07,0,377270533,8.32583E+12,-0.106261154,-5894909225,-63791459498,-31645708178,-57030681436
2023-09-08,0,396289098,7.71899E+12,0.050410947,-3.55191E+11,2.28982E+11,-33738752044,-23745563866
2023-09-11,1,411070381,8.34073E+12,0.037299242,23838762297,56398227660,6427668743,-27693064065
2023-09-12,0,359409844,8.92721E+12,-0.125673217,-2.98118E+11,1.23283E+11,-43959317160,-20577765339
2023-09-13,0,417576035,9.271E+12,0.161838058,1.13315E+11,81462358506,16126457450,-45074081410
2023-09-14,1,412509123,9.5775E+12,-0.012134106,-5.17265E+11,9.94285E+11,94019052355,40530016080
2023-09-15,1,441729809,1.19952E+13,0.07083646,47799868129,9.43236E+11,38932624094,-2066687615
2023-09-18,0,416289507,8.77209E+12,-0.05759245,-3.74504E+11,-60941190277,25277139127,-10653468979
2023-09-19,0,462342076,7.82732E+12,0.110626303,-1648570533,-2.91725E+11,-458974483,-29168014311
2023-09-20,1,414667757,7.57172E+12,-0.103114818,-1.6763E+11,1.37388E+11,991289389,-37567212618
2023-09-21,0,394676191,7.8031E+12,-0.048211045,-68589734691,-6.11773E+11,-49558658730,-16541773482
2023-09-22,0,433184441,7.06303E+12,0.097569225,-1.27824E+11,-564065051,3799839379,-79461316737
2023-09-25,0,438614599,7.45954E+12,0.012535441,-1.32155E+11,3.28953E+11,-23986723292,-1.60438E+11
2023-09-26,0,427476174,7.06084E+12,-0.025394561,-42589254898,-3.15819E+11,-15192809548,-38308362599
2023-09-27,1,366240767,6.76128E+12,-0.143248702,-28216151255,-1.11376E+11,39597810867,-22779748824
2023-10-04,0,424858687,1.02447E+13,0.160052963,-4.2302E+11,-3.40374E+11,-31506596796,13924326296
2023-10-05,0,451722351,9.14136E+12,0.063229645,-2.72074E+11,1.27213E+11,-1387675662,68030280875
2023-10-06,1,289391533,6.52275E+12,-0.359359721,-3.26293E+11,2.09017E+11,-11469949318,2768252958
2023-10-10,0,416004097,9.50595E+12,0.437513022,-2.07849E+11,6.1644E+11,-11463561654,-15338673947
2023-10-11,1,446948721,9.14084E+12,0.074385383,-1.19609E+11,4.52763E+11,26281767162,61435564790
2023-10-12,1,515451710,8.92912E+12,0.153268117,-57984808125,1.12937E+11,39077522626,58458289216
2023-10-13,0,582883748,7.16446E+12,0.130821252,-1.61144E+11,-2.15289E+11,-44677591430,13460559607
2023-10-16,0,788356048,8.3931E+12,0.352509914,-2.10561E+11,30844524784,-3895866712,7677329
2023-10-17,1,509375162,7.71125E+12,-0.353876763,4.28197E+11,-1.25328E+11,6290701834,-3265771520
2023-10-18,1,911545886,8.89757E+12,0.789537367,3.46054E+11,-16998260843,12624213597,-33366749309
2023-10-19,0,756946720,9.05447E+12,-0.169601079,-1.3806E+11,-1.65687E+11,-18619309272,-25972480849
2023-10-20,0,521208061,9.29596E+12,-0.311433622,2.10262E+11,-33484841601,-23356612466,-15807856229
2023-10-23,0,395930159,7.11757E+12,-0.240360638,-2.58377E+11,1.37787E+11,-12535026557,-29639933856
2023-10-24,1,444165247,7.94928E+12,0.121827264,-1.54287E+11,-34645073508,24992630141,29204055296
2023-10-25,0,440806736,7.8322E+12,-0.0075614,-3.45705E+11,-59644597356,59667258939,-40605774771
2023-10-26,0,531072827,9.25152E+12,0.204774754,-4.79956E+11,1.76972E+11,-42161800785,-1442681989
2023-10-27,1,514875992,8.00995E+12,-0.030498331,-3.80133E+11,1.8302E+11,8392948190,55811842429
2023-10-30,1,444842306,6.95463E+12,-0.136020492,-66328418195,52459625770,1395609395,11140504061
2023-10-31,0,394982283,8.23307E+12,-0.112084715,-3.2733E+11,-32180808742,-5614830315,-27733226134
2023-11-01,1,358157301,6.73928E+12,-0.093231984,-1.27321E+11,3.70088E+11,36155663302,27148167996
2023-11-02,1,377461502,7.6793E+12,0.053898667,1.40098E+11,2.32919E+11,43251095939,-26207914278
2023-11-03,1,578661884,8.04096E+12,0.533035504,1.33973E+11,64326363211,46721279590,46060022904
2023-11-06,1,528584832,1.52255E+13,-0.0865394,7.11542E+11,3.17814E+11,-40670034237,-26369617725
2023-11-07,0,457675546,1.20866E+13,-0.134149302,4.11154E+11,-2.73785E+11,22198230036,-91882947671
2023-11-08,0,467217484,7.66733E+12,0.020848695,-13714797057,2.32627E+11,-2639601913,-1.38541E+11
2023-11-09,1,395030998,7.28845E+12,-0.154502964,2.83213E+11,45294106275,20197957420,-66663851463
2023-11-10,0,312467956,5.8256E+12,-0.209003958,50419710381,-74056490487,5027214236,-75164072675
2023-11-13,0,307123090,5.93417E+12,-0.017105325,13789995380,16204094102,-27512021026,37279199726
2023-11-14,1,306963703,6.3821E+12,-0.000518968,-91051423175,5.68363E+11,24327135840,35544981079
2023-11-15,1,419843260,9.32822E+12,0.367729331,5.54363E+11,1.09621E+12,33571058162,-47933820931
2023-11-16,1,407440839,6.80641E+12,-0.029540598,4.57125E+11,-1.61164E+11,186561962,60383627461
2023-11-17,0,388973752,8.12952E+12,-0.045324585,-75238474139,-81675366334,-37321048424,-19315939507
2023-11-20,1,323806345,6.58644E+12,-0.167536773,99964854525,3.54642E+11,9466020611,39970751088
2023-11-21,1,345054695,7.71338E+12,0.065620549,3.52945E+11,1.15084E+11,6089359018,2598939340
2023-11-22,1,439485471,7.75532E+12,0.273669008,1.42987E+11,-93440363943,-21130474454,-14890996375
2023-11-23,1,360873812,6.57787E+12,-0.178872031,1.18534E+11,-7730491623,-9415175381,-61286809145
2023-11-24,0,359382702,6.53796E+12,-0.004131943,-2.14753E+11,1.04016E+11,-14552541225,-36743353134
2023-11-27,0,364743731,8.37648E+12,0.014917326,-1.06313E+11,2.27072E+11,-6079973448,-3053823423
2023-11-28,1,443089715,8.75342E+12,0.214797342,-94681286706,4.81503E+11,38553770729,456656053
2023-11-29,0,579271100,9.4282E+12,0.307344947,79866148864,-2.43515E+11,6570736938,51627599035
2023-11-30,1,664284035,1.19925E+13,0.146758461,1.25286E+11,2.49429E+11,-8125593408,1778071116
2023-12-01,0,516596238,8.83775E+12,-0.222326278,-1.76686E+11,-2.98975E+11,-49335911087,-32095023693
2023-12-04,1,498860818,8.77237E+12,-0.034331299,2.57074E+11,1.3467E+11,14744581721,9682279634
2023-12-05,0,427066848,8.30052E+12,-0.143915833,29410123845,-2.29486E+11,5375995538,95674873924
2023-12-06,1,390989432,7.68532E+12,-0.08447721,-1.4574E+11,2.43899E+11,-2897283516,-30786894530
2023-12-07,0,446877270,8.12764E+12,0.14293951,36060258561,-2.02987E+11,-19525997049,30629380367
2023-12-08,1,431796634,7.91679E+12,-0.033746706,2.03839E+11,2.77014E+11,33774736433,83565047318
2023-12-11,1,435003610,8.26051E+12,0.007427052,5342310158,1.57321E+11,-23683207663,27083471747
2023-12-12,1,378033628,7.73253E+12,-0.130964389,74912663432,6.57593E+11,-16138043973,-55948709324
2023-12-13,0,377934427,7.51362E+12,-0.000262413,-1.30864E+11,64103027249,-26289983091,57100772435
2023-12-14,1,530123485,1.29607E+13,0.402686411,6.252E+11,3.22737E+11,1.45557E+11,1.59791E+11
2023-12-15,1,465313553,1.28733E+13,-0.122254406,8.56547E+11,2.27749E+11,56582565051,32437027401
2023-12-18,1,384828383,1.01816E+13,-0.172969752,59377574402,-1.84339E+11,17396007377,43159464303
2023-12-19,1,392497373,8.41811E+12,0.019928338,-92128963587,1.33439E+11,-25045227011,20169403822
2023-12-20,1,570423377,1.12025E+13,0.453317694,4.80438E+11,1.09667E+12,33337206710,9714347547
2023-12-21,0,578334789,9.46781E+12,0.013869368,13090104788,1.79404E+11,-34617536391,-64993753419
2023-12-22,0,465967201,8.84829E+12,-0.194295052,-37303203376,3.77386E+11,-49297684267,13269625657
2023-12-26,1,440428129,9.58277E+12,-0.054808733,82263319958,9.58563E+11,-798990823,-28109502226
2023-12-27,1,349733378,1.03598E+13,-0.205924066,2.24944E+11,-2.85766E+11,-474021395,-13529290475
2023-12-28,1,460086621,9.41893E+12,0.315535348,7.01652E+11,7.85403E+11,45360139712,29680611113
2024-01-02,1,409871688,9.62819E+12,-0.109142346,2.28169E+11,2.07004E+11,-45651530761,-48757352917
2024-01-03,0,463131608,1.01216E+13,0.12994291,-97306133000,-1.02632E+12,-82922074334,-23322437270
2024-01-04,0,770176172,8.99227E+12,0.662974754,1.14905E+11,-5.73621E+11,-1.01652E+11,-51803099856
2024-01-05,0,522289892,8.38447E+12,-0.321856595,-51007262023,-2.2572E+11,-47365153570,-1.20252E+11
2024-01-08,0,320143990,6.76363E+12,-0.387037745,1.70002E+11,-2.5266E+11,-60224900997,-69842222660
2024-01-09,0,791214273,8.89671E+12,1.471432536,65561520138,1.44537E+11,-30452817222,-1.2393E+11
2024-01-10,0,570021066,8.79583E+12,-0.2795617,-23772970820,17558623393,-40309700084,-88601071428
2024-01-11,0,788422596,1.36699E+13,0.383146419,2.29622E+12,-4.241E+11,92631377706,-56890552755
2024-01-12,0,790177187,8.36877E+12,0.002225445,-2.11917E+11,-53291793982,-44027256870,-65731730497
2024-01-15,1,802102006,8.18271E+12,0.015091323,-49758040039,1.89454E+11,-38977120453,-75262965119
2024-01-16,0,659578602,8.82851E+12,-0.17768738,-1.8387E+11,-2.87721E+11,-31179346966,-83150626229
2024-01-17,0,965595357,1.12816E+13,0.463957979,-9.05571E+11,89850072093,-26931353592,-81359132204
2024-01-18,1,571507487,8.30018E+12,-0.408129417,-1.32615E+11,-11955621903,11780753905,-38692383388
2024-01-19,1,518806918,9.17454E+12,-0.092213261,7.02836E+11,-1.05263E+11,-38034751727,-75358587043
2024-01-22,0,388045571,8.41992E+12,-0.252042412,3.00054E+11,-21916102074,20482718153,1845425801
2024-01-23,1,472284165,8.0294E+12,0.217084282,1.41102E+11,1.37826E+11,9801457112,62362891350
2024-01-24,0,395463694,7.44653E+12,-0.162657308,72596902146,-35392768573,-30480446493,-6129803897
2024-01-25,1,357233504,8.12434E+12,-0.096671807,45736559913,1.22082E+11,2018862992,35308436380
2024-01-26,1,292662412,7.14449E+12,-0.18075318,3.78938E+11,-1.07632E+11,36249499311,37543912204
2024-01-29,1,427439639,8.95852E+12,0.460521138,5.46796E+11,-5753762947,70986827780,88985971442
2024-01-30,0,481808939,8.73443E+12,0.127197609,-13424075615,80957806616,21539683447,59507512094
2024-01-31,0,454574443,9.00043E+12,-0.05652551,89167046947,27968112155,-280576421,8363215432
2024-02-01,1,751074606,1.34625E+13,0.652258761,1.04522E+12,64529536631,1.46513E+11,-44509005586
2024-02-02,1,596121129,1.43681E+13,-0.206309035,1.93441E+12,4.10084E+11,65644912089,1.32048E+11
2024-02-05,0,511677820,1.24762E+13,-0.141654615,1.79461E+11,-9.68005E+11,67433199407,1.23947E+11
2024-02-06,0,411617635,1.03865E+13,-0.195553102,3.37847E+11,-36523993515,-58257628092,-53133920957
2024-02-07,1,518182343,1.14917E+13,0.258892474,5.38979E+11,6.22454E+11,-25330361669,-4488688516
2024-02-08,1,430009355,1.24934E+13,-0.170158226,4.11334E+11,1.7036E+11,19339886087,56020020407
2024-02-13,1,559385295,1.32944E+13,0.300867733,9.60755E+11,7.75036E+11,-1.1022E+11,-90423236839
2024-02-14,0,543525036,1.01077E+13,-0.028353014,1.07712E+11,-4.70714E+11,-37644681117,10495829718
2024-02-15,0,621363093,1.0691E+13,0.143209699,-9300908897,1.09424E+11,-32521350908,-16150453454
2024-02-16,1,593841761,1.02218E+13,-0.044291868,5.64332E+11,2.76996E+11,14433252751,5759449020
2024-02-19,1,422699048,9.82089E+12,-0.28819582,6.15819E+11,3.08695E+11,39642375053,92021674096
2024-02-20,0,612668186,9.99924E+12,0.449419366,1.081E+11,-2.35238E+11,-52939992009,4490071306
2024-02-21,0,562144348,9.15015E+12,-0.082465255,-64775807045,82532801604,-23285416426,50767809671
2024-02-22,1,456396847,1.02789E+13,-0.188114497,1.69402E+11,1.20719E+11,-15650718952,-48461557762
2024-02-23,1,415376166,1.02821E+13,-0.089879414,1.46514E+11,88295019877,-11939678140,4438819180
2024-02-26,0,531661427,1.09506E+13,0.279951693,1.19241E+11,57616042097,-68806104315,-18713777280
2024-02-27,0,574301706,1.26345E+13,0.080201942,35893174343,96777588677,-39228185895,38556958308
2024-02-28,1,421552569,1.02664E+13,-0.265973678,4.77877E+11,76639185114,4945486310,-1281253923
2024-02-29,0,496064469,1.29754E+13,0.176755891,1.7949E+11,-4.45242E+11,-37925464817,16723307982
2024-03-04,1,404014324,1.26802E+13,-0.185560851,7.70226E+11,-43513838625,11319634698,73931939075
2024-03-05,0,457237152,1.22071E+13,0.131735003,85533627777,-4.07198E+11,-72997670191,34085214971
2024-03-06,0,378993989,1.0533E+13,-0.171121622,-3.7738E+11,-1.32126E+11,-51006404764,-24711028395
2024-03-07,1,462910823,1.08719E+13,0.22141996,-3.24588E+11,41853533217,-26515067376,-14115908194
2024-03-08,1,454259855,1.14794E+13,-0.018688196,1.82117E+11,6.72495E+11,-13318613139,-15234742937
2024-03-11,0,391384816,8.85606E+12,-0.138412053,-1.06182E+11,-38700956515,-54255192239,27596986702
2024-03-12,1,403969278,9.73103E+12,0.03215368,-3.7226E+11,4.75106E+11,-48028409585,-23520120205
2024-03-13,1,498759769,1.09576E+13,0.234647772,3.3478E+11,40228954152,-1.76396E+11,48287264219
2024-03-14,1,609288045,1.41426E+13,0.221606238,4.72611E+11,-1.86256E+11,-37065139151,1.36617E+11
2024-03-15,0,584947718,1.32358E+13,-0.039948801,-1.03548E+12,14606140982,-1.06124E+11,75833319845
2024-03-18,1,408182483,9.52381E+12,-0.302189802,-86899513299,3.06873E+11,-899914637,1395248889
2024-03-19,0,695865617,1.07028E+13,0.704790494,-2.41441E+11,-5.38776E+11,-35396996074,18301934161
2024-03-20,1,720451805,1.27394E+13,0.035331805,8.5383E+11,5.55425E+11,23926904692,10218348100
2024-03-21,1,825226939,1.40136E+13,0.145429761,1.87834E+12,1.09686E+12,10202996486,-15368975587
2024-03-22,0,509545275,1.15327E+13,-0.382539213,6.66788E+11,-26332545579,-72132530851,-17959564694
2024-03-25,0,489620187,9.97972E+12,-0.039103666,-43286028618,-1.41536E+11,-79833518248,10313948958
2024-03-26,1,448300913,1.21883E+13,-0.084390462,6.23039E+11,7.09985E+11,-45568972334,-83112767384
2024-03-27,0,510644016,1.24619E+13,0.139065305,2.92898E+11,1.72526E+11,-68364828056,85111846153
2024-03-28,0,419277948,1.1925E+13,-0.178923213,73487346552,-1.89843E+11,-34140067486,-671097806
2024-03-29,1,495495575,1.11901E+13,0.181783057,7.82349E+11,-1.17411E+11,-82278583086,-77790551674
2024-04-01,1,397600506,1.00668E+13,-0.197570017,2.70727E+11,1.27609E+11,-43473379591,-4839075428
2024-04-02,1,630392908,1.31169E+13,0.585493224,1.00646E+12,-2.5308E+11,19967817486,-1.16723E+11
2024-04-03,0,640806255,1.3257E+13,0.01651882,531578062,-5.95526E+11,-99269272338,56271725959
2024-04-04,1,477952756,1.19782E+13,-0.254138435,5.86429E+11,-33795731478,-4016363006,-43559657516
2024-04-05,0,621030559,1.12939E+13,0.299355535,-1.13075E+11,-3.83324E+11,-62186516304,60407304303
2024-04-08,1,620652526,1.05609E+13,-0.000608719,2.06097E+11,-2.04863E+11,35816006554,51208702671
2024-04-09,0,470183666,1.00377E+13,-0.242436555,3.03574E+11,53173111089,16762606397,-3594160472
2024-04-11,1,561333352,1.27899E+13,0.193859746,1.06509E+12,-1.3027E+12,1.04127E+11,98875013081
2024-04-12,0,514575252,1.19035E+13,-0.083298275,14607221018,-5.56272E+11,-38180264801,38901923580
2024-04-15,0,561950019,1.05066E+13,0.09206577,-2.38068E+11,-31416184970,-9752284617,52468571584
2024-04-16,0,570212078,1.22577E+13,0.01470248,-2.70262E+11,-79588663622,-91530079344,22980198501
2024-04-17,0,414348111,9.77932E+12,-0.273343854,-1.69245E+11,-1.29365E+11,-26296801166,-39210361102
2024-04-18,1,478786204,1.05711E+13,0.155516802,5.74595E+11,-81879476001,44505115327,18849862974
2024-04-19,0,809473426,1.40448E+13,0.690678259,-3.48922E+11,-6.30396E+11,-7212402476,65608826735
2024-04-22,1,401892185,1.10211E+13,-0.503514047,-7.50441E+11,6.31278E+11,7751327836,1.47385E+11
2024-04-23,0,430275765,9.94834E+12,0.070624862,-25292878480,42341247741,17371773643,36406688137
2024-04-24,1,325739636,1.02277E+13,-0.242951469,4.92409E+11,2.22342E+11,41659091754,56511371856
2024-04-25,0,334062359,8.98796E+12,0.025550231,-2.89241E+11,-4.08178E+11,-54408070716,43689175152
2024-04-26,1,450520678,1.01489E+13,0.348612515,4.73102E+11,21394724435,-31278545362,68613364520
2024-04-29,1,470546033,1.04914E+13,0.044449358,3.45192E+11,2.53653E+11,24783141696,81079168766
2024-04-30,1,460083516,1.13471E+13,-0.022234843,2.384E+11,1.73358E+11,59908474116,11678673739
2024-05-02,0,351087270,9.05905E+12,-0.236905349,2674010328,-1.45513E+11,19372105745,-2122962625
2024-05-03,0,338612027,7.85045E+12,-0.035533168,94476971612,57001136004,-13838084914,12629640424
2024-05-07,1,532203424,1.11537E+13,0.571720381,1.11554E+12,7.9271E+11,-23927915909,-41010585708
2024-05-08,1,436315210,1.02936E+13,-0.18017211,4.00078E+11,90059882225,3997296237,-11754431659
2024-05-09,0,423810541,1.11028E+13,-0.028659714,-3.58695E+11,84720280682,68042480247,-1.78896E+11
2024-05-10,1,586133434,1.15669E+13,0.383008154,1.48284E+11,3.99905E+11,-4277000835,30362348178
2024-05-13,0,625277713,1.30547E+13,0.066783904,20102584195,73704563018,-12863342247,-47682492630
2024-05-14,1,443295551,9.4911E+12,-0.291042137,84516691286,1.13662E+11,10175792200,-12775451031
2024-05-16,1,521841311,1.32532E+13,0.177185988,4.25686E+11,6.80881E+11,20138752277,-68611125297
2024-05-17,0,575936318,1.10083E+13,0.103661795,-2.41486E+11,-18961498104,-6162987108,-85629787897
2024-05-20,1,582071105,1.25023E+13,0.01065185,-16080521471,4.64617E+11,50160158193,-1.5222E+11
2024-05-21,0,560818982,1.04904E+13,-0.036511215,-1.06648E+11,29634389785,-68433902903,-2.22972E+11
2024-05-22,0,484723878,1.23785E+13,-0.135685678,2.94146E+11,1.14019E+11,-9654005532,-82718762426
2024-05-23,0,428079461,1.14493E+13,-0.116859143,3.61786E+11,-2.65533E+11,-18517954611,-1.20027E+11
2024-05-24,0,501638731,1.23634E+13,0.171835551,-3.13508E+11,-7.50503E+11,-56139454255,19663305533
2024-05-27,1,556709910,1.58478E+13,0.10978255,-1.36694E+11,3.76044E+11,24060689470,-31889385495
2024-05-28,0,440956718,1.1587E+13,-0.207923714,44235878679,-15319724316,-9950412122,91413317565
2024-05-29,0,438980914,1.30765E+13,-0.004480721,-1.02737E+12,-2.27779E+11,-28666562594,19495675617
2024-05-30,0,372741998,1.11321E+13,-0.150892474,-7.84858E+11,-3.46763E+11,-35263388378,-11311011216
2024-05-31,1,613717789,1.63539E+13,0.646494874,-1.33689E+12,1.01686E+12,1846432380,35726932921
