Date,Target,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1
2025-04-08,1,-0.100859558,86889851666.0,113000000000.0,-367000000000.0,-647000000000.0,557018146,-0.140905453077238
2025-04-09,0,0.256048097,-44322370066.0,57856324113.0,40051769712.0,-1000000000000.0,699641582,0.04711792297706907
2025-04-10,1,-0.041812166,308000000000.0,53966282574.0,179000000000.0,329000000000.0,670388052,0.14935738125497977
2025-04-11,0,-0.448524154,21739159945.0,175000000000.0,-135000000000.0,-690000000000.0,369702818,-0.36702432480073455
2025-04-14,1,0.321651716,-334596020.0,112000000000.0,-64143907086.0,-244000000000.0,488618364,-0.1393069093774173
2025-04-15,1,0.14678355,-5848280889.0,94464244602.0,64528321115.0,-118000000000.0,560339502,-0.02727441791966001
2025-04-16,0,0.094289983,-31898896574.0,86849302137.0,-47659695621.0,-459000000000.0,613173904,0.03323568743616079
2025-04-17,1,-0.018649266,-6456043288.0,56195835173.0,275000000000.0,-351000000000.0,601738661,-0.01799148979304377
2025-04-18,1,-0.250529929,-16348640640.0,78362304973.0,-12839946026.0,-105000000000.0,450985117,-0.15692810870524454
2025-04-21,1,-0.048799879,-8928783020.0,56296074372.0,-17446035020.0,-288000000000.0,428977098,-0.07533404682540024
2025-04-22,0,-0.028665747,4172620583.0,94348217496.0,-36492501044.0,-242000000000.0,416680149,0.16499677313665018
2025-04-23,1,0.291436934,9302100838.0,63707325336.0,547000000000.0,-197000000000.0,538116134,0.22766406272552686
2025-04-24,0,-0.390586287,-21164137684.0,-16024864196.0,-168000000000.0,-7382931153.0,327935351,-0.065226042649698
2025-04-25,1,0.230510025,1231577048.0,84366161670.0,441000000000.0,615000000000.0,403527737,0.18643961340287163
2025-04-28,1,0.125330765,-69430310652.0,30563085304.0,139000000000.0,-85933648957.0,454102177,-0.11607217125275326
2025-04-29,1,0.204754119,-1698955739.0,57434984612.0,391000000000.0,693000000000.0,547081468,0.1672513038729555
2025-04-30,0,-0.108928265,22066889243.0,-8979589058.0,-127000000000.0,-169000000000.0,487488833,-0.08839272896063477
2025-05-02,1,0.201037325,28242651524.0,45241556483.0,201000000000.0,-167000000000.0,585492284,-0.013118852429116146
2025-05-07,1,-0.066161678,-19393639714.0,-8190873040.0,127000000000.0,350000000000.0,546755132,0.07067213300667063
2025-05-08,1,-0.137391153,34951277324.0,-8169018241.0,-237000000000.0,130000000000.0,471635814,0.14160830605016983
2025-05-09,0,0.029502617,2239074552.0,91176153599.0,-218000000000.0,68061412101.0,485550305,-0.24895936727692103
2025-05-12,1,-0.15611332,20451042742.0,26107972247.0,310000000000.0,152136203.0,409749435,0.060404833544918546
2025-05-13,1,0.031019855,20350965676.0,-59954992500.0,-41868800245.0,171000000000.0,422459803,0.02546433886593391
2025-05-14,1,-0.075642671,15426535940.0,14148013174.0,440000000000.0,476000000000.0,390503815,0.015873349156290573
2025-05-15,0,-0.130408513,-94146720606.0,4682821428.0,-165000000000.0,274000000000.0,339578793,-0.20392558065923083
2025-05-16,1,0.059272691,-42173233757.0,15607601432.0,149000000000.0,170000000000.0,359706542,0.1021830590920878
2025-05-19,0,-0.129023289,-18296727890.0,-24334665267.0,-91684923295.0,-114000000000.0,313296021,-0.17364202307423326
2025-05-20,0,0.458650364,-28432106948.0,-20734981520.0,139000000000.0,-114000000000.0,456989355,0.1264694788680636
2025-05-21,1,-0.187010781,-2278591515.0,-5217059205.0,84013804591.0,195000000000.0,371527419,-0.029141134907501254
2025-05-22,0,-0.036237325,-61466479207.0,8343597962.0,-262000000000.0,-226000000000.0,358064259,0.18701482722570617
2025-05-23,0,0.212140349,7324322914.0,-10737535317.0,-114000000000.0,-58284123298.0,434024136,-0.03517095349636179
2025-05-26,1,-0.12407374,-10817713212.0,47458975378.0,373000000000.0,102000000000.0,380173138,-0.03765150620368729
2025-05-27,0,-0.162787638,4541113887.0,-20636821703.0,13003300666.0,-75636719405.0,318285651,-0.05293543459109529
2025-05-28,1,0.273930684,-33790635792.0,44791867826.0,757000000000.0,303000000000.0,405473857,0.34778599652148756
2025-05-29,1,0.105720826,-3392052032.0,68016030745.0,562000000000.0,295000000000.0,448340888,-0.027150989065951592
2025-05-30,0,0.172458368,-50512785457.0,14445323313.0,158000000000.0,-612000000000.0,525661026,0.30586439153497125
2025-06-02,1,-0.384386909,-29530823675.0,-8952510266.0,-191000000000.0,128000000000.0,323603809,-0.6077136242515309
2025-06-04,1,0.514004039,35258802197.0,2869575028.0,122000000000.0,1050000000000.0,489937474,0.4062918960841593
2025-06-05,1,0.134866132,-51910439428.0,61586656480.0,337000000000.0,984000000000.0,556013446,0.09455858262501238
2025-06-09,1,-0.033086009,-59587537114.0,-111000000000.0,-454000000000.0,980000000000.0,537617180,0.05129329438754837
2025-06-10,1,-0.054746236,-52322298027.0,-9048493815.0,182000000000.0,633000000000.0,508184663,0.0212022076506031
2025-06-11,1,-0.224829932,-68338670804.0,-27624097410.0,384000000000.0,166000000000.0,393929540,-0.13453089295760634
2025-06-12,1,0.811759814,151000000000.0,124000000000.0,-422000000000.0,408000000000.0,713705710,0.3249778571954778
2025-06-13,0,0.30538062,-75196282184.0,29296004837.0,-341000000000.0,122000000000.0,931657602,0.01149437942573428
2025-06-16,1,-0.220366207,-23042788392.0,-28386582974.0,347000000000.0,-322000000000.0,726351750,-0.1949726743475111
2025-06-17,1,0.293580013,-45962319151.0,-111000000000.0,228000000000.0,-96735251099.0,939594106,0.2175725062647551
2025-06-18,1,-0.386386068,-21805385275.0,-47541758021.0,174000000000.0,286000000000.0,576548034,-0.19695321906202068
2025-06-19,1,-0.248439836,17086576619.0,-136000000000.0,-91952282609.0,-87418957620.0,433310535,-0.06317890162153006
2025-06-20,1,0.118977366,-3765140423.0,11318992895.0,90759898596.0,563000000000.0,484864681,0.26570316573300445
2025-06-23,0,0.290361908,-6467508020.0,-16774804868.0,-857000000000.0,-369000000000.0,625650915,-0.005571045049453716
2025-06-24,1,-0.074243235,-19710321056.0,-98400735170.0,479000000000.0,444000000000.0,579200567,0.06488762220587319
2025-06-25,1,0.113191933,-153000000000.0,-51986541705.0,-213000000000.0,-111000000000.0,644761399,0.03093030069135949
2025-06-26,0,-0.285608911,-101000000000.0,-46682955704.0,-155000000000.0,-581000000000.0,460611798,-0.1474052916877291
2025-06-27,0,-0.171462953,16764935778.0,-12772689265.0,267000000000.0,-858000000000.0,381633939,-0.19415601444095643
2025-06-30,1,0.216251679,-7359262542.0,-30096619860.0,522000000000.0,-651000000000.0,464162919,-0.05129329438754837
2025-07-01,1,0.240979881,66074808160.0,-68827619645.0,521000000000.0,176000000000.0,576016844,0.13353139262452274
2025-07-02,0,0.209684167,-89442871071.0,-1877611701.0,310000000000.0,-327000000000.0,696798456,-0.026668247082163532
2025-07-03,1,-0.226289615,71712261182.0,-6743727442.0,326000000000.0,646000000000.0,539120202,0.006734032181345384
2025-07-04,0,-0.034049479,-108000000000.0,-79484086820.0,-160000000000.0,162000000000.0,520763440,-0.09129142020940861
2025-07-07,1,-0.309850576,64972410071.0,-59254783951.0,-93888968626.0,-91190609722.0,359404588,-0.2876820724517799
2025-07-08,1,1.075079428,4736677378.0,-2578060207.0,5061412717.0,244000000000.0,745793067,0.28030196515415895
2025-07-09,1,-0.137882998,55748789432.0,3099022551.0,-140000000000.0,-413000000000.0,642960883,-0.06108769197983932
2025-07-10,1,-0.072149504,164000000000.0,44951482986.0,-132000000000.0,472000000000.0,596571574,0.10457280391957724
2025-07-11,0,-0.220056608,-50660170349.0,4610589498.0,62412074481.0,326000000000.0,465292057,-0.05841076215641294
2025-07-14,1,-0.045683688,-44884692933.0,-20497421543.0,40976705347.0,371000000000.0,444035800,-0.1367589371153919
2025-07-15,1,-0.054914689,-3029988153.0,28938628440.0,-46441404870.0,214000000000.0,419651712,0.05043085362689226
2025-07-16,0,0.266523414,-103000000000.0,-74792499649.0,-178000000000.0,53420699064.0,531498719,-0.07663322602091327
2025-07-17,1,-0.200773955,-21471232748.0,-13621028919.0,245000000000.0,47171940790.0,424787619,0.3095647837012869
2025-07-18,0,-0.073774179,-23131310118.0,-94179492988.0,214000000000.0,190000000000.0,393449261,-0.2578291093021008
2025-07-21,1,-0.125908179,24425218883.0,-9315945629.0,66864532439.0,896000000000.0,343910781,-0.10629465864962384
2025-07-22,0,0.100535173,-92985182958.0,-76046275704.0,13953518426.0,-129000000000.0,378485911,0.08076135664445871
2025-07-23,1,0.756541331,-61854811359.0,-103000000000.0,380000000000.0,422000000000.0,664826146,0.05043085362689226
2025-07-24,1,-0.359983235,43247309316.0,-15722061203.0,60911740850.0,743000000000.0,425499879,0.06351340572232544
2025-07-25,1,-0.085097935,44694186757.0,46425945691.0,3963133357.0,269000000000.0,389290718,-0.28052823509516145
2025-07-28,1,0.291373145,33332993907.0,-66818993971.0,522000000000.0,480000000000.0,502719579,0.34746771777027163
2025-07-29,1,-0.257631515,-53437379060.0,-11909538891.0,136000000000.0,605000000000.0,373203172,-0.08244366921107371
2025-07-30,1,-0.09412965,-10192121085.0,-15700722147.0,320000000000.0,580000000000.0,338073688,0.015504186535963527
2025-07-31,0,0.598242762,-102000000000.0,-143000000000.0,-368000000000.0,344000000000.0,540323825,0.23841102344499987
2025-08-01,0,-0.060237174,-256000000000.0,-19635300337.0,-462000000000.0,-656000000000.0,507776245,-0.07550755250814589
2025-08-04,1,-0.422080619,47615279959.0,10392347608.0,118000000000.0,82772693376.0,293453733,-0.45366720992604215
2025-08-05,1,-0.068201985,42003566392.0,18927699525.0,-44602528461.0,295000000000.0,273439606,0.12370965432602432
2025-08-06,1,0.197187086,-96530391390.0,-3897955063.0,48345638704.0,281000000000.0,327358365,0.009049835519917337
2025-08-07,1,-0.000949482,-59278867324.0,40978001835.0,116000000000.0,-17604897762.0,327047544,0.008968669982760247
2025-08-08,0,0.044017102,-106000000000.0,-80220164964.0,196000000000.0,-160000000000.0,341443229,0.017699577099399733
2025-08-11,0,-0.106825378,-72443713350.0,-90656602643.0,41736260722.0,220000000000.0,304968427,-0.10146946016485714
2025-08-12,0,0.223789563,-37712374821.0,21397450605.0,3495077882.0,-59372183527.0,373217178,-0.00975617494536607
2025-08-13,1,-0.142403392,-48483121091.0,-17067257225.0,46540066807.0,637000000000.0,320069786,0.01941808585710092
2025-08-14,1,0.379286379,-3734437885.0,-78836194555.0,152000000000.0,-79961068780.0,441467896,-0.039220713153280684
2025-08-18,0,-0.261253745,-13107388329.0,34778984795.0,139000000000.0,-490000000000.0,326132755,-0.112049503808624
2025-08-19,0,-0.125231524,-3164080845.0,-22153850933.0,313000000000.0,-455000000000.0,285290653,-0.036450504509819126
2025-08-20,0,0.175240715,-44492370378.0,-72039799210.0,620000000000.0,-214000000000.0,335285191,0.31401444679601553
2025-08-21,1,-0.174089735,53614094444.0,25171829060.0,-64360593619.0,-17115416031.0,276915481,-0.07933674223652076
2025-08-22,1,-0.144875913,81168550096.0,10958318950.0,33597315183.0,182000000000.0,236797098,-0.2676995728644407
2025-08-25,1,-0.070237748,43580166224.0,27972826651.0,67474555655.0,119000000000.0,220165003,-0.03043448530025472
2025-08-26,0,0.477769839,-4860816787.0,-16108522489.0,-200000000000.0,-686000000000.0,325353201,0.47432062639113326
2025-08-27,1,-0.134107075,33556798120.0,17119095887.0,-87202490780.0,-204000000000.0,281721035,-0.384531898441697
2025-08-28,1,0.108146426,30739552714.0,74751901807.0,137000000000.0,-24298916158.0,312188158,0.1100950527399398
2025-08-29,0,-0.2147926,-57929755210.0,-26994167382.0,156000000000.0,-372000000000.0,245132452,-0.09662683568907227
2025-09-01,0,0.061215897,-70714559789.0,14645842505.0,-26371879503.0,-267000000000.0,260138455,-0.11444413439086887
2025-09-02,1,0.194279911,12643551131.0,17380132401.0,-148000000000.0,402000000000.0,310678131,0.08157998699242341
2025-09-03,1,0.080914347,-30688242888.0,-64880315447.0,-262000000000.0,436000000000.0,335816449,0.014865911275826704
2025-09-04,1,-0.147582312,8947485987.0,-21218993136.0,4507024653.0,203000000000.0,286255881,-0.09894902848636988
2025-09-05,1,0.131311905,-29780160854.0,-13789367320.0,165000000000.0,-138000000000.0,323844686,0.31182437777338023
2025-09-08,1,0.149624799,-6396260566.0,-12974057207.0,113000000000.0,232000000000.0,372299882,-0.28219258016700977
2025-09-09,1,0.18169659,6693625489.0,26981626354.0,206000000000.0,684000000000.0,439945501,0.25428379204993234
2025-09-10,1,0.283583641,-6550243633.0,37276629176.0,908000000000.0,1380000000000.0,564706848,0.25654183171605993
2025-09-11,1,-0.228646101,-80618937466.0,-149000000000.0,1080000000000.0,302000000000.0,435588829,0.08396538011733412
2025-09-12,1,0.03046144,-205000000000.0,186000000000.0,712000000000.0,1420000000000.0,448857492,-0.06947237281476859
2025-09-15,1,-0.155958736,-48987386118.0,-56689780119.0,60345432689.0,267000000000.0,378854245,-0.08244366921107371
2025-09-16,1,0.072217834,-43433949486.0,13813197883.0,229000000000.0,1800000000000.0,406214278,0.09672962645855065
2025-09-17,0,-0.195966455,-64053755185.0,43546933022.0,-182000000000.0,-36144722867.0,326609906,-0.19516969927180483
2025-09-18,1,0.197688881,-22387590211.0,46741024261.0,313000000000.0,288000000000.0,391177053,0.06669137449867435
2025-09-19,0,-0.108217879,-67514766529.0,-59981201920.0,-89468626914.0,-306000000000.0,348844702,0.19699827120988544
2025-09-22,1,-0.174798318,-44861807877.0,-13659648631.0,420000000000.0,568000000000.0,287867235,-0.2297880940328767
2025-09-23,1,0.244794042,-34848083944.0,-29487174255.0,-33675933112.0,337000000000.0,358335419,0.016529301951209163
2025-09-24,0,-0.198668622,-28677446668.0,-95845033859.0,387000000000.0,-247000000000.0,287145415,-0.03333642026759165
2025-09-25,0,0.020650053,55903894523.0,-96224087517.0,212000000000.0,216000000000.0,293074983,0.06559728248581465
2025-09-26,0,0.361937488,-38953231022.0,-68660208836.0,-272000000000.0,-570000000000.0,399149806,0.0
2025-09-29,1,0.043417884,106000000000.0,12595246939.0,113000000000.0,448000000000.0,416480046,-0.23111172096338706
2025-09-30,0,0.263929749,46191261910.0,-1657623813.0,-209000000000.0,25972753484.0,526401520,0.11332868530700324
2025-10-01,1,-0.062234556,36645078234.0,-34906264253.0,149000000000.0,833000000000.0,493641155,0.09368548407732291
2025-10-02,1,-0.185426039,-26153987489.0,45041145467.0,-6638937582.0,3140000000000.0,402107231,0.4608152031913306
2025-10-10,1,0.013189554,-54935274671.0,83401703361.0,-492000000000.0,1060000000000.0,407410846,0.005115100666767347
2025-10-13,0,0.001527414,-12394052870.0,25232290956.0,-381000000000.0,-823000000000.0,408033131,-0.31527002897060896
2025-10-14,0,0.799081617,-51672435581.0,-35107716624.0,-422000000000.0,555000000000.0,734084905,0.2789023847997356
2025-10-15,1,-0.259477055,70549152613.0,82202888456.0,516000000000.0,163000000000.0,543606716,-0.3072730819289511
2025-10-16,1,-0.087960514,100000000000.0,98166933672.0,676000000000.0,659000000000.0,495790790,0.24167579944313644
2025-10-17,1,-0.151315836,10539821316.0,-8032557205.0,-23794686090.0,443000000000.0,420769792,-0.022858138076049528
2025-10-20,1,-0.025246682,-114000000000.0,3168542569.0,870000000000.0,-248000000000.0,410146751,-0.19746453689651844
2025-10-21,1,0.284550661,-99873962571.0,49618162027.0,497000000000.0,-18821013815.0,526854280,0.31203110146206825
2025-10-22,1,0.133550605,158000000000.0,31725550553.0,540000000000.0,-701000000000.0,597215988,-0.22443304214408144
2025-10-23,0,-0.29072818,13488058741.0,-101000000000.0,-180000000000.0,-409000000000.0,423588471,0.050325083887514666
2025-10-24,1,0.007809677,49696911063.0,73033574655.0,1080000000000.0,585000000000.0,426896560,0.08803334948532537
2025-10-27,1,0.211062809,-105000000000.0,-88648147441.0,691000000000.0,649000000000.0,516998547,0.12152135776699069
2025-10-28,0,-0.210394818,-102000000000.0,-66622546139.0,311000000000.0,-1640000000000.0,408224732,-0.020101179321088125
2025-10-29,1,0.143728893,-134000000000.0,-312000000000.0,1070000000000.0,-102000000000.0,466898421,0.1104238176143717
2025-10-30,1,0.213407976,-230000000000.0,-173000000000.0,-193000000000.0,-118000000000.0,566538268,0.09531017980432566
2025-10-31,1,-0.279351008,-62375553323.0,-157000000000.0,1170000000000.0,1320000000000.0,408275232,-0.05085841723349205
2025-11-03,1,0.157739402,-56410667374.0,-33198223741.0,428000000000.0,-796000000000.0,472676323,-0.013129291441792645
2025-11-04,0,-0.10394801,-117000000000.0,-120000000000.0,-51385373466.0,-2230000000000.0,423542560,-0.08741193778008238
2025-11-05,0,0.402840933,-57809224195.0,58251975721.0,87405093093.0,-2070000000000.0,594162840,0.3392157225669621
2025-11-06,1,-0.287365679,189000000000.0,-36805466458.0,588000000000.0,-1700000000000.0,423420832,-0.3061157741406184
2025-11-07,0,-0.109515547,-137000000000.0,-68751991674.0,164000000000.0,-463000000000.0,377049668,-0.134196065297715
2025-11-10,1,-0.099550972,133000000000.0,64813593813.0,922000000000.0,-145000000000.0,339514007,-0.11844815041319379
2025-11-11,1,0.112042408,22061694723.0,-89869861481.0,367000000000.0,74380943249.0,377553974,0.18531109564232295
2025-11-12,1,-0.113810273,13870437898.0,-45197406554.0,869000000000.0,-426000000000.0,334584453,-0.24705910271076803
2025-11-13,1,0.267807288,1421739128.0,27502984530.0,-743000000000.0,1000000000000.0,424188608,0.10854016857520321
2025-11-14,0,-0.057041202,-44878847933.0,-6664717015.0,-655000000000.0,-2370000000000.0,399992380,0.028170876966697733
2025-11-17,1,-0.139742115,30020117961.0,-46707925574.0,5964690486.0,518000000000.0,344096599,-0.22314355131420882
2025-11-18,0,-0.071017764,-43108537347.0,-59361695503.0,-429000000000.0,-552000000000.0,319659628,-0.02105340919783316
2025-11-19,0,0.058130297,88744183243.0,5891802893.0,461000000000.0,-1050000000000.0,338241537,0.03484673133016969
2025-11-20,1,0.065161116,17378732171.0,-31443822134.0,748000000000.0,745000000000.0,360281733,0.033673215106585275
2025-11-21,0,-0.113682178,-59779950043.0,85078446938.0,412000000000.0,-2830000000000.0,319324121,-0.06145277921366343
2025-11-24,0,0.168468285,63408149900.0,-22807985903.0,1110000000000.0,-796000000000.0,373120108,0.4101489574205921
2025-11-25,1,-0.251463585,7340226117.0,-61109799874.0,19658363074.0,-1710358096.0,279293988,-0.47562688680009657
2025-11-26,1,0.057405328,105000000000.0,36174018808.0,1040000000000.0,524000000000.0,295326951,0.1722459048052123
2025-11-27,1,-0.12688313,72932154287.0,-562761869.0,326000000000.0,158000000000.0,257854943,-0.19506058257138648
2025-11-28,0,-0.061787204,-70695237508.0,-137000000000.0,839000000000.0,-2040000000000.0,241922807,-0.08841095734405258
2025-12-01,0,0.227311648,29097125833.0,-96241820989.0,-68894937864.0,224000000000.0,296914679,-0.008438868645864517
2025-12-02,1,0.074500288,33839413485.0,70784814352.0,248000000000.0,1220000000000.0,319034908,0.04959694113937374
2025-12-03,1,-0.088198568,38087894573.0,62672496011.0,487000000000.0,283000000000.0,290896486,0.07755823434587228
2025-12-04,0,0.210201188,-27535762591.0,52221708705.0,107000000000.0,-698000000000.0,352043273,0.022141125877215728
2025-12-05,1,0.359243621,85404353976.0,5782407832.0,849000000000.0,1000000000000.0,478512573,0.17376927497863548
2025-12-08,1,-0.173307122,40683727865.0,-15317346495.0,-141000000000.0,323000000000.0,395582936,-0.06986967996048321
2025-12-09,0,0.012792422,12330272182.0,99608405445.0,-98306205656.0,-90993089901.0,400643400,-0.13353139262452274
2025-12-10,0,-0.206522436,-95850854610.0,15652810287.0,-102000000000.0,374000000000.0,317901549,-0.05406722127027663
2025-12-11,0,0.698146403,-20114981877.0,-17402709778.0,-688000000000.0,365000000000.0,539843372,0.4769240720903092
2025-12-12,1,-0.209740534,-83159725562.0,89195037509.0,1440000000000.0,46940837270.0,426616335,-0.20726050514120686
2025-12-15,0,-0.18698712,-52542669797.0,117000000000.0,-392000000000.0,-960000000000.0,346844575,-0.06899287148695166
2025-12-16,0,0.078262565,-246000000000.0,13731755436.0,148000000000.0,-1040000000000.0,373989521,0.06899287148695166
2025-12-17,1,-0.034851287,-19550443221.0,-28662042049.0,379000000000.0,-27789783436.0,360955505,-0.23841102344499987
2025-12-18,0,0.610850659,-70579014311.0,-84632417818.0,156000000000.0,-347000000000.0,581445413,0.007662872745569871
2025-12-19,1,-0.238682664,-25140822642.0,-41242101262.0,964000000000.0,-747000000000.0,442664473,0.23074815069943
2025-12-22,1,-0.286983534,-34261909288.0,22809936437.0,1620000000000.0,1110000000000.0,315627058,-0.23841102344499987
2025-12-23,1,0.222481791,-121000000000.0,-37383279005.0,533000000000.0,954000000000.0,385848331,0.03774032798284921
2025-12-24,0,-0.057625023,-26143810406.0,32658143047.0,252000000000.0,522000000000.0,363613812,-0.1094842328416874
2025-12-26,1,0.403031552,-23628157217.0,-97501817252.0,529000000000.0,1780000000000.0,510161651,0.2979596552100183
2025-12-29,1,-0.015225901,23932814520.0,37891796466.0,-364000000000.0,336000000000.0,502393980,-0.11701645838618546
2025-12-30,0,-0.187493996,-24765470947.0,-108000000000.0,-229000000000.0,-489000000000.0,408198125,-0.09393181983420362
2026-01-02,1,-0.004553865,-72899009835.0,-19584573734.0,-114000000000.0,645000000000.0,406339246,0.28198405133714033
2026-01-05,1,0.264632203,-259000000000.0,-156000000000.0,-50824024231.0,2180000000000.0,513869696,0.26455965503092926
2026-01-06,1,-0.030121305,-103000000000.0,-72388513137.0,170000000000.0,-630000000000.0,498391270,0.11191791620398561
2026-01-07,1,0.110882181,-209000000000.0,-94664134975.0,-359000000000.0,1250000000000.0,553653981,0.13205972201306437
2026-01-08,1,-0.205124401,-185000000000.0,-151000000000.0,-855000000000.0,-107000000000.0,440086040,-0.056552169504922034
2026-01-09,1,-0.09285924,30207520740.0,52729192651.0,1170000000000.0,-1610000000000.0,399219985,-0.1571855835224092
2026-01-12,1,-0.011189583,68006389349.0,-50105642889.0,568000000000.0,-352000000000.0,394752880,-0.017167803622367472
2026-01-13,1,0.087138592,116000000000.0,2228284302.0,777000000000.0,-279000000000.0,429151090,0.08701137698962924
2026-01-14,1,0.282570404,-9543628245.0,14937573779.0,605000000000.0,-378000000000.0,550416487,-0.040491361354735744
2026-01-15,1,-0.009522389,5505542209.0,-31187586300.0,1460000000000.0,353000000000.0,545175207,-0.01666705248521083
2026-01-16,1,0.322337879,20716797370.0,-90074934450.0,511000000000.0,437000000000.0,720905827,0.12244070593036227
2026-01-19,1,-0.208161443,-40148109337.0,-119000000000.0,205000000000.0,549000000000.0,570841030,-0.0652822920904157
2026-01-20,0,0.169693788,-87352942950.0,-173000000000.0,-209000000000.0,116000000000.0,667709207,0.07268973336827855
2026-01-21,1,-0.101253269,-911081273.0,-56424073332.0,295000000000.0,446000000000.0,600101467,0.10499144386917436
2026-01-22,1,-0.052453446,-19319038527.0,-205000000000.0,316000000000.0,-248000000000.0,568624077,0.08894748601649738
2026-01-23,1,0.077340508,-85111772219.0,-272000000000.0,929000000000.0,145000000000.0,612601752,-0.09227527610917008
2026-01-26,0,-0.270483551,-195000000000.0,-173000000000.0,-953000000000.0,-166000000000.0,446903055,-0.27443684570176075
2026-01-27,1,0.065456091,-211000000000.0,-57240611682.0,570000000000.0,845000000000.0,476155582,0.22314355131420882
2026-01-28,1,0.24561971,-145000000000.0,-90013754751.0,-571000000000.0,393000000000.0,593108778,0.0808520966290942
2026-01-29,1,0.179647673,-118000000000.0,-120000000000.0,157000000000.0,-1490000000000.0,699659390,0.1499811115905345
2026-01-30,1,0.232800726,-128000000000.0,-30656185831.0,-30925756867.0,-1980000000000.0,862540604,-0.011204599012863525
2026-02-02,0,-0.336211653,25161573975.0,-39924652613.0,-2180000000000.0,-2530000000000.0,572544402,-0.10067666634540018
2026-02-03,1,0.174773779,345000000000.0,95780604221.0,1450000000000.0,717000000000.0,672610151,-0.06765864847381309
2026-02-04,1,0.174410358,97387857906.0,29002873357.0,1490000000000.0,-938000000000.0,789920328,0.013245226750019157
2026-02-05,0,0.154432991,-37381490389.0,-98472024855.0,-1880000000000.0,-5040000000000.0,911910087,0.06371581438610718
2026-02-06,0,-0.182195753,156000000000.0,132000000000.0,578000000000.0,-3330000000000.0,745763942,-0.08029994240164129
2026-02-09,1,-0.171778429,195000000000.0,-86295633100.0,2420000000000.0,439000000000.0,617657784,-0.12071374740446572
2026-02-10,1,0.153175576,-42186713608.0,-97722886851.0,744000000000.0,147000000000.0,712267871,-0.12869137242052275
2026-02-11,1,0.058263903,98025004975.0,-26289554822.0,522000000000.0,857000000000.0,753767377,0.09413899091386213
2026-02-12,1,-0.004182743,149000000000.0,72185511544.0,1080000000000.0,3010000000000.0,750614562,0.23247487874309414
2026-02-13,0,0.719469117,-93212124766.0,56325913582.0,181000000000.0,-927000000000.0,1290658558,-0.0475525402490824
2026-02-19,1,-0.081214633,59738858025.0,15370491816.0,1670000000000.0,-935000000000.0,1185838197,-0.06367309486114081
2026-02-20,1,0.475161353,-52697642592.0,-142000000000.0,1940000000000.0,-744000000000.0,1749302679,0.13569168726463232
2026-02-23,1,-0.155212554,-169000000000.0,-269000000000.0,533000000000.0,-1110000000000.0,1477788942,-0.033797379583290876
2026-02-24,1,0.084055233,-145000000000.0,-71765712033.0,2670000000000.0,-190000000000.0,1602004836,-0.01892800988552068
2026-02-25,1,-0.116572664,-307000000000.0,74951696394.0,1990000000000.0,-1310000000000.0,1415254864,0.11707507102504522
2026-02-26,1,-0.003979237,53949815743.0,-98071995959.0,1640000000000.0,-2110000000000.0,1409623229,0.09711128668514846
2026-02-27,0,-0.172787486,-226000000000.0,-228000000000.0,1100000000000.0,-7080000000000.0,1166057975,0.3445190978910837
2026-03-03,0,0.05242893,-49526905291.0,41182772768.0,-728000000000.0,-5170000000000.0,1227193147,-0.03900215780326732
2026-03-04,0,0.334432119,-129000000000.0,-72745993641.0,-583000000000.0,237000000000.0,1637605952,0.17503497299417603
2026-03-05,1,0.014108702,-109000000000.0,-87153061190.0,-1220000000000.0,-157000000000.0,1660710447,-0.3282391312174049
2026-03-06,1,-0.263556306,-178000000000.0,-175000000000.0,-598000000000.0,-1950000000000.0,1223019737,-0.3664991395747812
2026-03-09,0,-0.160898472,-199000000000.0,-102000000000.0,-1170000000000.0,-3200000000000.0,1026237730,0.05574198300823596
2026-03-10,1,-0.10039376,68223391071.0,-9321369642.0,745000000000.0,1030000000000.0,923209866,-0.14565275315686677
2026-03-11,1,0.138361225,34574324791.0,-89339267070.0,725000000000.0,-255000000000.0,1050946314,-0.07598590697792318
2026-03-12,0,-0.2375384,75972781322.0,-37404675330.0,-74636557600.0,-2390000000000.0,801306208,-0.11543616764656761
2026-03-13,0,0.13271996,-117000000000.0,28454594636.0,-950000000000.0,-1460000000000.0,907655536,0.0
2026-03-16,1,0.183113813,61546304743.0,41194926054.0,-104000000000.0,-852000000000.0,1073859802,-0.08356507834604088
2026-03-17,1,0.05700113,235000000000.0,84333393783.0,427000000000.0,-173000000000.0,1135071024,0.022676708671028223
2026-03-18,1,0.00766529,5529959875.0,95952881532.0,3100000000000.0,889000000000.0,1143771673,0.18753960814171933
2026-03-19,0,0.03532034,22655097073.0,-64937808613.0,-665000000000.0,-1880000000000.0,1184170077,-0.1566320706786435
2026-03-20,1,0.258945195,-79235923848.0,60613196498.0,457000000000.0,-1250000000000.0,1490805229,0.3908663086870128
2026-03-23,0,-0.244958612,-301000000000.0,-162000000000.0,-3020000000000.0,-3700000000000.0,1125619649,-0.22314355131420882
2026-03-24,1,0.039887642,9836232482.0,43456766681.0,1020000000000.0,-1980000000000.0,1170517963,-0.08834916983128949
2026-03-25,1,-0.347960798,36931488486.0,14664870051.0,2340000000000.0,-1290000000000.0,763223598,-0.01212136053234758
