Date,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
2024-11-01,319848769,7944318405637,-0.21338289557445478,-39017847667,-237272871543,-34987822855,14780765621
2024-11-04,373943470,8064748773264,0.16912586898216264,29716800648,183862669387,4963715143,102351659906
2024-11-05,310875315,7716007774972,-0.16865692293008883,-144415341105,-202008698614,-44763636469,-28910188732
2024-11-06,548506117,11791887929674,0.7643926376077819,-103079533892,-43773444714,-9040870503,76337430691
2024-11-07,465146173,10809704016429,-0.15197632517925042,104649721048,-55393323792,4956478096,178899209668
2024-11-08,448734499,9921212340072,-0.035282831403624204,-13207813305,193834692237,-47770120168,-6441943082
2024-11-11,572196827,11290168186878,0.27513446876746595,-481702712984,-220728871329,-17545700228,71860171483
2024-11-12,735812780,12848018036593,0.28594348182220863,-306357985372,-26351345295,-87729325236,164830037963
2024-11-13,619176261,11208360429193,-0.15851385321141065,-630824890951,69869273798,-32997618165,25758571687
2024-11-14,639989952,13017388247182,0.03361513079714151,-233309824306,-31985934413,96935139213,177648751466
2024-11-15,623327161,12365758546178,-0.026036019703009283,-59478559825,-96392962924,7134765771,103831072255
2024-11-18,443925881,10621301146512,-0.28781239006525494,-52987299865,-73025632748,14864147688,43784358580
2024-11-19,410856127,9085861075487,-0.0744938635375485,-329956823604,120453184433,27971023145,319487650799
2024-11-20,408789732,7820084740597,-0.005029485662264466,-182317438969,-32152100370,24153633173,181000588722
2024-11-21,451118534,8356409257842,0.10354663702756595,-259260058166,-288550286,14389628978,300695947782
2024-11-22,543517791,8017171405214,0.20482256887277428,117541103843,171518671341,49241716550,82570042348
2024-11-25,564692445,13495227553966,0.038958529694200994,-74748556334,435726389515,-11709771039,54485875472
2024-11-26,441708781,8709923196814,-0.21778875401812747,-68993373953,-232966094369,-76133135952,71949430369
2024-11-27,414339138,8586048743292,-0.06196309463904459,-334901892865,142961374664,-66310527177,201213816091
2024-11-28,342571105,7572752629681,-0.17321084690773292,-491859100546,280865845785,-32204512507,85666024663
2024-11-29,384278001,9106481521439,0.12174668380160081,-749351188353,99435592904,-40090877675,10157082431
2024-12-02,328109545,7591739683478,-0.14616620221254872,-130920289410,426966125180,-20717896897,-8074264978
2024-12-03,324137730,9145172832624,-0.012105149211675603,565500381091,244015246982,-4024994759,-318937050
2024-12-04,670284268,13296925007005,1.0678995561547246,-407121454238,24347148909,-77409636642,111981588236
2024-12-05,519351593,9720715707167,-0.22517711097465287,-317368769486,-4639211800,-58486425942,157457069756
2024-12-06,630408602,10726880321289,0.21383781333660035,-284114671292,470508289470,-2680002790,344514468553
2024-12-09,591644435,10004534867179,-0.06149054260525466,102683814372,490092984663,-32970450079,228329146264
2024-12-10,598770280,9303804224973,0.012044134244244109,-104694432233,364528755014,11505853560,20341073636
2024-12-11,617716470,7745860519277,0.03164183432751533,-137602911179,170913269638,9212492395,-26820336054
2024-12-12,664187237,12259144225557,0.07522993032709646,-20895446529,-531546267616,168342655759,387787418198
2024-12-13,577737398,8849455236945,-0.1301588380265729,-173855549323,-147104375772,-14543519819,260846212030
2024-12-16,526708153,8466421567755,-0.08832602005106827,-433889326275,-60241181602,-54361564808,142276947620
2024-12-17,559039721,9284835596090,0.061384217836476074,-702048088822,47947415961,-14850160394,141467543105
2024-12-18,441677820,8338565732727,-0.20993481606291797,392377279981,85258693459,-17429787527,100327354911
2024-12-19,504467068,8443749654047,0.14216074513318322,-433846681432,-559085781513,-30465188738,136641701243
2024-12-20,617782376,9347347558007,0.22462379645364683,-822426007869,-194850504335,-25239156185,186998265857
2024-12-23,428166806,7375539570358,-0.306929393531291,144818363771,391894608673,-39824353595,76991963721
2024-12-24,386777917,6740790173171,-0.096665337947753,-6185403456,149345005197,-91045365786,-24738114625
2024-12-26,322800054,6410407187557,-0.1654123986608057,20405643904,206347520236,-1019756878,-6761836838
2024-12-27,311291279,6339606976315,-0.035652952523979486,-173913674129,-167118946067,22774506911,82250826237
2024-12-30,303963509,5315451121758,-0.02353991420363566,-120749176406,30920329920,3854726549,18562954107
2025-01-02,350691927,6958648750080,0.1537303545209434,-238177921931,-267638420928,9774611646,9159869200
2025-01-03,407536387,8230070287923,0.1620922970376788,284263476147,272000014571,4593747827,40991978215
2025-01-06,302760981,8142307849602,-0.25709460392306027,370467928397,-30739910350,19649537894,39986219397
2025-01-07,407692929,9405964049041,0.34658345885066355,162943070323,-149516816244,-5172925695,96854973661
2025-01-08,362908922,10391057773317,-0.10984739693633494,222038928890,-109660168441,50831772028,138540031384
2025-01-09,404290371,11524453907612,0.11402709189938287,750956593550,-531971556086,87469936064,25261924759
2025-01-10,377586658,9691007647524,-0.0660508261276398,-3813706835,-484759706338,-63878133168,264348170123
2025-01-13,578565446,9049053425756,0.5322719533167404,-874307907172,-99274778032,-14359968392,259299892503
2025-01-14,414487640,8199244671041,-0.2835942020637022,-296463429698,-53550157072,-20838579147,56996888787
2025-01-15,538534310,9176243659173,0.29927712681613383,56761084835,-209699835349,-25951915330,38649159979
2025-01-16,451062578,9432261340912,-0.16242555093657818,626312550045,22148124041,-30806046569,75671702975
2025-01-17,445884915,10011839897387,-0.011478813035117219,-233805998193,-119264693103,-41340992900,131439500314
2025-01-20,437546001,8663518721587,-0.018701942405923266,-418480930745,40430285207,-22965953321,73572891647
2025-01-21,572011300,9323573978039,0.30731694197337656,-172883954122,55132666853,-32883396384,58850508084
2025-01-22,583737394,11074514904158,0.020499759357900826,350745580930,294905800290,13915740457,88094425479
2025-01-23,609742131,9907820760947,0.04454869135897788,-619576365599,-244685119458,-66489426772,150406685054
2025-01-24,602014660,10179284029760,-0.012673342724942804,273367287682,-15733717469,5258832601,65057805446
2025-01-31,454403356,13759431159982,-0.24519553062046695,-1175587454160,297700162881,8458144968,35463492151
2025-02-03,522848036,11649962821524,0.15062538402555292,-870658808784,-450580302545,-51138860199,209651399343
2025-02-04,479377343,11000937680837,-0.08314211779883207,77245571545,11570047283,-54871642961,138729974005
2025-02-05,437344153,9949594557748,-0.08768288825865511,65594890099,27625408313,-20727305064,90759040565
2025-02-06,479697230,11863047995673,0.09684153019875863,355589916592,140353323355,-14760411027,47082490535
2025-02-07,419872051,10240140504999,-0.12471445582456253,-239953778114,-179586951627,-61806450434,122428231580
2025-02-10,393563727,10582465784194,-0.0626579548158589,-277002969463,182690426660,-35325072274,184842141637
2025-02-11,451092989,11023156462010,0.14617521395715416,140804771917,190385091111,-33982381205,58670737259
2025-02-12,464894178,13668983788526,0.03059499778658714,370608431762,52557311052,-29088098916,10160252896
2025-02-13,680341736,17104156094956,0.46343354723620567,-113368166295,371276033746,65668200903,68302874736
2025-02-14,499364641,13917625961701,-0.26600910310755943,-320363283217,271842713821,-59623833723,176009312830
2025-02-17,366339998,11017333473620,-0.26638778975942756,-223522947529,263450060744,-37806070744,82783939271
2025-02-18,421993118,12618242477587,0.1519165810553944,18935648626,100158481502,-18134673779,120954696883
2025-02-19,525798791,14851621874895,0.2459890187119118,395643678129,659810167894,64551134535,67712126648
2025-02-20,529303324,14551190986281,0.006665159867208503,-288399183537,-8960609712,-81417208164,80847797720
2025-02-21,444704240,11381060470064,-0.15983100835391695,-216251303694,61015463799,-8634276479,74306429095
2025-02-24,536354114,10802085081805,0.2060917476298405,-200116208520,-91866448407,-7354978147,17820189902
2025-02-25,410284831,10508475591510,-0.23504859888144725,-320603784686,-92082269066,-39077070571,13822369897
2025-02-26,386762622,11218719900855,-0.05733141277163134,-322079848680,174246154437,-3608597829,57404901317
2025-02-27,513909805,10802121046832,0.3287473394985929,-178554727804,-343067576358,20023507006,45851879957
2025-02-28,588571521,15637224696362,0.14528175036473567,-1556162589217,-518474998164,-83318129055,5940831420
2025-03-04,484081351,13115384134880,-0.17753181435362042,-194497716857,-263315706770,728396200,51526216282
2025-03-05,569412248,13021641663686,0.17627387798295913,-226478200361,-210132871638,97648839135,70907237311
2025-03-06,609615704,11319665264837,0.07060518304832808,137481487402,69495382199,35205731675,-550366428
2025-03-07,567191412,12155164964202,-0.06959186208890711,59105655053,-135930660561,23426058917,46285802840
2025-03-10,435694828,9881353741270,-0.23183810829632234,-429168455871,74637735766,-5523898450,46122251900
2025-03-11,399016248,10917540670799,-0.08418410695478806,-1540341821814,-174056910849,-22418295696,-26885014630
2025-03-12,401644557,12284769101722,0.006586972368102684,379614967742,38789074057,8035847301,-30632355371
2025-03-13,427292042,13112911085717,0.06385617470225058,-480857460251,293805448495,147326809941,-46569214601
2025-03-14,362329393,9941799575184,-0.15203336972046866,-295408817434,50076864432,-53919251663,56115640598
2025-03-17,396573940,11995073046698,0.0945121970825038,622329990144,501274955793,-10148042110,28916360145
2025-03-18,555526574,12034578631086,0.40081462236273024,443656694237,134022354811,-23530910394,34156166372
2025-03-19,653326938,11841495256564,0.17604983915674932,305237154545,270613484683,-7210762242,22957790839
2025-03-20,455019267,11989258245357,-0.3035351207269522,551500529298,124188310758,-38124048864,-2992436037
2025-03-21,497529180,14188127737060,0.09342442415740604,850311733663,-342253263528,-37003018808,13372154676
2025-03-24,372431632,6924064394711,-0.25143761015183064,6151772366,7830685905,-53815461430,4992047134
2025-03-25,439279423,8305059590006,0.17949010034679325,-75211633491,129648256530,-9151729684,-19561119151
2025-03-26,507916080,7655330119639,0.1562482861848049,350794646922,240173140754,-7157583100,15570782366
2025-03-27,403313562,7676249317680,-0.2059444898850219,88668299283,-117485403632,-88333381166,-25460178838
2025-03-28,513561475,7150421589957,0.27335533289108693,-642171659484,21673555398,609806807,40065883283
2025-03-31,391592782,8236353358064,-0.23749579931010212,-1577183849232,556015773568,-10678439502,60722289266
2025-04-01,453393641,6939450184454,0.15781919851627912,-391239910471,-7425171231,28527835113,77428143593
2025-04-02,515599740,7316124788243,0.13720108394727126,-727223417113,-22090030228,14073759070,173542042650
2025-04-03,480057159,8267470857840,-0.06893444321752373,-1377636843203,68855170698,92068244282,272206585424
2025-04-04,695074881,10742833732479,0.44790025097823816,-1789285142510,350212517269,63608384142,206742640335
2025-04-07,619500714,10505492820465,-0.10872809400229211,-2099175985969,-95673110432,-10723490389,430741943557
2025-04-08,557018146,9122473931623,-0.10085955768567523,-646788127624,-367430387319,86889851666,113166135559
2025-04-09,699641582,9560332636518,0.2560480965013301,-1004811980763,40051769712,-44322370066,57856324113
2025-04-10,670388052,11055426187398,-0.04181216604704319,328608746198,179206760707,308357822801,53966282574
2025-04-11,369702818,7687103441531,-0.4485241541864472,-689834679872,-135473510577,21739159945,174907091560
2025-04-14,488618364,6687793560550,0.3216517164875925,-243701630758,-64143907086,-334596020,111936074677
2025-04-15,560339502,6510808882534,0.14678354987083542,-118262630361,64528321115,-5848280889,94464244602
2025-04-16,613173904,6725688052971,0.0942899827897552,-458760818964,-47659695621,-31898896574,86849302137
2025-04-17,601738661,6606299171146,-0.018649265608668197,-351000742194,275056640685,-6456043288,56195835173
2025-04-18,450985117,5649647492055,-0.2505299289719395,-104503068653,-12839946026,-16348640640,78362304973
2025-04-21,428977098,5239732779307,-0.04879987868867963,-288341030090,-17446035020,-8928783020,56296074372
2025-04-22,416680149,6182470913439,-0.028665747093100102,-242055135758,-36492501044,4172620583,94348217496
2025-04-23,538116134,7764179609542,0.2914369338002709,-197009287338,546636747730,9302100838,63707325336
2025-04-24,327935351,7272322115520,-0.39058628745742086,-7382931153,-168273280947,-21164137684,-16024864196
2025-04-25,403527737,8760600168638,0.23051002512992258,614624824761,440506512534,1231577048,84366161670
2025-04-28,454102177,7803354897543,0.12533076505717378,-85933648957,138775242413,-69430310652,30563085304
2025-04-29,547081468,9215174352275,0.20475411858683956,693140192065,391034236907,-1698955739,57434984612
2025-04-30,487488833,8435602446234,-0.1089282647753661,-168644737257,-127311455667,22066889243,-8979589058
2025-05-02,585492284,8327449263431,0.2010373250949935,-166759969583,200586548791,28242651524,45241556483
2025-05-07,546755132,8935449197459,-0.06616167805893747,349803905065,126560897480,-19393639714,-8190873040
2025-05-08,471635814,10270131237563,-0.1373911530107046,130458829745,-236612211857,34951277324,-8169018241
2025-05-09,485550305,8034852607528,0.02950261745813898,68061412101,-218056885944,2239074552,91176153599
2025-05-12,409749435,8527539580051,-0.15611331971050868,152136203,310187467679,20451042742,26107972247
2025-05-13,422459803,8746089121686,0.031019854853491236,170616066171,-41868800245,20350965676,-59954992500
2025-05-14,390503815,8893191507759,-0.07564267126261948,476236151329,440114210099,15426535940,14148013174
2025-05-15,339578793,7254024641690,-0.13040851342258974,273686659421,-165487639846,-94146720606,4682821428
2025-05-16,359706542,8025031996677,0.059272691389771204,169782129553,148771989334,-42173233757,15607601432
2025-05-19,313296021,6752438008652,-0.12902328865622914,-113831410163,-91684923295,-18296727890,-24334665267
2025-05-20,456989355,7661430134210,0.45865036377209534,-114454476002,138761917399,-28432106948,-20734981520
2025-05-21,371527419,7441128800151,-0.1870107805902831,195029010078,84013804591,-2278591515,-5217059205
2025-05-22,358064259,8965468020130,-0.03623732546103142,-226489103668,-262496613664,-61466479207,8343597962
2025-05-23,434024136,8659673623776,0.21214034936673198,-58284123298,-113547109394,7324322914,-10737535317
2025-05-26,380173138,8342809610327,-0.12407374045207475,101794830222,372625177844,-10817713212,47458975378
2025-05-27,318285651,7908808324037,-0.16278763756317782,-75636719405,13003300666,4541113887,-20636821703
2025-05-28,405473857,11238813826664,0.27393068373038276,302587131960,756637251169,-33790635792,44791867826
2025-05-29,448340888,10895570257616,0.1057208257942015,294650285048,562079598228,-3392052032,68016030745
2025-05-30,525661026,14803606217765,0.17245836832976957,-611770427542,157544788077,-50512785457,14445323313
2025-06-02,323603809,8062944006492,-0.3843869090648543,128471854863,-190777144404,-29530823675,-8952510266
2025-06-04,489937474,12106350015702,0.5140040394271133,1054928521958,122400445298,35258802197,2869575028
2025-06-05,556013446,13293000248477,0.13486613191788632,984230967116,336998200317,-51910439428,61586656480
2025-06-09,537617180,14030330524110,-0.033086009218561196,979948221379,-453683452737,-59587537114,-111388858666
2025-06-10,508184663,14289817957640,-0.054746235974081014,633238861194,182454383776,-52322298027,-9048493815
2025-06-11,393929540,12475002592550,-0.22482993155580533,165558656584,384348516540,-68338670804,-27624097410
2025-06-12,713705710,17344655814990,0.8117598136966322,408051979101,-421589848969,151166733099,123979002638
2025-06-13,931657602,17462763974297,0.3053806196954765,121915601962,-340919910849,-75196282184,29296004837
2025-06-16,726351750,14401114308029,-0.2203662070263449,-322355864420,346634675783,-23042788392,-28386582974
2025-06-17,939594106,17915934818024,0.2935800127142256,-96735251099,227833276164,-45962319151,-111045256860
2025-06-18,576548034,14668323378767,-0.386386067858114,286445540395,174090903557,-21805385275,-47541758021
2025-06-19,433310535,13786565754695,-0.248439835977309,-87418957620,-91952282609,17086576619,-135587646491
2025-06-20,484864681,17974844407806,0.11897736573609974,562519271510,90759898596,-3765140423,11318992895
2025-06-23,625650915,17879769854238,0.29036190821248953,-368546797829,-856933503184,-6467508020,-16774804868
2025-06-24,579200567,19107339943731,-0.07424323514335462,443633576018,479218522081,-19710321056,-98400735170
2025-06-25,644761399,19662628183278,0.11319193339118394,-111398445502,-212779071481,-152991294261,-51986541705
2025-06-26,460611798,17030574191361,-0.28560891096397656,-580607453451,-155227462681,-100902012259,-46682955704
2025-06-27,381633939,13970283384996,-0.17146295284429514,-857924556453,266645074062,16764935778,-12772689265
2025-06-30,464162919,13333814294163,0.2162516788109876,-651343796107,522088063840,-7359262542,-30096619860
2025-07-01,576016844,15184804010768,0.2409798810318151,176452734541,520588891690,66074808160,-68827619645
2025-07-02,696798456,14829869598196,0.20968416680537216,-327289545034,310321018399,-89442871071,-1877611701
2025-07-03,539120202,14883213548329,-0.2262896145108565,645640000938,326390714878,71712261182,-6743727442
2025-07-04,520763440,13571164280163,-0.034049479006538874,162119927354,-159666215725,-108288915733,-79484086820
2025-07-07,359404588,10204542570975,-0.30985057630005675,-91190609722,-93888968626,64972410071,-59254783951
2025-07-08,745793067,13491404979089,1.075079428312696,243965487021,5061412717,4736677378,-2578060207
2025-07-09,642960883,12654909764711,-0.1378829980461591,-412777806815,-139667668485,55748789432,3099022551
2025-07-10,596571574,14124821031009,-0.07214950431129108,472318860079,-131822842253,163928082878,44951482986
2025-07-11,465292057,13342066116082,-0.22005660799386328,325589359244,62412074481,-50660170349,4610589498
2025-07-14,444035800,11565586285784,-0.045683687654268335,371346638046,40976705347,-44884692933,-20497421543
2025-07-15,419651712,12238772420133,-0.05491468931108712,214192577764,-46441404870,-3029988153,28938628440
2025-07-16,531498719,11328776416006,0.2665234140638988,53420699064,-178239029522,-103405393558,-74792499649
2025-07-17,424787619,15365406027980,-0.20077395520496066,47171940790,245428192721,-21471232748,-13621028919
2025-07-18,393449261,11939229667870,-0.07377417937409325,189709505643,213767827608,-23131310118,-94179492988
2025-07-21,343910781,10662279408140,-0.1259081790472597,896066666544,66864532439,24425218883,-9315945629
2025-07-22,378485911,11604659217066,0.10053517339428808,-128915846765,13953518426,-92985182958,-76046275704
2025-07-23,664826146,12201364684336,0.7565413313363731,421943413975,379520198683,-61854811359,-103366398077
2025-07-24,425499879,12993187344837,-0.3599832353765461,743076717686,60911740850,43247309316,-15722061203
2025-07-25,389290718,9822238040874,-0.08509793489271478,268736536796,3963133357,44694186757,46425945691
2025-07-28,502719579,13872945078805,0.291373145454755,480153817970,522311031589,33332993907,-66818993971
2025-07-29,373203172,12769212511711,-0.25763151548151664,604734830584,136156069006,-53437379060,-11909538891
2025-07-30,338073688,12968500091756,-0.09412965010919039,580085060219,319625443286,-10192121085,-15700722147
2025-07-31,540323825,16455571940540,0.5982427623885358,344405446423,-367653571200,-102029177213,-142724625033
2025-08-01,507776245,15281248640166,-0.060237173513494446,-656270109906,-461578941887,-255515475619,-19635300337
2025-08-04,293453733,9724691307255,-0.42208061938777774,82772693376,117770202498,47615279959,10392347608
2025-08-05,273439606,10950201163619,-0.06820198467197558,295269452789,-44602528461,42003566392,18927699525
2025-08-06,327358365,11128301636396,0.19718708561919152,281462744753,48345638704,-96530391390,-3897955063
2025-08-07,327047544,11201368337831,-0.0009494823814872877,-17604897762,116428329911,-59278867324,40978001835
2025-08-08,341443229,11401116948366,0.04401710168476303,-159565860541,195900209547,-106220273346,-80220164964
2025-08-11,304968427,10338941285390,-0.10682537798985026,220245378308,41736260722,-72443713350,-90656602643
2025-08-12,373217178,10165450116361,0.2237895629766291,-59372183527,3495077882,-37712374821,21397450605
2025-08-13,320069786,10352059537799,-0.1424033917324138,636548599045,46540066807,-48483121091,-17067257225
2025-08-14,441467896,10002172706811,0.37928637850246827,-79961068780,151846414725,-3734437885,-78836194555
2025-08-18,326132755,8941932487220,-0.2612537447117106,-489617293124,139066475293,-13107388329,34778984795
2025-08-19,285290653,8624169781604,-0.12523152419940153,-454581322574,312826333933,-3164080845,-22153850933
2025-08-20,335285191,11773562869622,0.17524071494904536,-213683431178,619870011498,-44492370378,-72039799210
2025-08-21,276915481,10893275255572,-0.17408973484904078,-17115416031,-64360593619,53614094444,25171829060
2025-08-22,236797098,8337524064582,-0.14487591251714815,181721291536,33597315183,81168550096,10958318950
2025-08-25,220165003,8091673150742,-0.07023774843727182,118752048163,67474555655,43580166224,27972826651
2025-08-26,325353201,12954910480221,0.47776983883310464,-685982539317,-200436700478,-4860816787,-16108522489
2025-08-27,281721035,8851872014319,-0.13410707460659044,-203714941517,-87202490780,33556798120,17119095887
2025-08-28,312188158,9875760133000,0.1081464257718634,-24298916158,137200308576,30739552714,74751901807
2025-08-29,245132452,8969307869056,-0.21479259953223462,-372475556622,156318661666,-57929755210,-26994167382
2025-09-01,260138455,8003230744765,0.06121589727336474,-267420131640,-26371879503,-70714559789,14645842505
2025-09-02,310678131,8676467905841,0.19427991144177437,402174742846,-147960614679,12643551131,17380132401
2025-09-03,335816449,8811868562778,0.08091434668763342,436403099081,-261630665571,-30688242888,-64880315447
2025-09-04,286255881,7977947156742,-0.1475823121457639,203491571929,4507024653,8947485987,-21218993136
2025-09-05,323844686,10942042116464,0.13131190481986987,-137984389367,164625326940,-29780160854,-13789367320
2025-09-08,372299882,8217818415298,0.14962479884570357,231557777407,112947125555,-6396260566,-12974057207
2025-09-09,439945501,10628640888119,0.1816965899548686,684198310787,206376441621,6693625489,26981626354
2025-09-10,564706848,13703544856383,0.2835836409655659,1384837742063,907679402639,-6550243633,37276629176
2025-09-11,435588829,14947009019240,-0.2286461009943339,302374275459,1076123403232,-80618937466,-148903352372
2025-09-12,448857492,13932277217565,0.030461440047627963,1417201982747,711667672061,-204654107826,186316550089
2025-09-15,378854245,12792738454649,-0.15595873578512087,266835798820,60345432689,-48987386118,-56689780119
2025-09-16,406214278,14058944540679,0.07221783406439064,1798904780037,229252210476,-43433949486,13813197883
2025-09-17,326609906,11611597358894,-0.19596645492603781,-36144722867,-181507620562,-64053755185,43546933022
2025-09-18,391177053,12409116590064,0.197688881487875,287660931390,312933891456,-22387590211,46741024261
2025-09-19,348844702,15111282864331,-0.10821787902778646,-306234559275,-89468626914,-67514766529,-59981201920
2025-09-22,287867235,11996187013111,-0.17479831756195052,568239270346,419609622645,-44861807877,-13659648631
2025-09-23,358335419,12152383322121,0.2447940419478445,336582925103,-33675933112,-34848083944,-29487174255
2025-09-24,287145415,11806998240931,-0.19866862226086557,-246547067368,387230055069,-28677446668,-95845033859
2025-09-25,293074983,12640781197188,0.020650052866071356,216448000623,212073887638,55903894523,-96224087517
2025-09-26,399149806,12606212195076,0.3619374875132211,-570417243815,-272432318968,-38953231022,-68660208836
2025-09-29,416480046,10008858561135,0.04341788406130398,448397509717,112922323244,105593878339,12595246939
2025-09-30,526401520,11157443411281,0.263929748989703,25972753484,-209210794907,46191261910,-1657623813
2025-10-01,493641155,12344643388616,-0.062234556237603544,833323567803,149472145866,36645078234,-34906264253
2025-10-02,402107231,19456116765360,-0.18542603888040898,3139971030860,-6638937582,-26153987489,45041145467
2025-10-10,407410846,19600845152565,0.01318955390782306,1061358949960,-491977257404,-54935274671,83401703361
2025-10-13,408033131,14270855613049,0.001527413926530663,-823319556507,-380603662378,-12394052870,25232290956
2025-10-14,734084905,18926398057017,0.7990816167327353,555244952994,-421688734133,-51672435581,-35107716624
2025-10-15,543606716,13879932193738,-0.25947705463307413,162900409409,515785019362,70549152613,82202888456
2025-10-16,495790790,17664818382797,-0.0879605137181565,659143373911,676079145860,100184216363,98166933672
2025-10-17,420769792,17268693077595,-0.15131583626230738,442584235732,-23794686090,10539821316,-8032557205
2025-10-20,410146751,14190573342156,-0.025246681681939775,-247669155513,870378007535,-114420787981,3168542569
2025-10-21,526854280,19373490542844,0.2845506607463044,-18821013815,497025857192,-99873962571,49618162027
2025-10-22,597215988,15451168656133,0.13355060530209606,-701059858751,539876116156,157630633988,31725550553
2025-10-23,423588471,16255705645739,-0.290728179567758,-409076104352,-179989530225,13488058741,-100712586238
2025-10-24,426896560,17800793870343,0.007809676670827104,584872062761,1082560655270,49696911063,73033574655
2025-10-27,516998547,20122806110920,0.21106280875160954,649464882211,691299793261,-105279586288,-88648147441
2025-10-28,408224732,19719872621077,-0.21039481760864598,-1641029874681,311248691665,-102059417027,-66622546139
2025-10-29,466898421,22033182304082,0.14372889342726047,-101819764222,1067949298707,-133683747668,-312267068433
2025-10-30,566538268,24198286552685,0.2134079759502978,-117758829064,-193009083672,-229680282217,-173382474859
2025-10-31,408275232,22950424588062,-0.27935100758277465,1316368148105,1165995852185,-62375553323,-156746749642
2025-11-03,472676323,22728714597138,0.1577394021295908,-796379882407,427711049045,-56410667374,-33198223741
2025-11-04,423542560,20785686586392,-0.10394800968272744,-2234934617588,-51385373466,-116612441052,-119546921220
2025-11-05,594162840,29186234065822,0.40284093291592704,-2069958063489,87405093093,-57809224195,58251975721
2025-11-06,423420832,21483948611420,-0.2873656790788195,-1700015366201,587946882913,189469448322,-36805466458
2025-11-07,377049668,18794295713216,-0.10951554693463927,-462509716457,163971892947,-137386155262,-68751991674
2025-11-10,339514007,16685675541574,-0.09955097215468178,-145213646845,922250865130,132992066054,64813593813
2025-11-11,377553974,20118818678387,0.11204240831218493,74380943249,367029232195,22061694723,-89869861481
2025-11-12,334584453,15670659198860,-0.11381027338888505,-426301595451,868654880931,13870437898,-45197406554
2025-11-13,424188608,17517048400982,0.2678072881049258,999717743685,-743483081034,1421739128,27502984530
2025-11-14,399992380,17968602377429,-0.05704120182312866,-2366775352924,-655162016974,-44878847933,-6664717015
2025-11-17,344096599,14352976610800,-0.13974211458728292,518284632949,5964690486,30020117961,-46707925574
2025-11-18,319659628,14077477816697,-0.07101776382276881,-552107137897,-428743183336,-43108537347,-59361695503
2025-11-19,338241537,14586911018135,0.0581302966416517,-1051156432270,461082915142,88744183243,5891802893
2025-11-20,360281733,15143579448126,0.06516111591581364,744766288223,747613113921,17378732171,-31443822134
2025-11-21,319324121,14166906140808,-0.11368217771951261,-2830804343064,411542019338,-59779950043,85078446938
2025-11-24,373120108,21411253137675,0.16846828492483357,-795650963505,1109492115017,63408149900,-22807985903
2025-11-25,279293988,13275808347538,-0.25146358501804467,-1710358096,19658363074,7340226117,-61109799874
2025-11-26,295326951,15777742925834,0.05740532803735099,523499974267,1037618840943,105237568665,36174018808
2025-11-27,257854943,13008961064052,-0.1268831302836293,157740133135,326073228376,72932154287,-562761869
2025-11-28,241922807,11927326021478,-0.06178720413360472,-2041033195605,839176462564,-70695237508,-136734168080
2025-12-01,296914679,11805572699555,0.22731164821512673,223581849965,-68894937864,29097125833,-96241820989
2025-12-02,319034908,12439175118986,0.07450028767355077,1220591037011,247529075306,33839413485,70784814352
2025-12-03,290896486,13375747628074,-0.08819856791345226,282946826479,487271055069,38087894573,62672496011
2025-12-04,352043273,13716192682125,0.210201188198609,-697837340420,107091350008,-27535762591,52221708705
2025-12-05,478512573,16308814953657,0.35924362059888026,1000558523985,849019994846,85404353976,5782407832
2025-12-08,395582936,15207838759256,-0.17330712227701484,322692525385,-140825644214,40683727865,-15317346495
2025-12-09,400643400,13328759163343,0.012792422370817347,-90993089901,-98306205656,12330272182,99608405445
2025-12-10,317901549,12625782614479,-0.2065224361614343,373684431659,-102262097829,-95850854610,15652810287
2025-12-11,539843372,20308402514420,0.6981464031809421,364975815461,-688190644318,-20114981877,-17402709778
2025-12-12,426616335,16545774986825,-0.20974053377837898,46940837270,1438748075767,-83159725562,89195037509
2025-12-15,346844575,15438300438426,-0.18698712040644205,-959903866429,-391976021436,-52542669797,116583090458
2025-12-16,373989521,16525587865207,0.07826256472369497,-1035036843780,148109819904,-245897055311,13731755436
2025-12-17,360955505,12968279650414,-0.03485128664875081,-27789783436,379394905728,-19550443221,-28662042049
2025-12-18,581445413,13077588489472,0.6108506587259279,-346770479725,156281357049,-70579014311,-84632417818
2025-12-19,442664473,16470368044849,-0.23868266374989877,-747130781598,964183805227,-25140822642,-41242101262
2025-12-22,315627058,13013701888375,-0.2869835343664455,1114028873793,1622102177879,-34261909288,22809936437
2025-12-23,385848331,13460733860454,0.22248179051873307,954342814280,533261642263,-121145645194,-37383279005
2025-12-24,363613812,12114977293960,-0.05762502313376605,521577461274,252283200550,-26143810406,32658143047
2025-12-26,510161651,16273592100742,0.40303155205776386,1780689598930,529332486432,-23628157217,-97501817252
2025-12-29,502393980,14535157883542,-0.015225901407473708,335560894891,-363551566199,23932814520,37891796466
2025-12-30,408198125,13213491562311,-0.18749399624573526,-488565460858,-228968627322,-24765470947,-108410543534
2026-01-02,406339246,17521809108064,-0.004553864621499648,644674371630,-113813243883,-72899009835,-19584573734
2026-01-05,513869696,22783803354664,0.26463220340769156,2180760737270,-50824024231,-258788899504,-156431485960
2026-01-06,498391270,25518237182834,-0.030121305304603885,-630215831305,169737206700,-102987604363,-72388513137
