Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2023-11-27,0,-0.000388588,61.84260122,-0.13294953292055922,0.0018316417880352986,-0.06925372999999979
2023-11-28,1,0.010403886,72.54998763,-0.05592164745169326,-0.03202329743202892,1.7579736500000003
2023-11-29,0,-0.000773549,71.21678297,-0.00569380776097228,0.00010854032754359366,0.9319174299999986
2023-11-30,1,0.006124519,79.00188356,-0.014754205202363035,-0.0197212810979428,1.6645241500000019
2023-12-01,0,-0.012015314,71.00886311,-0.012695265371805764,0.01972033070837309,-1.4308363100000001
2023-12-04,1,0.003960173,68.44911708,-0.046582047724669895,-0.46313924708841725,-0.6312397499999989
2023-12-05,0,-0.008252781,52.01678073,-0.08796608041800891,-0.15851314370454705,-2.4393940300000025
2023-12-06,1,0.000440853,51.91224091,-0.01135227927106941,-0.04135865048916987,-2.0916195099999975
2023-12-07,0,-0.001327257,56.41307856,-0.017302499745583955,0.0026935500789955213,-2.1470788499999998
2023-12-08,1,0.010291684,57.49991412,-0.018638599943049172,-0.0029777436840188187,0.15449555000000004
2023-12-11,1,0.002978268,54.50114818,-0.031127621168439035,-0.009022050945850069,0.4985252899999999
2023-12-12,1,0.003916479,56.75013529,-0.027258404104136158,-0.040475461498207466,0.9538282499999973
2023-12-13,0,-0.009754516,48.90271117,0.033157815788095846,-0.1511078765181244,-1.4540564899999993
2023-12-14,1,0.013262739,61.26086539,0.04282353205976408,0.08477165519508212,1.313155690000002
2023-12-15,1,0.00758857,64.79049559,0.023163936664033713,-0.021354998210514786,2.338266039999997
2023-12-18,1,0.001286464,60.90745696,-0.02869603318770597,-0.025708396388128385,1.832027010000001
2023-12-19,1,0.000658152,61.8026086,-0.027353208088705117,-0.022602192601073767,1.2860815599999995
2023-12-20,1,0.017654838,66.68639731,0.05788185306938409,0.13005912284986465,4.35845282
2023-12-21,0,-0.005477249,71.51984481,-0.011964190723759316,0.023095125328727484,1.9271920599999994
2023-12-22,0,-0.000196175,70.00760196,0.0036432551730771756,-0.03504053432690846,1.0988589000000033
2023-12-26,1,0.001184167,77.95387124,-0.014501529957963832,-0.00238509444891033,0.7237461200000013
2023-12-27,1,0.004183182,79.01643277,0.023608768837507288,-0.03144028837222468,1.046208649999997
2023-12-28,1,0.015859802,83.71963756,0.06966310684853072,0.07986135435578934,3.7495010800000017
2024-01-02,1,0.005457209,82.92593901,0.011881106444833645,-0.0017714152660319726,3.6509466999999987
2024-01-03,0,-0.02368827,64.33943677,0.11631803543219643,0.16542656766497288,-2.6127201299999996
2024-01-04,0,-0.007812419,58.73770559,0.02244216255602982,0.02498327483176155,-4.12320046
