Close,Open,Return,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,S&P500,USD_KRW,Dollar_Index,VIX,US_GDP,US_M2,US_Interest_Rate_3Y,US_UNRATE,KR_GDP,KR_Interest_Rate_10Y,KR_Interest_Rate_3Y,US_Spread_10Y_3Y,KR_Spread_10Y_3Y
2792.0,2823.760009765625,-0.0149208579501934,-0.0150332937790294,0.0089594655077966,41.831455775669646,25.23849835075548,-39.436822830185065,-24.33553285672041,473993186,9304491107906,-0.1102952785280098,-435676904593,781067396543,-14408558587,-55525174994,4410.1298828125,1191.5,95.91999816894533,29.899999618530277,25250.347,21650.0,1.25,4.0,535547700000000.0,2.54,2.112,0.5,0.42799997
2720.389892578125,2786.409912109375,-0.0256483192771758,-0.0259829720052213,0.0100305861670362,44.36717006138393,23.128218033683822,-49.436792728206456,-29.35578483101762,639958796,11700945453437,0.350143451218305,-441054307565,-24174190770,-7241273158,-145758734200,4356.4501953125,1195.6600341796875,95.9499969482422,31.15999984741211,25250.347,21650.0,1.28,4.0,535547700000000.0,2.576,2.174,0.5,0.40199995
2709.239990234375,2729.75,-0.0040986412918859,-0.0041070637437226,0.010031423580144,44.185006277901785,24.37850153531704,-57.59759562469662,-35.00414698975342,472650641,8978726558031,-0.2614358237526279,-242517358356,257821659786,-23358422092,-160363069229,4349.93017578125,1196.0999755859375,96.48999786376952,31.959999084472656,25250.347,21650.0,1.39,4.0,535547700000000.0,2.573,2.156,0.4600000000000002,0.41700006
2614.489990234375,2709.239990234375,-0.0349729076573254,-0.0355991030707434,0.011719202414712,49.175728934151785,13.995589435303115,-70.89340877009818,-42.181999345822376,487726708,20548835072170,0.0318968508497166,-1714190516763,103258119917,200338056298,1223072786568,4326.509765625,1200.6300048828125,97.26000213623048,30.489999771118164,25250.347,21650.0,1.43,4.0,535547700000000.0,2.612,2.217,0.3800000000000001,0.39499998
2663.340087890625,2617.8701171875,0.018684369738922,0.0185119611555648,0.0130392943307578,51.537876674107146,23.3096944728412,-76.60558040978503,-49.06671555861491,434186972,13753057379762,-0.1097740499378189,-706679771842,54909638756,92740256495,70663000432,4431.85009765625,1203.4599609375,97.2699966430664,27.65999984741211,25250.347,21650.0,1.38,4.0,535547700000000.0,2.586,2.189,0.4000000000000001,0.39700007
2707.820068359375,2706.340087890625,0.0167008264062809,0.0165629011306346,0.013970243615322,54.27001953125,29.565184986909514,-76.6596699429756,-54.58530643548705,435709933,12472536011223,0.0035076156085125,83879394550,-109170726819,40325620859,133617014452,4477.43994140625,1199.9599609375,95.37999725341795,24.350000381469727,25250.347,21724.8,1.42,3.9,535547700000000.0,2.566,2.158,0.4000000000000001,0.408
2750.260009765625,2714.830078125,0.0156731024716734,0.0155515478480482,0.0145800199151336,54.182861328125,29.21467675881469,-72.44291091870309,-58.15682733213026,536148768,11393256143290,0.2305176618500455,194499581665,-139629744324,64397907539,181831395206,4500.52978515625,1200.3299560546875,95.4800033569336,23.21999931335449,25250.347,21724.8,1.55,3.9,535547700000000.0,2.619,2.194,0.3799999999999999,0.42499995
2745.06005859375,2750.699951171875,-0.0018907125702337,-0.0018925022234143,0.0144728782487802,54.7550048828125,29.50109740400194,-68.72843301973717,-60.27114846965165,417838468,11291947751742,-0.220666925042715,-6922551900,-751670257353,23468378092,-77974659508,4483.8701171875,1197.0899658203125,95.4000015258789,22.86000061035156,25250.347,21724.8,1.54,3.9,535547700000000.0,2.638,2.237,0.3799999999999999,0.40100002
2746.469970703125,2767.760009765625,0.000513617946158,0.000513486089608,0.0143832142151718,55.167149135044646,32.11918964418172,-64.92252791045757,-61.20142435781284,560534109,11785877200608,0.341509104422621,-93899152343,64756906579,-15612444050,24136411675,4521.5400390625,1196.8499755859375,95.63999938964844,21.440000534057617,25250.347,21724.8,1.59,3.9,535547700000000.0,2.733,2.303,0.3699999999999999,0.43000007
2768.85009765625,2772.6298828125,0.0081486880220269,0.0081156667293077,0.0142109632534152,53.807861328125,37.400500895035286,-59.41552628259024,-60.844244742768325,539123929,10337571131580,-0.0381960342042271,235534907513,195991064945,-14948760224,14708496962,4587.18017578125,1196.3599853515625,95.48999786376952,19.959999084472656,25250.347,21724.8,1.61,3.9,535547700000000.0,2.691,2.279,0.3299999999999998,0.41199994
2771.929931640625,2787.43994140625,0.0011123151762466,0.0011116970120741,0.0141614045370217,52.449288504464285,39.93104895492244,-54.17813909069218,-59.5110236123531,509611246,12776154092019,-0.0547419274353893,836537884237,-432229062404,-82978741218,-6785666970,4504.080078125,1194.030029296875,95.5500030517578,23.90999984741211,25250.347,21724.8,1.82,3.9,535547700000000.0,2.686,2.264,0.2099999999999997,0.42200017
2747.7099609375,2739.139892578125,-0.0087375840300515,-0.0087759805428492,0.0142059391601646,52.25212751116072,39.73514180730445,-51.3894358016687,-57.88670605021623,480520356,10992603318314,-0.0570844741522835,608078206414,-382430082849,-8117221504,-256540910457,4418.64013671875,1199.3499755859375,96.08000183105467,27.36000061035156,25250.347,21724.8,1.71,3.9,535547700000000.0,2.747,2.343,0.2099999999999999,0.40400004
2704.47998046875,2715.10009765625,-0.0157330944980816,-0.0158581732814953,0.0137769964690261,54.233555385044646,33.63944346733605,-52.06746516188741,-56.72285787255046,616343422,11579386551903,0.2826582980388867,68413753630,40712970536,-34969741950,174300862869,4401.669921875,1199.239990234375,96.37000274658205,28.32999992370605,25250.347,21724.8,1.8,3.9,535547700000000.0,2.714,2.347,0.1799999999999999,0.3670001
2676.5400390625,2712.449951171875,-0.0103309847394054,-0.0103847197731748,0.013830710426246,54.6199951171875,33.670779230625385,-54.23415055444502,-56.22511640892938,589039193,9435833780019,-0.0443003494892495,-220897923389,150713966229,-1497511295,-16698015189,4471.06982421875,1197.3599853515625,95.98999786376952,25.700000762939453,25250.347,21724.8,1.8,3.9,535547700000000.0,2.71,2.345,0.2499999999999997,0.365
2729.679931640625,2719.610107421875,0.0198539501754428,0.0196594309415641,0.0147197488188352,54.63997977120536,43.690763550511605,-51.07456334233075,-55.19500579560965,422366402,8389883428213,-0.2829570476475918,-43736822981,241758463019,33292796126,-73387945,4475.009765625,1196.8299560546875,95.6999969482422,24.290000915527344,25250.347,21724.8,1.75,3.9,535547700000000.0,2.702,2.325,0.2799999999999998,0.37699986
2744.090087890625,2735.110107421875,0.0052790644364444,0.0052651790223417,0.0147287417853083,52.544259207589285,52.71368190356919,-46.86752883606096,-53.52951040369992,611421577,11812904600162,0.4476094076251833,651482556155,106246431488,196351209504,57924021026,4380.259765625,1196.75,95.8000030517578,28.11000061035156,25250.347,21724.8,1.7,3.9,535547700000000.0,2.708,2.295,0.27,0.41299987
2744.52001953125,2714.52001953125,0.0001566754832584,0.0001566632109367,0.0146615251727055,52.484287806919646,54.14124011093973,-43.00301974630065,-51.42421227222007,513521173,8508342024254,-0.1601193148602278,-150679374990,50821320773,4237746398,46983639959,4348.8701171875,1198.6600341796875,96.04000091552734,27.75,25250.347,21724.8,1.68,3.9,535547700000000.0,2.728,2.322,0.24,0.4059999
2743.800048828125,2706.64990234375,-0.0002623302792478,-0.0002623646938543,0.0146072388174057,48.4378662109375,69.47853166851037,-39.542641116722734,-49.04789804112061,495301161,7896733628442,-0.0354805467777664,-64893738307,-120560198403,4446137403,-3088714968,4348.8701171875,1195.0699462890625,96.04000091552734,27.75,25250.347,21724.8,1.68,3.9,535547700000000.0,2.77,2.363,0.24,0.40700006
2706.7900390625,2705.080078125,-0.0134885957821277,-0.0135803933046117,0.0146767629076453,46.77000209263393,56.787154475637394,-39.33325532138588,-47.10496949717366,648400532,10590490331638,0.3091035980834296,-330430394449,-247967078248,-9056908471,-79212746303,4304.759765625,1194.6800537109375,96.02999877929688,28.809999465942383,25250.347,21724.8,1.74,3.9,535547700000000.0,2.717,2.327,0.1999999999999999,0.3900001
2719.530029296875,2727.429931640625,0.0047066784089346,0.0046956366312878,0.0146661181414054,43.359287806919646,52.03051444440682,-37.70466887817884,-45.2249093733747,537841009,9138533730564,-0.1705111540531555,-266792126670,180822311274,-16944487610,27437427144,4225.5,1192.6800537109375,96.19000244140624,31.020000457763672,25250.347,21724.8,1.78,3.9,535547700000000.0,2.722,2.317,0.2099999999999999,0.40499997
2648.800048828125,2689.280029296875,-0.0260081630674389,-0.0263523563474523,0.0153932003296498,45.710728236607146,33.97863921366647,-41.641305646641285,-44.50818862802802,926399613,13586138013425,0.7224413860193395,-674201930866,-308816035026,-10002877715,-105831100020,4288.7001953125,1192.4000244140625,97.13999938964844,30.31999969482422,25250.347,21724.8,1.73,3.9,535547700000000.0,2.624,2.226,0.2299999999999999,0.398
2676.760009765625,2678.469970703125,0.0105557084045924,0.0105003858863376,0.0146228793582228,46.728585379464285,39.93810877864106,-42.0205961950478,-44.01067014143198,664347310,12221012186710,-0.2828717751202255,-124180102105,270657432245,-12954380257,-71273021361,4384.64990234375,1206.0,96.62000274658205,27.59000015258789,25250.347,21724.8,1.76,3.9,535547700000000.0,2.671,2.244,0.2099999999999999,0.42700005
2699.179931640625,2663.0,0.0083757683890992,0.0083408862819992,0.0147395354920175,45.85714285714285,43.43940475722749,-40.050410165223184,-43.218618146190224,613470298,12894247765178,-0.0765819492819199,96475605521,-276732779880,-14472234195,-24186352150,4373.93994140625,1197.5899658203125,96.70999908447266,30.149999618530277,25250.347,21724.8,1.62,3.9,535547700000000.0,2.675,2.242,0.2099999999999999,0.43299985
2703.52001953125,2698.31005859375,0.0016079283339911,0.0016066370012891,0.0121563003167024,45.665004185267854,40.45913062824724,-37.7041843538268,-42.11573138771754,527950387,10996672546245,-0.139403507030099,-307375772823,-128905229660,-11113489918,441986105,4386.5400390625,1205.3699951171875,97.38999938964844,30.739999771118164,25250.347,21786.8,1.67,3.7,535547700000000.0,2.613,2.187,0.1900000000000001,0.42599988
2747.080078125,2729.860107421875,0.0161123491888559,0.0159839229530738,0.0119839276872681,46.96357073102679,46.75462151971141,-31.96141946444095,-40.084869003062224,614514855,10592861510194,0.1639632627071072,132683193535,135704305718,3437176906,48247280612,4363.490234375,1203.1500244140625,97.79000091552734,30.479999542236328,25250.347,21786.8,1.69,3.7,535547700000000.0,2.648,2.195,0.1700000000000001,0.45300007
2713.429931640625,2736.580078125,-0.0122494232157013,-0.0123250657532739,0.0118187135809383,47.527151925223215,45.63066856114002,-29.78221171265659,-38.0243375449811,765675798,12427423966429,0.2459841967530629,-589042923097,-321650703144,-52215422773,-86326785181,4328.8701171875,1205.989990234375,98.6500015258789,31.979999542236328,25250.347,21786.8,1.62,3.7,535547700000000.0,2.658,2.214,0.1199999999999998,0.444
2651.31005859375,2680.169921875,-0.0228934870668708,-0.0231596124792625,0.0123150715002662,48.23142787388393,43.534312817370406,-32.69088825602239,-36.957647687189365,571562292,12089299502161,-0.2535191872422223,-1190747396147,-630788040830,-70355650626,-143030830376,4201.08984375,1216.7099609375,99.29000091552734,36.45000076293945,25250.347,21786.8,1.68,3.7,535547700000000.0,2.707,2.288,0.1,0.4189999
2622.39990234375,2617.330078125,-0.0109041023535866,-0.0109639878069557,0.0124833199301331,47.840000697544646,43.4318291407158,-36.90344344520008,-36.94680683879151,540370226,11679452446651,-0.0545733447370248,-477359344196,-148483837735,-36589533158,-38860446130,4170.7001953125,1232.300048828125,99.05999755859376,35.130001068115234,25250.347,21786.8,1.78,3.7,535547700000000.0,2.722,2.287,0.08,0.43499994
2680.320068359375,2660.860107421875,0.0220867023232647,0.0218463241158927,0.0135968163820023,48.30430385044643,44.08042133716225,-35.16291425661211,-36.59002832235563,613810463,13694703490818,0.1359072603678204,-427766701209,738399274273,36204311610,-57218430427,4259.52001953125,1223.22998046875,98.51000213623048,30.229999542236328,25250.347,21786.8,1.88,3.7,535547700000000.0,2.726,2.267,0.1,0.4590001
2661.280029296875,2665.949951171875,-0.0071036438100299,-0.0071289948154016,0.0134727143506336,46.473597935267854,40.17791471445036,-34.9173983302926,-36.25550232394303,797034211,12363206013444,0.2985021583120195,-689442736381,-289524569197,10413002985,-95110810460,4204.31005859375,1228.5999755859375,99.12000274658205,30.75,25250.347,21786.8,1.91,3.7,535547700000000.0,2.7,2.255,0.09,0.44499993
2645.64990234375,2654.929931640625,-0.0058731613287815,-0.0058904761692983,0.0134790888612646,45.99143763950893,38.681166954548246,-35.57397121242502,-36.11919610163943,636324491,12037826871926,-0.201634657310839,-639141224631,-16641412285,-35560509712,81648855559,4173.10986328125,1236.8900146484375,99.05999755859376,31.770000457763672,25250.347,21786.8,2.04,3.7,535547700000000.0,2.739,2.283,0.1,0.4560001
2621.530029296875,2630.31005859375,-0.009116804542244,-0.0091586169290289,0.0134889855304421,44.48069545200893,36.714124118728165,-37.60707122111216,-36.41677112553398,604181621,9583002317208,-0.0505133315700087,-679033381195,-23833846539,-9864829314,106018559912,4262.4501953125,1242.050048828125,99.06999969482422,29.82999992370605,25250.347,21786.8,2.04,3.7,535547700000000.0,2.753,2.285,0.1099999999999998,0.46799994
2659.22998046875,2649.85009765625,0.0143808961753477,0.0142784718887757,0.0135835728255337,43.38497488839285,44.83985501180863,-35.7639817188101,-36.2862132441892,736353564,9310850792342,0.2187619391355169,-131871761121,273765018986,-1964919376,55278748888,4357.85986328125,1241.6800537109375,98.37999725341795,26.670000076293945,25250.347,21786.8,2.14,3.7,535547700000000.0,2.768,2.268,0.0499999999999998,0.5
2694.510009765625,2703.27001953125,0.0132670094561193,0.0131797734133786,0.0137335850466387,45.56497628348215,47.41197398286603,-31.09803767231233,-35.24857812981383,546079006,11900904843703,-0.2584010824452259,463512579367,196816749376,30266992262,-30377624559,4411.669921875,1223.0,98.01000213623048,25.670000076293945,25250.347,21786.8,2.14,3.7,535547700000000.0,2.704,2.217,0.06,0.487
2707.02001953125,2695.639892578125,0.0046427772471748,0.004632032800106,0.0130128330838281,41.461390904017854,56.846824239702734,-26.090040416147986,-33.41687058708066,644017432,11442603703912,0.1793484549376724,-103084892427,-14116755494,-22578706555,52889687520,4463.1201171875,1210.3299560546875,98.2300033569336,23.8700008392334,25250.347,21786.8,2.15,3.7,535547700000000.0,2.737,2.231,-0.0099999999999997,0.50600004
2686.050048828125,2717.81005859375,-0.0077465148213998,-0.0077766749254329,0.0130398601595624,40.612112862723215,51.110795842660025,-23.541891620072875,-31.441874793679105,502401733,8693849794167,-0.2198942015594385,-491534894692,-182928566934,-20744308131,-59103540625,4461.18017578125,1210.3699951171875,98.5,23.530000686645508,25250.347,21786.8,2.34,3.7,535547700000000.0,2.741,2.268,-0.02,0.47300005
2710.0,2686.679931640625,0.0089164202961609,0.0088769037444559,0.0132274352395407,39.55210658482143,51.28902275793107,-19.366657665048933,-29.026831367953072,489441786,9367506018394,-0.0257959838685508,219517391733,286692657816,16898216819,46538185790,4511.60986328125,1219.780029296875,98.48999786376952,22.940000534057617,25250.347,21786.8,2.38,3.7,535547700000000.0,2.832,2.399,0.0,0.4330001
2735.050048828125,2727.1201171875,0.0092435604531826,0.0092011002036143,0.0134093993235812,40.127110072544646,53.57961906314078,-13.876465826076585,-25.99675825957777,883375917,11838671696715,0.8048641171802198,57070890859,232957851846,-31053440149,55324695611,4456.240234375,1214.949951171875,98.62000274658205,23.56999969482422,25250.347,21786.8,2.32,3.7,535547700000000.0,2.828,2.426,0.0,0.40199995
2729.659912109375,2716.25,-0.0019707634677689,-0.0019727079772907,0.0130441820175856,39.0714111328125,47.83460803349404,-9.84687952722561,-22.766782513107344,960897734,13177858819418,0.087756316997263,1021864931280,-180997915324,11682574885,-25887459164,4520.16015625,1218.010009765625,98.79000091552734,21.670000076293945,25250.347,21786.8,2.35,3.7,535547700000000.0,2.856,2.455,-0.0100000000000002,0.40100002
2729.97998046875,2740.830078125,0.0001172557643371,0.0001172488904173,0.0130053263011797,37.20354352678572,52.24309870507863,-6.552048574646051,-19.523835725415086,602771056,10824995141702,-0.3727000963039008,-554858526687,-114144174663,-27391188381,4344033625,4543.06005859375,1217.550048828125,98.80999755859376,20.809999465942383,25250.347,21786.8,2.51,3.7,535547700000000.0,2.871,2.505,-0.0299999999999998,0.36599994
2729.56005859375,2721.219970703125,-0.0001538186646071,-0.0001538304959112,0.0114129264891064,34.374267578125,62.73556941161885,-3.929459133740238,-16.404960407080118,768042550,9801744222798,0.2741861812289805,-264305353301,138182395834,-22403068883,3622736751,4575.52001953125,1224.3800048828125,99.08999633789062,19.6299991607666,25250.347,21786.8,2.55,3.7,535547700000000.0,3.031,2.747,-0.0899999999999998,0.28399992
2741.070068359375,2745.6201171875,0.0042168003335874,0.0042079345458267,0.0112371806824591,32.88282993861607,70.47376592480771,-0.9117662385219774,-13.30632157336849,732159279,10020299985146,-0.0467204206329453,-283226870969,425428489842,-44492193300,-34173799635,4631.60009765625,1223.6600341796875,98.4000015258789,18.899999618530277,25250.347,21786.8,2.54,3.7,535547700000000.0,2.972,2.7,-0.1299999999999999,0.27199984
2746.739990234375,2758.31005859375,0.0020685067267884,0.0020663703123668,0.0111138554722578,30.039254324776785,63.97960630843763,1.9152150254071785,-10.262014253613357,840134353,11099514114188,0.1474748420145337,-9345471822,225176255496,-62164841449,-28467342413,4602.4501953125,1209.1300048828125,97.79000091552734,19.32999992370605,25250.347,21786.8,2.49,3.7,535547700000000.0,2.885,2.615,-0.1400000000000001,0.26999998
2757.64990234375,2743.239990234375,0.0039719493465575,0.0039640819813881,0.0111345242638474,29.250680106026785,71.00202714566186,4.978566952875553,-7.213898012315575,1030288741,9729367389375,0.2263380700015251,-173867006193,163084812826,-3976002544,6568850207,4530.41015625,1210.43994140625,98.30999755859376,20.559999465942383,25250.347,21786.8,2.45,3.7,535547700000000.0,2.969,2.663,-0.1300000000000003,0.306
2739.85009765625,2745.85009765625,-0.0064547006755178,-0.0064756223332082,0.0106655509397433,29.21639578683036,70.3368640315739,5.90196575912114,-4.590725258028232,1305564027,10689584093613,0.2671826596229882,-72594005014,-609557628380,-24363171288,-114608329473,4545.85986328125,1214.5,98.62999725341795,19.6299991607666,25861.292,21769.5,2.61,3.7,543997600000000.0,3.007,2.784,-0.2199999999999997,0.22300005
2757.89990234375,2729.860107421875,0.0065878803745287,0.0065662751272267,0.0103610319305952,29.599260602678573,80.23326177864813,7.998037952656887,-2.0729726158912083,1022970584,9744917655977,-0.216453147571291,23158344197,21387342238,29312275520,-22586713153,4582.64013671875,1218.780029296875,98.98999786376952,18.56999969482422,25861.292,21769.5,2.61,3.7,543997600000000.0,3.065,2.837,-0.1899999999999999,0.22800016
2759.199951171875,2765.5,0.0004713908677469,0.0004712797979753,0.0086972101076514,28.192836216517858,76.42895407751638,9.652821623879843,0.2721862320630024,1605993694,9933180821147,0.569931451714158,11939645240,-191823533618,-22741924616,-12253204682,4525.1201171875,1213.9000244140625,99.47000122070312,21.030000686645508,25861.292,21769.5,2.69,3.7,543997600000000.0,3.08,2.879,-0.1499999999999999,0.20099998
2735.030029296875,2739.070068359375,-0.0087597572857068,-0.0087983494971193,0.0085394353891765,26.319266183035715,61.380779189432346,8.911215956047272,1.9999921768598563,1321644983,11014544531112,-0.1770546871151039,-589421142028,-442441268988,-8481321855,-96173913723,4481.14990234375,1218.75,99.5999984741211,22.100000381469727,25861.292,21769.5,2.67,3.7,543997600000000.0,3.129,2.941,-0.06,0.18799996
2695.860107421875,2714.699951171875,-0.0143215692169456,-0.014425112681586,0.0079574158267731,27.90640694754464,47.27380729441879,5.103967423346603,2.620787226157206,999275955,12291042906435,-0.2439149939254148,-769583081966,-382997421879,-59294838223,-18955363726,4500.2099609375,1217.5999755859375,99.75,21.549999237060547,25861.292,21769.5,2.66,3.7,543997600000000.0,3.128,2.905,0.0,0.22300005
2700.389892578125,2706.639892578125,0.0016802745601596,0.0016788644781897,0.0077667105608125,27.36068289620536,53.80894079073653,2.424265908215148,2.5814829625687943,948355122,10296234348228,-0.0509577286886684,-458770365621,-3067762383,6024976984,18636822200,4488.27978515625,1222.6600341796875,99.8000030517578,21.15999984741211,25861.292,21769.5,2.73,3.7,543997600000000.0,3.169,2.987,-0.0099999999999997,0.18199992
2693.10009765625,2687.5400390625,-0.0026995342198216,-0.0027031845332342,0.0076556332849604,27.42998395647321,45.07518625816036,-0.2843643997812251,2.0083134900987907,742601512,8831630373027,-0.2169584001044705,-135729827164,-41938584939,32476703632,15031592938,4412.52978515625,1228.239990234375,99.93000030517578,24.3700008392334,25861.292,21769.5,2.73,3.7,543997600000000.0,3.305,3.186,0.06,0.11899996
2666.760009765625,2674.169921875,-0.0097805825760238,-0.0098287266490431,0.0077032394176715,27.60356794084821,30.24805387022789,-4.504473624958791,0.7057560670872745,870969540,9853720362264,0.1728625998272948,-468298119861,-92536245916,-4940087640,-50276354221,4397.4501953125,1235.050048828125,100.29000091552734,24.26000022888184,25861.292,21769.5,2.58,3.7,543997600000000.0,3.313,3.105,0.1400000000000001,0.20799994
2716.489990234375,2677.530029296875,0.0186480899243426,0.0184763461390649,0.0081334158529094,29.100690569196427,46.968375430488,-3.792430004727976,-0.1938811472757755,733240925,9645445517007,-0.1581325278034407,-63259789179,326598915824,63421809617,151034643309,4446.58984375,1228.5999755859375,99.87999725341795,21.81999969482422,25861.292,21769.5,2.57,3.7,543997600000000.0,3.287,3.001,0.1300000000000003,0.286
2716.7099609375,2719.340087890625,8.097607718626776e-05,8.097279880070886e-05,0.0076175818226684,29.036411830357142,46.94392529670137,-3.173794975468809,-0.7898639129143822,665351048,11419812319490,-0.0925887722374471,-254943274782,86408514458,77558545291,-104587902957,4392.58984375,1223.1199951171875,100.31999969482422,22.700000762939453,25861.292,21769.5,2.67,3.7,543997600000000.0,3.22,2.888,0.1600000000000001,0.33200002
2696.06005859375,2695.52001953125,-0.0076010699120137,-0.0076301052706886,0.0077521800410903,29.177839006696427,42.94258028678997,-4.300226464577008,-1.4919364232469077,693717683,9570267540535,0.0426340878026241,-321038895631,-503204524886,42198386535,9349143213,4392.58984375,1230.0999755859375,100.31999969482422,22.700000762939453,25861.292,21769.5,2.67,3.7,543997600000000.0,3.301,2.944,0.1600000000000001,0.3570001
2693.2099609375,2685.0400390625,-0.0010571343346619,-0.0010576934952693,0.0075496262279639,28.829275948660715,39.53552428872953,-5.361111045834605,-2.265771347764447,1024914928,9050332417145,0.4774236740913522,-96162606678,-52159447197,36772639383,41543679644,4391.68994140625,1228.0899658203125,100.77999877929688,22.170000076293945,25861.292,21769.5,2.68,3.7,543997600000000.0,3.355,2.99,0.1699999999999999,0.365
2718.889892578125,2707.760009765625,0.0095350648531262,0.0094898930393572,0.0075881380732643,29.55712890625,44.40061651433789,-4.082651586361408,-2.629147395483839,1257385350,9779975371254,0.2268192370401303,31640085566,150318191845,24210659811,127616201946,4462.2099609375,1235.3499755859375,100.95999908447266,21.3700008392334,25861.292,21769.5,2.81,3.7,543997600000000.0,3.35,2.981,0.1200000000000001,0.36899996
2718.68994140625,2718.489990234375,-7.354147456317683e-05,-7.354417887000392e-05,0.0072840801147725,29.529976981026785,41.81441213342335,-3.0504341365376604,-2.7134047436946034,1736282680,12283912938601,0.3808675916257493,94290153124,-252710464996,43688028366,52097206739,4459.4501953125,1239.5999755859375,100.38999938964844,20.31999969482422,25861.292,21769.5,2.79,3.7,543997600000000.0,3.313,2.957,0.06,0.35599995
2728.2099609375,2725.7099609375,0.0035016937335361,0.003495577078976,0.0073205254783352,28.878557477678573,47.46622196146456,-1.447522221658346,-2.460228239287352,1002973383,11482591241019,-0.4223444174424409,-57715515912,510369492186,14471454289,75904767497,4393.66015625,1234.0899658203125,100.58000183105467,22.68000030517578,25861.292,21769.5,2.87,3.7,543997600000000.0,3.296,2.927,0.0299999999999998,0.36899996
2704.7099609375,2704.719970703125,-0.0086137065462237,-0.008651018936287,0.007569774201101,29.00713239397321,38.6901820235638,-2.0498274482160923,-2.3781480810731,1239909929,12120588065484,0.2362341314495282,-156512116607,-597163274665,163067146,-63253995454,4271.77978515625,1242.489990234375,101.22000122070312,28.209999084472656,25861.292,21769.5,2.88,3.7,543997600000000.0,3.314,2.971,0.02,0.34299994
2657.1298828125,2676.669921875,-0.0175915639059901,-0.0177481343968845,0.0084972465998022,31.077845982142858,31.865780079549936,-6.293920938273914,-3.161302652513263,1018005341,11698115888010,-0.1789683127862105,-709878216476,-237389341921,-34074930524,-7669727215,4296.1201171875,1243.1600341796875,101.75,27.020000457763672,25861.292,21769.5,2.79,3.7,543997600000000.0,3.188,2.857,0.02,0.33099985
2668.31005859375,2674.0,0.0042076135809425,0.0041987863273713,0.0084969322078508,30.5335693359375,37.57263337301699,-8.655473941515993,-4.260136910313809,889941868,10807853191333,-0.1257984293817177,-245268167021,140367609713,31248811925,135385930378,4175.2001953125,1249.2099609375,102.3000030517578,33.52000045776367,25861.292,21769.5,2.72,3.7,543997600000000.0,3.19,2.83,0.0499999999999998,0.36000013
2639.06005859375,2630.580078125,-0.0109619944300682,-0.0110225198167494,0.0087214384577718,31.329293387276785,39.01437061395017,-12.740388984608671,-5.956187325172783,1072367495,12558710512739,0.2049860036476001,-681077661566,-99438283026,-157841836820,97485725465,4183.9599609375,1260.7099609375,102.9499969482422,31.600000381469727,25861.292,21769.5,2.75,3.7,543997600000000.0,3.185,2.899,0.0699999999999998,0.286
2667.489990234375,2656.5400390625,0.0107727490126823,0.0107151363472314,0.0090873724523455,31.517857142857142,44.17535736761664,-13.52771660561848,-7.470493181261922,899168711,12463396003912,-0.1615106619769373,-37759147510,-53021344877,122258213424,115356603569,4287.5,1266.280029296875,103.62000274658205,29.989999771118164,25861.292,21769.5,2.8,3.7,543997600000000.0,3.166,2.925,0.0500000000000002,0.24099994
2695.050048828125,2669.179931640625,0.0103318320573448,0.0102788234849858,0.0093875747441207,31.873570033482142,50.32210346832884,-11.791883525077536,-8.334771250025046,975253172,12664752150376,0.0846164463567504,14302129054,206089251877,79552561995,116589483205,4131.93017578125,1272.2900390625,102.95999908447266,33.400001525878906,25861.292,21769.5,2.87,3.7,543997600000000.0,3.242,2.958,0.02,0.28400016
2687.449951171875,2669.2099609375,-0.0028200209712448,-0.0028240047216531,0.0092320197200303,31.337838309151785,53.64323422695305,-10.903795499795253,-8.848576099979088,873722720,9075648672047,-0.1041067641869715,-68119155591,-95990371425,35822074212,-5161221983,4155.3798828125,1262.530029296875,103.73999786376952,32.34000015258789,25861.292,21719.5,2.93,3.6,543997600000000.0,3.38,3.086,0.06,0.29400015
2680.4599609375,2690.159912109375,-0.0026009750363265,-0.002604363448622,0.0092266845419269,29.25,42.53140444758436,-10.641346319199329,-9.207130143823136,883402977,9199338259039,0.0110793238843553,115033804975,-176100100045,15882503585,-45937944071,4175.47998046875,1266.75,103.47000122070312,29.25,25861.292,21719.5,2.95,3.6,543997600000000.0,3.406,3.139,0.02,0.26699996
2677.570068359375,2690.449951171875,-0.001078133089186,-0.0010787146927332,0.0090630122839564,30.0435791015625,41.97558795234515,-10.544987579162353,-9.47470163089098,1181019910,9903933505101,0.3368982681162054,30611358580,64416224156,-29875135904,-58398123890,4300.169921875,1261.06005859375,102.58999633789062,25.420000076293945,25861.292,21719.5,2.85,3.6,543997600000000.0,3.434,3.178,0.08,0.25600004
2644.510009765625,2650.889892578125,-0.0123470377057235,-0.0124238956765484,0.0089175871017026,30.750732421875,39.94303486970893,-12.986591672603936,-10.177079639233572,1333935834,10595418478532,0.1294778544419288,-486320025981,-153398176099,-34421446420,11477544006,4123.33984375,1268.699951171875,103.66000366210938,30.190000534057617,25861.292,21719.5,2.94,3.6,543997600000000.0,3.431,3.146,0.1800000000000001,0.2850001
