Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2024-09-11,0,1,0.6197,0,FP
2024-09-12,1,1,0.5788,1,TP
2024-09-13,1,0,0.55,0,FN
2024-09-19,1,1,0.5629,1,TP
2024-09-20,1,1,0.5642,1,TP
2024-09-23,1,0,0.5726,0,FN
2024-09-24,1,0,0.7017,0,FN
2024-09-25,0,1,0.7769,0,FP
2024-09-26,1,0,0.6269,0,FN
2024-09-27,0,0,0.6286,1,TN
2024-09-30,0,1,0.7888,0,FP
2024-10-02,0,0,0.644,1,TN
2024-10-04,1,0,0.5175,0,FN
2024-10-07,1,0,0.7724,0,FN
2024-10-08,0,1,0.5084,0,FP
2024-10-10,1,1,0.7206,1,TP
2024-10-11,0,0,0.6498,1,TN
2024-10-14,1,1,0.8776,1,TP
2024-10-15,1,0,0.7096,0,FN
2024-10-16,0,1,0.7697,0,FP
2024-10-17,0,0,0.5476,1,TN
2024-10-18,0,0,0.5895,1,TN
2024-10-21,1,1,0.711,1,TP
2024-10-22,0,0,0.5971,1,TN
2024-10-23,1,1,0.5027,1,TP
2024-10-24,0,0,0.5846,1,TN
2024-10-25,1,0,0.5624,0,FN
2024-10-28,1,0,0.656,0,FN
2024-10-29,1,1,0.643,1,TP
2024-10-30,0,1,0.7762,0,FP
2024-10-31,0,1,0.8055,0,FP
2024-11-01,0,1,0.6602,0,FP
2024-11-04,1,0,0.5832,0,FN
2024-11-05,0,1,0.5605,0,FP
2024-11-06,0,1,0.7122,0,FP
2024-11-07,1,0,0.7343,0,FN
2024-11-08,0,1,0.7398,0,FP
2024-11-11,0,1,0.6067,0,FP
2024-11-12,0,1,0.7195,0,FP
2024-11-13,0,0,0.6695,1,TN
2024-11-14,1,0,0.5871,0,FN
2024-11-15,0,1,0.5534,0,FP
2024-11-18,1,1,0.5131,1,TP
2024-11-19,1,1,0.585,1,TP
2024-11-20,1,1,0.6639,1,TP
2024-11-21,0,0,0.5437,1,TN
2024-11-22,1,0,0.6613,0,FN
2024-11-25,1,0,0.5644,0,FN
2024-11-26,0,1,0.5482,0,FP
2024-11-27,0,1,0.5358,0,FP
2024-11-28,1,1,0.6579,1,TP
2024-11-29,0,1,0.6437,0,FP
2024-12-02,0,1,0.5469,0,FP
2024-12-03,1,0,0.5288,0,FN
2024-12-04,0,1,0.5019,0,FP
2024-12-05,0,1,0.5791,0,FP
2024-12-06,0,1,0.6372,0,FP
2024-12-09,0,0,0.5253,1,TN
2024-12-10,1,0,0.5765,0,FN
2024-12-11,1,0,0.6521,0,FN
2024-12-12,1,1,0.5028,1,TP
2024-12-13,1,0,0.6545,0,FN
2024-12-16,0,1,0.5367,0,FP
2024-12-17,0,1,0.5044,0,FP
2024-12-18,1,0,0.5474,0,FN
2024-12-19,0,0,0.6055,1,TN
2024-12-20,0,0,0.5113,1,TN
2024-12-23,1,1,0.7426,1,TP
2024-12-24,0,1,0.7688,0,FP
2024-12-26,0,1,0.5651,0,FP
2024-12-27,0,1,0.7813,0,FP
2024-12-30,0,0,0.6744,1,TN
2025-01-02,0,0,0.9047,1,TN
2025-01-03,1,0,0.927,0,FN
2025-01-06,1,1,0.791,1,TP
2025-01-07,1,1,0.5508,1,TP
2025-01-08,1,0,0.5464,0,FN
2025-01-09,1,0,0.6101,0,FN
2025-01-10,0,1,0.5339,0,FP
2025-01-13,0,0,0.6633,1,TN
2025-01-14,1,1,0.6406,1,TP
2025-01-15,0,1,0.8987,0,FP
2025-01-16,1,1,0.9379,1,TP
2025-01-17,0,0,0.6419,1,TN
2025-01-20,0,0,0.8762,1,TN
2025-01-21,0,0,0.5917,1,TN
2025-01-22,1,1,0.6563,1,TP
2025-01-23,0,1,0.6115,0,FP
2025-01-24,1,0,0.727,0,FN
2025-01-31,0,1,0.6262,0,FP
2025-02-03,0,0,0.6443,1,TN
2025-02-04,1,1,0.5921,1,TP
2025-02-05,1,0,0.7293,0,FN
2025-02-06,1,1,0.7153,1,TP
2025-02-07,0,1,0.605,0,FP
2025-02-10,0,0,0.833,1,TN
2025-02-11,1,1,0.8167,1,TP
2025-02-12,1,1,0.5851,1,TP
2025-02-13,1,1,0.5368,1,TP
2025-02-14,1,0,0.5275,0,FN
2025-02-17,1,0,0.8049,0,FN
2025-02-18,1,1,0.6066,1,TP
2025-02-19,1,1,0.5397,1,TP
2025-02-20,0,1,0.6192,0,FP
2025-02-21,1,0,0.5136,0,FN
2025-02-24,0,0,0.5022,1,TN
2025-02-25,0,1,0.8268,0,FP
2025-02-26,1,1,0.6388,1,TP
2025-02-27,0,0,0.7607,1,TN
2025-02-28,0,1,0.5183,0,FP
2025-03-04,0,0,0.8368,1,TN
2025-03-05,1,0,0.6308,0,FN
2025-03-06,1,1,0.7086,1,TP
2025-03-07,0,1,0.9186,0,FP
2025-03-10,1,0,0.6678,0,FN
2025-03-11,0,1,0.7983,0,FP
2025-03-12,1,0,0.6322,0,FN
2025-03-13,0,1,0.6221,0,FP
2025-03-14,0,1,0.5644,0,FP
2025-03-17,1,0,0.7373,0,FN
2025-03-18,1,0,0.8438,0,FN
2025-03-19,1,1,0.75,1,TP
2025-03-20,1,0,0.5136,0,FN
