Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2026-01-09,1,1,0.5466,1,TP
2026-01-12,1,0,0.5069,0,FN
2026-01-13,1,1,0.6072,1,TP
2026-01-14,1,1,0.6211,1,TP
2026-01-15,1,1,0.583,1,TP
2026-01-16,1,1,0.6217,1,TP
2026-01-19,1,1,0.6024,1,TP
2026-01-20,0,1,0.6846,0,FP
2026-01-21,1,1,0.7002,1,TP
2026-01-22,1,1,0.5849,1,TP
2026-01-23,1,1,0.6187,1,TP
2026-01-26,0,1,0.6529,0,FP
2026-01-27,1,1,0.5357,1,TP
2026-01-28,1,1,0.6484,1,TP
2026-01-29,1,1,0.6417,1,TP
2026-01-30,1,1,0.7157,1,TP
2026-02-02,0,1,0.6723,0,FP
2026-02-03,1,1,0.5452,1,TP
2026-02-04,1,1,0.5307,1,TP
2026-02-05,0,1,0.5623,0,FP
2026-02-06,0,1,0.6692,0,FP
2026-02-09,1,1,0.5261,1,TP
2026-02-10,1,1,0.5762,1,TP
2026-02-11,1,1,0.5857,1,TP
2026-02-12,1,1,0.6277,1,TP
2026-02-13,0,1,0.5383,0,FP
2026-02-19,1,1,0.5558,1,TP
2026-02-20,1,1,0.5414,1,TP
2026-02-23,1,1,0.6849,1,TP
2026-02-24,1,1,0.6514,1,TP
2026-02-25,1,1,0.6218,1,TP
2026-02-26,1,1,0.6324,1,TP
2026-02-27,0,1,0.651,0,FP
2026-03-03,0,1,0.6796,0,FP
2026-03-04,0,1,0.5481,0,FP
2026-03-05,1,1,0.6654,1,TP
2026-03-06,1,1,0.5484,1,TP
2026-03-09,0,1,0.6737,0,FP
2026-03-10,1,1,0.6067,1,TP
2026-03-11,1,1,0.5615,1,TP
2026-03-12,0,1,0.5664,0,FP
2026-03-13,0,1,0.5489,0,FP
2026-03-16,1,1,0.5388,1,TP
2026-03-17,1,1,0.5213,1,TP
2026-03-18,1,1,0.625,1,TP
2026-03-19,0,1,0.5349,0,FP
