Date,y,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1,US_Interest_Rate_10Y__diff1,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1,VIX,S&P500__logdiff1,Nikkei225__logdiff1,TaiwanWeighted__logdiff1,USD_KRW__logdiff1,Dollar_Index__logdiff1
2024-02-23,1,0.004122167,72.53221878,0.0053256269195456,-0.0011043866723534,0.722423169999999,-0.188114497,-15650718952.0,-48461557762.0,121000000000.0,169000000000.0,456396847.0,0.1183900159481616,0.0099999999999997,0.0600000000000005,-0.0500000000000002,-0.06,-0.05,0.00999999,15.34000015,0.001263401482463,0.0216272764732483,0.0094044407327569,-0.0006600153254652,-0.0004808674392933
2024-02-26,0,0.001286553,69.03113121,-0.0373198713733686,-0.0125772702372612,0.41970302,-0.089879414,-11939678140.0,4438819180.0,88295019877.0,147000000000.0,415376166.0,0.0,-0.0700000000000002,-0.04,0.044,0.032,-0.03,0.0119998399999999,14.53999996,0.0209028885729605,0.0,0.0019294256500757,-0.0042856194947864,-0.0001923684455737
2024-02-27,0,-0.007759484,55.73860569,-0.0687801372326637,0.0306462296678153,-1.7407567600000036,0.279951693,-68806104315.0,-18713777280.0,57616042097.0,119000000000.0,531661427.0,0.0657513775627798,0.0200000000000004,0.0300000000000002,-0.0659999999999998,-0.0340000000000002,-0.01,-0.031999824,13.75,0.000347887118627,0.0034476512887149,0.0031112933778665,0.002130053420088,-0.0010588690191477
2024-02-28,1,-0.008357213,56.13812389,-0.0361435328401364,0.0321470160164931,-3.5260781100000003,0.080201942,-39228185895.0,38556958308.0,96777588677.0,35893174343.0,574301706.0,0.1358015411590614,0.0299999999999993,0.0199999999999995,0.028,0.024,0.01,0.0039999489999999,13.73999977,-0.0037939393368997,0.0001480400380042,-0.0049542177519583,0.0012923758007117,0.0
2024-02-29,0,0.01032347,63.25752259,-0.0024093561573956,0.0045340066585932,-0.954278979999998,-0.265973678,4945486310.0,-1281253923.0,76639185114.0,478000000000.0,421552569.0,-0.2015529187218412,-0.04,-0.0599999999999996,0.012,-0.0049999999999998,0.0199999999999999,0.01699996,13.43000031,0.0017048956126188,-0.0008027855905758,0.0,5.261328078631777e-05,0.0014436420027728
2024-03-04,1,-0.003750935,56.21966416,-0.0551958420728366,0.0071162591031859,-1.89358365,0.176755891,-37925464817.0,16723307982.0,-445000000000.0,179000000000.0,496064469.0,0.2328054622259436,-0.0199999999999995,-0.0100000000000006,0.0329999999999999,0.0259999999999998,-0.0099999999999999,0.0069999689999999,13.84000015,-0.0016595312902207,-0.0010676940084284,0.005941628551632,0.0011931442740031,0.0017296083283664
2024-03-05,0,0.012003955,59.47523641,0.0448553133873392,0.0146090038113548,0.7297245399999994,-0.185560851,11319634698.0,73931939075.0,-43513838625.0,770000000000.0,404014324.0,-0.0233473639969901,-0.0300000000000002,-0.04,-0.0409999999999999,-0.0249999999999999,0.0099999999999999,-0.0159997939999999,13.39999962,0.0052154704738107,0.023792583478297,0.0176917402690897,-0.0018616524458803,-0.0031732503311392
2024-03-06,0,-0.009343291,49.95718123,-0.0022911480193918,-0.0197171873069441,-1.7527539899999989,0.131735003,-72997670191.0,34085214971.0,-407000000000.0,85533627777.0,457237152.0,-0.0401660417253353,-0.0899999999999998,-0.0699999999999994,-0.0250000000000003,-0.0109999999999996,-0.0199999999999999,-0.014000177,13.48999977,0.0067819617055402,-0.000289290970139,0.0042183916526568,-0.0014738355544681,-0.0002889630544791
2024-03-07,1,-0.002990014,54.06868915,-0.0619647979638466,-0.1991281583533251,-2.3247905600000003,-0.171121622,-51006404764.0,-24711028395.0,-132000000000.0,-377000000000.0,378993989.0,-0.1500606945757319,-0.0199999999999995,0.0,-0.028,-0.024,-0.0199999999999999,-0.003999949,14.46000004,-0.0102454062826975,-0.000170789269994,0.0057876122970377,0.0033730227320303,-0.0041511898967563
2024-03-08,1,0.002318019,56.54312567,-0.0077155975266927,-0.0349096786630092,-1.6264709199999992,0.22141996,-26515067376.0,-14115908194.0,41853533217.0,-325000000000.0,462910823.0,0.0373875320716194,-0.0200000000000004,-0.04,0.0180000000000002,-0.004,0.0199999999999999,0.021999836,14.5,0.0051279329941475,-0.012349848157477,0.0099034037148193,-0.0047660607353217,-0.0053349269905185
2024-03-11,0,0.012286252,56.16488873,0.0123795014235184,0.0221805143928044,1.0611065399999973,-0.018688196,-13318613139.0,-15234742937.0,672000000000.0,182000000000.0,454259855.0,0.0535842461341076,0.0,-0.0300000000000002,-0.0649999999999999,-0.0500000000000002,0.03,-0.01499963,14.43999958,0.0102514021569888,0.0022760292751122,0.004650640486453,-0.004463232046608,-0.0007783791104625
2024-03-12,1,-0.007681416,45.8364031,-0.0300003571420597,-0.0166891549691046,-1.0923987499999974,-0.138412053,-54255192239.0,27596986702.0,-38700956515.0,-106000000000.0,391384816.0,-0.2608002707522168,0.0099999999999997,0.0099999999999997,0.008,0.004,0.0,0.0039997099999999,14.73999977,-0.0065499230168057,-0.0221244392712058,-0.0029986421035559,-0.0039436975174629,0.001264576790481
2024-03-13,1,0.008225958,54.90765903,-0.0234540168469914,0.0151647836220263,0.6215474000000007,0.03215368,-48028409585.0,-23520120205.0,475000000000.0,-372000000000.0,403969278.0,0.0936671315809256,0.0600000000000005,0.0700000000000002,-0.0070000000000001,-0.0019999999999997,-0.01,-0.0049998739999999,15.22000027,-0.0011228682681156,-0.0005920420693943,0.0095090373722026,-0.0041423242459535,0.0008744731569549
2024-03-14,1,0.004375515,57.98810491,-0.0120454402771663,-0.0334928272524903,1.1428297199999982,0.234647772,-176000000000.0,48287264219.0,40228954152.0,335000000000.0,498759769.0,0.1226813766004575,0.0300000000000002,0.04,-0.004,-0.0220000000000002,-0.0099999999999999,0.018000124,13.84000015,0.0111395127566193,-0.0026206857015704,0.000700698710311,0.0004653372415113,-0.0016524737660663
2024-03-15,0,0.009308421,60.23364087,0.0163705063778407,-0.0356448625634886,2.609551670000002,0.221606238,-37065139151.0,137000000000.0,-186000000000.0,473000000000.0,609288045.0,0.2482795245857509,0.0999999999999996,0.0899999999999998,0.0230000000000001,0.0220000000000002,0.0099999999999999,0.0009999299999999,13.75,-0.0019263840140464,0.002874978697104,0.0004720839186234,0.001904907581725,0.0055299650586997
2024-03-18,1,-0.019281614,49.86339222,0.0497420625526054,0.1450811564635721,-2.422259850000003,-0.039948801,-106000000000.0,75833319845.0,14606140982.0,-1040000000000.0,584947718.0,-0.065957967791796,0.0199999999999995,0.0499999999999998,0.056,0.0349999999999997,-0.03,0.0209999099999999,14.39999962,-0.0028752212211564,-0.002573393792165,-0.012893526064964,0.0062757179124455,0.0006770124509793
2024-03-19,0,0.007099277,56.1897202,-0.0349265999341743,-0.0365508675743342,-0.679528549999997,-0.302189802,-899914637.0,1395248889.0,307000000000.0,-86899513299.0,408182483.0,-0.3268219807890524,0.0300000000000002,0.0099999999999997,0.0249999999999999,0.04,0.02,-0.0150001099999999,14.40999985,-0.00650402271987,0.0263323316621129,0.0099767202339933,0.0055972943762583,0.0014492200833924
2024-03-20,1,-0.011108355,54.85126177,0.0124206505752173,-0.0035487202907251,-3.188917240000002,0.704790494,-35396996074.0,18301934161.0,-539000000000.0,-241000000000.0,695865617.0,0.1168488926645849,-0.04,-0.0499999999999998,0.0369999999999999,0.0350000000000001,0.0099999999999999,0.0020001,14.32999992,0.0062981842138984,0.006600144550271,-0.0011400138218622,0.0050648597801492,0.0022180037123762
2024-03-21,1,0.012707991,55.77913349,0.0050452152047504,0.0280589682068184,-0.0419154999999982,0.035331805,23926904692.0,10218348100.0,555000000000.0,854000000000.0,720451805.0,0.1713582519966863,-0.0300000000000002,-0.0599999999999996,-0.0209999999999999,-0.012,0.03,-0.0090000699999999,13.81999969,0.0056332530924834,0.0,-0.003670386300028,0.0006958591621,-0.0038605771092052
2024-03-22,0,0.023773467,64.71510559,0.0917847671126126,0.1356778440194901,4.87717275,0.145429761,10202996486.0,-15368975587.0,1100000000000.0,1880000000000.0,825226939.0,0.0974553361507126,0.0,0.0099999999999997,-0.04,-0.0649999999999999,-0.0099999999999999,0.0250000999999999,13.03999996,0.0088647654080578,0.0200963461575138,0.020741309777712,-0.0051816375263884,0.0056891941645842
2024-03-25,0,-0.002289504,60.41496673,-0.0333195917693767,0.0024404279937675,3.01014481,-0.382539213,-72132530851.0,-17959564694.0,-26332545579.0,667000000000.0,509545275.0,-0.1967102942460528,-0.0499999999999998,-0.0599999999999996,-0.0489999999999999,-0.0220000000000002,0.0099999999999999,-0.0269999499999999,12.92000008,0.0032313091006077,0.0017812951438589,0.0014514793631761,0.0034299689007895,0.0041260942228227
2024-03-26,1,-0.004006469,62.86140826,-0.0077601289468978,0.0069364184175659,1.1389436199999992,-0.039103666,-79833518248.0,10313948958.0,-142000000000.0,-43286028618.0,489620187.0,-0.141763945045831,0.0300000000000002,0.0299999999999993,0.008,0.0060000000000002,0.0,0.0019998499999999,13.06000042,-0.0014031717627247,-0.0116678745362985,-0.0017901579062726,0.0066609576894514,-0.0019169649927981
2024-03-27,0,0.007105117,66.31017222,0.0475871193941399,-0.014028497817967,2.093770299999999,-0.084390462,-45568972334.0,-83112767384.0,710000000000.0,623000000000.0,448300913.0,0.2008528614158358,-0.0099999999999997,-0.0099999999999997,0.0269999999999996,0.0110000000000001,0.0,0.0160000359999999,13.18999958,-0.0030596405016769,-0.0003982034816978,-0.0032619981643939,-0.0033324077847725,0.0005754603915066
2024-03-28,0,-0.000718399,65.34561878,-0.0204199049538278,-0.0254727692166696,1.1028935499999974,0.139065305,-68364828056.0,85111846153.0,173000000000.0,293000000000.0,510644016.0,0.0242926925690447,-0.04,-0.0199999999999995,-0.0239999999999995,-0.0130000000000003,-0.0199999999999999,-0.0110001559999999,13.23999977,-0.0028037219289753,0.0089871427265819,0.0036516331507581,0.0029304834622045,0.0005751303856049
2024-03-29,1,-0.003377628,60.01712322,-0.0575786805637004,-0.0097786783968336,-0.2691415499999934,-0.178923213,-34140067486.0,-671097806.0,-190000000000.0,73487346552.0,419277948.0,-0.0491902441907718,0.0,0.04,0.0039999999999995,0.0050000000000003,-0.04,-0.0009996899999999,12.77999973,0.0085935955352791,-0.0146957859414289,-0.0026554058405743,0.0050058330578695,0.0019148363770185
2024-04-01,1,0.000294883,64.13099907,-0.0072201521469632,-0.0074877289144357,-0.5353443800000051,0.181783057,-82278583086.0,-77790551674.0,-117000000000.0,782000000000.0,495495575.0,-0.0606246218164336,0.0,0.0,0.036,0.0289999999999999,0.0,0.0069999699999999,13.01000023,0.0011158628376328,0.0050006888799511,0.0073143146494931,0.0,0.0
2024-04-02,1,0.000447803,61.53308364,-0.0072715409858892,-0.0285019733389741,-0.7042700499999981,-0.197570017,-43473379591.0,-4839075428.0,128000000000.0,271000000000.0,397600506.0,-0.1033783544538344,0.1299999999999999,0.1099999999999994,-0.032,-0.0310000000000001,0.02,-0.0009999299999999,13.01000023,0.0,-0.0141285545612799,-0.00355996786576,-0.0033319560047919,0.0044853203093992
2024-04-03,0,0.001926845,60.64522038,0.0028196417801149,-0.0345661375538117,-0.503954499999999,0.585493224,19967817486.0,-117000000000.0,-253000000000.0,1010000000000.0,630392908.0,0.2600768063598906,0.0300000000000002,0.0,0.044,0.0420000000000002,0.03,0.0019998599999999,13.64999962,-0.002015614502989,0.0008995334726744,0.0120053951407221,0.0075680295360598,-0.0019061853229551
2024-04-04,1,-0.016919394,48.04080666,0.0469443157231914,0.0872753606155747,-4.448713170000001,0.01651882,-99269272338.0,56271725959.0,-596000000000.0,531578062.0,640806255.0,0.0151518050206043,0.0,-0.0299999999999993,0.0270000000000001,0.008,0.03,0.01899981,14.60999966,-0.0072653882150266,-0.0097630963827679,-0.0063214681114853,-0.0035473709234317,-0.0054527298330606
2024-04-05,0,0.012857664,63.23236752,-0.0276767989108628,0.0310792064834259,-1.0095524900000008,-0.254138435,-4016363006.0,-43559657516.0,-33795731478.0,586000000000.0,477952756.0,-0.1028573854397087,-0.0500000000000007,-0.0200000000000004,0.0049999999999998,-0.0030000000000001,-0.03,0.00800014,14.32999992,0.0010905273733445,0.0081108453903731,0.0,-0.0043701506486977,-0.0012477546209286
2024-04-08,1,-0.010186661,54.84474292,0.0307292206518492,0.0014693454354333,-3.3148360199999978,0.299355535,-62186516304.0,60407304303.0,-383000000000.0,-113000000000.0,621030559.0,-0.0601039240697041,0.08,0.08,-0.024,-0.0089999999999998,0.0,-0.0149998699999999,16.35000038,-0.0124110355351643,-0.0198333253029492,0.0,0.0048364600755315,0.0017272856707002
2024-04-09,0,0.00126658,61.53210665,-0.0487620470380565,-0.0172667789033678,-2.5919134400000026,-0.000608719,35816006554.0,51208702671.0,-205000000000.0,206000000000.0,620652526.0,-0.0639487246002765,0.0300000000000002,0.0599999999999996,0.0550000000000001,0.0539999999999998,-0.03,0.0009999299999999,16.03000069,0.011038050171594,0.0090622251554819,0.0039307631367559,-0.0008068943986563,-0.0015352497554044
2024-04-11,1,-0.004606473,53.06430854,0.0021006608895235,-0.0065950893304203,-3.2667474,-0.242436555,16762606397.0,-3594160472.0,53173111089.0,304000000000.0,470183666.0,-0.0582689081239742,-0.0599999999999996,-0.08,0.0150000000000001,0.008,0.0199999999999999,0.0069999699999999,15.18999958,-0.0003747011840165,0.0107708054762003,0.0183681066837362,0.0029210341481791,9.60401360075025e-05
2024-04-12,0,0.000665192,36.85217128,-0.0211162834460481,-0.0039799124223982,-2.618289449999999,0.193859746,104000000000.0,98875013081.0,-1300000000000.0,1070000000000.0,561333352.0,0.2468600779315259,0.1999999999999993,0.25,0.0819999999999998,0.0750000000000001,-0.0499999999999999,0.00699997,14.97999954,0.0014444493715881,-0.0083443478107927,-0.0020687911124337,0.0070199767801648,0.010791274069545
2024-04-15,0,-0.009330526,33.39799221,0.0215722929912081,-0.0019097550792217,-4.22945543,-0.083298275,-38180264801.0,38901923580.0,-556000000000.0,14607221018.0,514575252.0,-0.072906770808089,-0.0599999999999996,-0.0699999999999994,-0.0470000000000001,-0.0630000000000001,0.0099999999999999,0.0160000299999999,14.90999985,-0.0020847597227451,0.0020495330695808,-0.0008026259225957,0.0029872302458775,0.0071929337293576
2024-04-16,0,-0.004256211,33.33163623,0.0197101189647028,-0.0936527741649291,-4.346719432,0.09206577,-9752284617.0,52468571584.0,-31416184970.0,-238000000000.0,561950019.0,-0.1251631429540047,0.1299999999999999,0.08,0.0230000000000001,0.0369999999999999,0.05,-0.0139999399999999,17.30999947,-0.0146575879291841,-0.0073835650113753,-0.013927210668772,0.0085680112203823,0.0016018679514813
2024-04-17,0,-0.023031079,19.61837675,0.0589256875356607,0.1165057618250404,-8.330589116999999,0.01470248,-91530079344.0,22980198501.0,-79588663622.0,-270000000000.0,570212078.0,0.158224005214894,0.04,0.0499999999999998,0.0569999999999999,0.0289999999999999,-0.01,0.02799988,19.22999954,-0.0120941957818789,-0.0196032623639847,-0.0271533459244306,0.0058252737040698,0.0004706829259735
2024-04-18,1,-0.009800187,17.88836399,0.0521905236259856,-0.0056396392263717,-8.536968241,-0.273343854,-26296801166.0,-39210361102.0,-129000000000.0,-169000000000.0,414348111.0,-0.2292597783316452,-0.08,-0.0600000000000005,0.0140000000000002,0.0060000000000002,-0.0199999999999999,0.0080001299999999,18.39999962,-0.0020586245337792,-0.0133294776407364,0.0155240251419019,-0.0002378931970463,-0.0029216853304196
2024-04-19,0,0.019361089,31.92462757,0.0837533863205002,0.052151538219376,-2.5410913400000013,0.155516802,44505115327.0,18849862974.0,-81879476001.0,575000000000.0,478786204.0,0.0805145170712933,0.0499999999999998,0.0600000000000005,-0.0700000000000002,-0.048,-0.01,-0.02200007,18.20999908,-0.0057973750140689,0.0031008997579426,0.0043376674636128,-0.0056380816283159,0.0018859468249887
2024-04-22,1,-0.016393499,27.85269249,0.109203582272841,-0.1108923235013277,-5.262019139999998,0.690678259,-7212402476.0,65608826735.0,-630000000000.0,-349000000000.0,809473426.0,0.2782033284972378,-0.0199999999999995,-0.0200000000000004,0.0210000000000003,0.0409999999999999,0.0,-0.0199999799999999,18.0,-0.0022106017503471,-0.0269177633868302,-0.038875734644348,-0.0001014991242449,0.0
2024-04-23,0,0.014395067,34.65103783,0.0233767695297304,0.0725641751634222,-0.9185892000000032,-0.503514047,7751327836.0,147000000000.0,631000000000.0,-750000000000.0,401892185.0,-0.2411620568168864,0.0,0.0,0.0669999999999997,0.044,0.0,0.023,18.70999908,-0.0087971297110076,0.0099389604206958,-0.0059529390692301,-0.0039733537509016,-0.0006596588743343
2024-04-24,1,-0.00244454,33.18082944,-0.0017418651345484,-0.0007644437636713,-1.01510081,0.070624862,17371773643.0,36406688137.0,42341247741.0,-25292878480.0,430275765.0,-0.1003227216278688,-0.0099999999999997,-0.0499999999999998,-0.0249999999999999,-0.0230000000000001,0.04,-0.00200009,16.94000053,0.0086933513198115,0.0030283958273642,0.0096415096860997,0.0035672556523111,-0.003683239676703
2024-04-25,0,0.019903382,46.03223066,0.0138499213594109,0.0840604075859667,3.63936352,-0.242951469,41659091754.0,56511371856.0,222000000000.0,492000000000.0,325739636.0,0.0248151691197229,0.04,0.0200000000000004,0.02,0.02,0.0199999999999999,0.0,15.68999958,0.0118935665607473,0.0238898675010812,0.0268048903406352,-0.0060815124686941,0.0016071683685296
2024-04-26,1,-0.017770677,36.02041652,0.0121989712842807,0.046981649516308,-0.7214796199999967,0.025550231,-54408070716.0,43689175152.0,-408000000000.0,-289000000000.0,334062359.0,-0.1262748718066966,0.0499999999999998,0.0699999999999994,0.0619999999999998,0.0340000000000002,-0.0199999999999999,0.0280001099999999,15.97000027,0.0002129873532741,-0.0218595486429897,-0.0137199487091006,0.0047243831094405,-0.0024591150300885
2024-04-29,1,0.010486462,42.86208059,-0.0050608444758211,0.0269384810310215,1.8402573799999988,0.348612515,-31278545362.0,68613364520.0,21394724435.0,473000000000.0,450520678.0,0.1164225753636856,-0.0300000000000002,-0.0099999999999997,-0.0129999999999999,-0.012,-0.02,-0.0009999299999999,15.36999989,-0.0045869342823294,0.0081066645228791,0.0131619446078943,-0.003834601175952,0.0032145617030971
2024-04-30,1,0.011643546,46.51243281,0.0192079768122512,0.0275850472954148,4.097561949999999,0.044449358,24783141696.0,81079168766.0,254000000000.0,345000000000.0,470546033.0,0.0388398333162633,-0.04,-0.04,0.0100000000000002,0.0209999999999999,0.0,-0.01100015,15.02999973,0.0101573813198196,0.0,0.0184666213528679,0.0039217416179324,-0.0034039423265594
2024-05-02,0,0.001717676,48.45970877,-0.0224698102919274,0.0008746821761409,3.706267435,-0.022234843,59908474116.0,11678673739.0,173000000000.0,238000000000.0,460083516.0,0.0734274685548186,0.0600000000000005,0.0700000000000002,-0.048,-0.0230000000000001,-0.0099999999999999,-0.02500009,14.67000008,0.0031734080888163,0.0123369612316519,-0.004838101572318,-0.0017806628297591,0.0060434498474073
2024-05-03,0,-0.00312895,47.30113701,-0.0698080715008866,-0.0008967428771775,2.318008968,-0.236905349,19372105745.0,-2122962625.0,-146000000000.0,2674010328.0,351087270.0,-0.2209336056634079,-0.1100000000000003,-0.1600000000000001,-0.0180000000000002,-0.02,0.0499999999999999,0.00200009,15.64999962,-0.0158555512240337,-0.004425529688568,-0.0085753494563896,0.000261841550234,-0.0086989777119352
2024-05-07,1,-0.002619275,49.37275653,-0.0095849191610866,-0.0425134562062545,1.314820123,-0.035533168,-13838084914.0,12629640424.0,57001136004.0,94476971612.0,338612027.0,-0.1433555882605723,-0.08,-0.08,-0.024,-0.0089999999999998,0.0,-0.0149998699999999,14.68000031,0.0056456712584189,0.0,0.0053205313339841,-0.0075630625379616,-0.0025674363702483
2024-05-08,1,0.021338947,56.94787752,0.0288846507141342,0.0493803497865652,5.679123891,0.571720381,-23927915909.0,-41010585708.0,793000000000.0,1120000000000.0,532203424.0,0.3554002465067327,-0.0300000000000002,-0.0300000000000002,-0.0779999999999998,-0.052,0.0,-0.02600002,13.48999977,0.0124785577090271,0.0155451979921217,0.015772832165311,-0.0091799266791099,0.0036115311587545
2024-05-09,0,0.003901863,66.51627714,-0.0904697216234575,-0.0152478370191859,5.281229621,-0.18017211,3997296237.0,-11754431659.0,90059882225.0,400000000000.0,436315210.0,-0.0837698830654574,0.0100000000000006,0.0300000000000002,-0.0060000000000002,-0.0089999999999998,-0.0199999999999999,0.0030000199999999,13.22999954,0.0116157018720226,-0.0164269329298338,0.0022721113229984,0.0041034309401393,0.001327260296164
2024-05-10,1,-0.012061356,65.32748609,-0.0065213529520957,0.0239893573900928,1.4312336739999996,-0.028659714,68042480247.0,-179000000000.0,84720280682.0,-359000000000.0,423810541.0,0.0748012130826971,-0.0300000000000002,-0.0300000000000002,0.0260000000000002,0.0139999999999997,0.0,0.011999846,13.0,-5.835550858535044e-06,-0.0033664625700922,-0.0067734581496612,0.0030959377313681,-0.0030363406013975
2024-05-13,0,0.005695106,62.15120136,-0.0497534744483276,0.0012471564309946,2.259525078000001,0.383008154,-4277000835.0,30362348178.0,400000000000.0,148000000000.0,586133434.0,0.0440599897940288,0.0499999999999998,0.0500000000000007,-0.0180000000000002,-0.0129999999999999,0.0,-0.004999876,12.68999958,0.0050780325910384,0.0040661295378487,0.0071757861355301,0.0025373330063391,0.0007598955397485
2024-05-14,1,-0.000153963,69.90614836,-0.1159713186592612,3.507615140474485e-05,1.6135549699999991,0.066783904,-12863342247.0,-47682492630.0,73704563018.0,20102584195.0,625277713.0,0.1216071320947875,-0.0199999999999995,0.0099999999999997,0.016,0.012,-0.03,0.0039999499999999,12.55000019,0.0016480401460245,-0.0012995517853404,0.0071630546074104,0.0034435740602729,-0.0008549508953095
2024-05-16,1,0.001147081,66.51284031,-0.0546054524716854,-0.0156637314164553,1.3722597400000005,-0.291042137,10175792200.0,-12775451031.0,114000000000.0,84516691286.0,443295551.0,-0.3223736175852671,-0.0300000000000002,-0.04,-0.008,0.0020000000000002,0.0099999999999999,-0.00999999,13.60000038,-0.0002413331918109,0.0046147975343089,0.0061246733725788,-0.0046234004187102,-0.0019978039913404
2024-05-17,0,0.00826505,70.19826546,0.0471160508907462,0.0031877967186222,2.72550405,0.177185988,20138752277.0,-68611125297.0,681000000000.0,426000000000.0,521841311.0,0.3375254226058715,-0.0700000000000002,-0.04,-0.0879999999999996,-0.0790000000000001,-0.03,-0.0090000649999999,13.42000008,0.0048261485452076,0.0146024850365868,0.0150586594180825,-0.0074999250815466,-0.0052513893235826
2024-05-20,1,-0.010362214,58.21594625,-0.0595411647179271,-0.0812296888959007,-0.316872270000001,0.103661795,-6162987108.0,-85629787897.0,-18961498104.0,-241000000000.0,575936318.0,-0.189868762429338,0.04,0.0199999999999995,-0.004,0.004,0.02,-0.007999895,12.42000008,0.0095639903364119,-0.0034200739708243,-0.002151604803501,-0.0056007147024512,-9.575606911216283e-05
2024-05-21,0,0.006409586,71.19487578,-0.0362287083722394,-0.0266109417722448,0.9646218400000032,0.01065185,50160158193.0,-152000000000.0,465000000000.0,-16080521471.0,582071105.0,0.1278333715098831,0.0200000000000004,0.0200000000000004,0.0429999999999997,0.0329999999999999,0.0,0.00999999,11.98999977,0.00116409571139,0.0072518027838803,0.0006188633432469,0.0054455896365146,0.0011482424183038
2024-05-22,0,-0.006571158,63.14664613,-0.0270091112721408,-0.0437362304344732,-0.8726437600000025,-0.036511215,-68433902903.0,-223000000000.0,29634389785.0,-107000000000.0,560818982.0,-0.1743533871447766,-0.0300000000000002,-0.0099999999999997,-0.0059999999999997,-0.0009999999999998,-0.02,-0.0050001199999999,12.14999962,0.0009159702554253,-0.0031467684193451,-0.001641128978477,0.0049897978105821,0.0008603355550258
2024-05-23,0,-0.000264324,57.91091865,-0.0147101466397399,-0.0783683952488294,-0.9268823299999998,-0.135685678,-9654005532.0,-82718762426.0,114000000000.0,294000000000.0,484723878.0,0.166321215447514,0.0199999999999995,0.0299999999999993,-0.0129999999999999,-0.0020000000000002,-0.0099999999999999,-0.010999914,11.85999966,0.0024987496845891,-0.008504718301193,0.0147275639664936,0.0023939164361008,0.0026717448321456
2024-05-24,0,-0.000605995,56.62023405,0.0182130155419955,-0.0377511405746844,-1.0329967599999996,-0.116859143,-18517954611.0,-120000000000.0,-266000000000.0,362000000000.0,428079461.0,-0.0840831172105431,0.04,0.0700000000000002,-0.0060000000000002,-0.0069999999999996,-0.03,0.0009999239999999,12.28999996,-0.0027097910917106,0.0125095606240837,0.0025764872267721,0.0017514211119946,0.0016186454147915
2024-05-27,1,-0.012648483,50.78849441,0.0643867632453343,0.0478202199374857,-3.70174638,0.171835551,-56139454255.0,19663305533.0,-751000000000.0,-314000000000.0,501638731.0,0.0840831172105431,-0.0099999999999997,0.0,0.0430000000000001,0.0209999999999999,-0.01,0.0220000799999999,12.77000046,-0.0074081623066764,-0.0117586774803459,-0.0019498338324446,0.0013242967471356,-0.0037172934827953
2024-05-28,0,0.013081899,58.31244545,0.0202254554301677,-0.0551572132869955,-0.1983368900000002,0.10978255,24060689470.0,-31889385495.0,376000000000.0,-137000000000.0,556709910.0,0.2423134674219298,0.0,0.0,-0.0169999999999999,-0.0100000000000002,0.0,-0.0070002099999999,11.93000031,0.0069766490586715,0.0065486455861734,0.010995480223114,-0.0013975878080181,0.0
2024-05-29,0,-5.14e-05,47.39909458,-0.099720830925412,-0.1119566671623752,-0.2855249900000007,-0.207923714,-9950412122.0,91413317565.0,-15319724316.0,44235878679.0,440956718.0,-0.3090048419206042,0.08,0.04,-0.0170000000000003,-0.0189999999999996,0.04,0.0020000899999999,11.93000031,0.0,-0.0011484334282485,0.0025028827654622,-0.0035060821158392,-0.0010509779695144
2024-05-30,0,-0.016870319,36.77426304,0.0691909880202952,0.0749437780228419,-3.973043514,-0.004480721,-28666562594.0,19495675617.0,-228000000000.0,-1030000000000.0,438980914.0,0.1216071320947875,0.0700000000000002,0.04,0.0550000000000001,0.0309999999999996,0.03,0.02400017,12.92000008,0.0002487708656513,-0.0077119967341179,-0.0090030967910248,0.0013437331211338,0.0046731085195244
2024-05-31,1,-0.015758713,35.53264288,0.0069043754876725,0.028033153761739,-6.522493833,-0.150892474,-35263388378.0,-11311011216.0,-347000000000.0,-785000000000.0,372741998.0,-0.1656671218888163,-0.0600000000000005,-0.0499999999999998,0.028,0.0150000000000001,-0.01,0.012999774,14.27999973,-0.0073943172632962,-0.0131247313514641,-0.0138529031147864,0.0057000925061929,-0.0036221305500099
2024-06-03,1,0.000409744,31.82669064,-0.0055755283105334,-0.0015303132890212,-5.020168097,0.646494874,1846432380.0,35726932921.0,1020000000000.0,-1340000000000.0,613717789.0,0.390336226511863,-0.04,-0.0499999999999998,0.0139999999999997,0.012,0.01,0.0020003359999999,14.47000027,-0.0059929575659545,0.0113342744821274,-0.0089453148995914,0.0036923800630921,-0.000477606390886
2024-06-04,0,0.017296785,42.45738142,0.067006213153979,0.0809874236948848,-0.2025667800000006,0.274737601,14675655173.0,-87898380882.0,239000000000.0,189000000000.0,782329142.0,-0.158224005214894,-0.0999999999999996,-0.0700000000000002,-0.0459999999999998,-0.0179999999999997,-0.03,-0.0280001199999999,12.92000008,0.007995824392518,0.0112422727571406,0.0169767948802874,0.0046995293172003,-0.0050763846966095
