Date,Target,US_Interest_Rate_10Y__diff1,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1,VIX,S&P500__logdiff1,Nikkei225__logdiff1,TaiwanWeighted__logdiff1,USD_KRW__logdiff1,Dollar_Index__logdiff1,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1
2025-08-11,0,0.04,0.04,0.004,0.001,0,0.00300002,16.56999969,-0.000797798,0.018372511,0.00072838,0.000418838,-0.002238288,-0.005489536,49.89647405,0.008546547,0.005628983,-1.75957823,0.044017102,-1.06E+11,-80220164964,1.96E+11,-1.60E+11,341443229,0.017699577
2025-08-12,0,0,0.01,0.005,0.011,-0.01,-0.00600028,15.14999962,0.007769455,0,0.004744524,0.00204855,0.003457007,-0.001009849,55.27999485,-0.057962775,-0.01215919,-2.07349181,-0.106825378,-72443713350,-90656602643,41736260722,2.20E+11,304968427,-0.10146946
2025-08-13,1,0.02,-0.02,0.02,0.011,0.04,0.0090003,16.25,-0.002507268,0.021238218,0.000946679,0.001425677,-0.004272188,-0.00527153,50.87263953,-0.007673591,0.00154902,-3.38231105,0.223789563,-37712374821,21397450605,3495077882,-59372183527,373217178,-0.009756175
2025-08-14,1,-0.05,-0.05,0.008,-0.014,0,0.02199984,14.72999954,0.011281559,0.012943118,0.008723205,-0.004832583,-0.002653897,0.010744943,54.46811439,-0.026987953,0.005992368,-0.2752663,-0.142403392,-48483121091,-17067257225,46540066807,6.37E+11,320069786,0.019418086
2025-08-18,0,0.05,0.06,-0.022,-0.013,-0.01,-0.00900006,14.48999977,0.003224873,-0.014557555,-0.00542791,-0.003121031,0.004181797,0.000399935,53.94514106,0.010715811,-0.00032867,-0.48390765,0.379286379,-3734437885,-78836194555,1.52E+11,-79961068780,441467896,-0.039220713
2025-08-19,0,0.05,0.03,0.05,0.022,0.02,0.02799987,14.82999992,0.000303045,0.024665513,0.010033615,0.006650367,-0.0008146,-0.015112059,46.07001858,-7.37E-05,0.043930772,-4.60411197,-0.261253745,-13107388329,34778984795,1.39E+11,-4.90E+11,326132755,-0.112049504
2025-08-20,0,-0.04,-0.03,0.021,0.018,-0.01,0.00300026,14.98999977,-0.003002108,-0.003850988,-0.005283798,-0.000771163,0.001018107,-0.008127907,40.47727641,-0.030185858,-0.000222634,-5.97209546,-0.125231524,-3164080845,-22153850933,3.13E+11,-4.55E+11,285290653,-0.036450505
2025-08-21,1,-0.01,-0.01,-0.005,-0.003,0,-0.00200009,15.56999969,-0.005875329,-0.01521958,-0.030351502,0.003189012,-0.000508885,-0.006835801,34.92072325,0.044582757,-0.020036009,-6.63678798,0.175240715,-44492370378,-72039799210,6.20E+11,-2.14E+11,335285191,0.314014447
2025-08-22,1,0.04,0.06,-0.008,-0.003,-0.02,-0.00499988,15.68999958,-0.002434631,-0.006511907,0.014150629,0.003995392,0.004064236,0.003714997,37.50722793,-0.035826239,-0.001132568,-4.43988441,-0.174089735,53614094444,25171829060,-64360593619,-17115416031,276915481,-0.079336742
2025-08-25,1,-0.07,-0.11,0.015,0.018,0.04,-0.00300026,16.60000038,-0.00401222,0.00054238,-0.008283066,0.001930937,-0.00916785,0.008554087,57.80381431,-0.140168115,0.014075733,-1.44435597,-0.144875913,81168550096,10958318950,33597315183,1.82E+11,236797098,-0.267699573
2025-08-26,0,0.02,0.04,-0.008,-0.022,-0.02,0.01400018,14.22000027,0.015072285,0.004085422,0.02135345,-0.012018093,0.00723938,0.012896485,59.44526083,-0.018594494,0.029471765,2.04701603,-0.070237748,43580166224,27972826651,67474555655,1.19E+11,220165003,-0.030434485
2025-08-27,1,-0.02,-0.05,0.008,-0.012,0.03,0.01999998,14.78999996,-0.004275513,-0.009704562,0.001141101,0.004444572,-0.002033937,-0.009547403,46.98422454,-0.054127733,0.012011481,-0.95499059,0.477769839,-4860816787,-16108522489,-2.00E+11,-6.86E+11,325353201,0.474320626
2025-08-28,1,-0.02,-0.04,-0.035,-0.02,0.02,-0.01499986,14.61999989,0.004125474,0.002964651,0.00879886,0.003521313,0,0.002450258,48.26649974,4.53E-07,-0.007079713,-0.240851898,-0.134107075,33556798120,17119095887,-87202490780,-2.04E+11,281721035,-0.384531898
2025-08-29,0,-0.02,0.01,-0.01,0.014,-0.03,-0.02399993,14.85000038,0.00238813,0.007229626,-0.011627383,-0.000861199,-0.004284906,0.002869959,44.70844326,0.032313758,-0.00924065,0.429921288,0.108146426,30739552714,74751901807,1.37E+11,-24298916158,312188158,0.110095053
2025-09-01,0,0.01,-0.02,0,0.01,0.03,-0.01000023,14.43000031,0.003151747,-0.002579168,-0.000138215,-0.006006129,-0.000409049,-0.003230816,45.84717552,-0.00208355,0.000331667,-0.602623092,-0.2147926,-57929755210,-26994167382,1.56E+11,-3.72E+11,245132452,-0.096626836
2025-09-02,1,0,0,0.032,0.009,0,0.023,15.35999966,-0.00641874,-0.012476826,-0.006681309,0.003194761,0,-0.013613889,40.29195888,0.048539941,-0.326751369,-4.018861711,0.061215897,-70714559789,14645842505,-26371879503,-2.67E+11,260138455,-0.114444134
2025-09-03,1,0.05,0.05,0.023,0.015,0,0.0079999,15.35999966,0,0.002880482,-0.002285419,0.002947737,0.006423072,0.009317205,47.4279633,-0.037275053,0.001616244,-0.866107691,0.194279911,12643551131,17380132401,-1.48E+11,4.02E+11,310678131,0.081579987
2025-09-04,1,-0.06,-0.05,0.043,0.025,-0.01,0.01800036,17.17000008,-0.00694635,-0.008821431,0.003471597,0.001169506,-0.002645795,0.003797475,43.73761959,-0.029245751,-0.085578163,0.22979606,0.080914347,-30688242888,-64880315447,-2.62E+11,4.36E+11,335816449,0.014865911
2025-09-05,1,-0.05,-0.03,-0.03,-0.003,-0.02,-0.0270002,16.35000038,0.005087112,0.015177416,0.003295305,-0.003548557,0.002137505,0.005140031,46.28396129,-0.013881417,0.010754849,1.432028662,-0.147582312,8947485987,-21218993136,4507024653,2.03E+11,286255881,-0.098949028
2025-09-08,1,-0.07,-0.07,-0.028,-0.012,0,-0.01600002,15.30000019,0.008311847,0.010245078,0.012932246,0.001747179,-0.005914782,0.001339392,54.80001111,-0.057164812,-0.034360808,1.390782424,0.131311905,-29780160854,-13789367320,1.65E+11,-1.38E+11,323844686,0.311824378
2025-09-09,1,-0.05,-0.01,-0.007,-0.012,-0.04,0.00500012,15.18000031,-0.003170173,0.014425363,0.002153291,-0.004716397,-0.003278352,0.004504482,62.20268515,-0.054490354,-0.003280582,2.154691941,0.149624799,-6396260566,-12974057207,1.13E+11,2.32E+11,372299882,-0.28219258
2025-09-10,1,0.03,0.01,-0.03,-0.023,0.02,-0.00699997,15.10999966,0.002103764,-0.004236814,0.012461006,0.000151529,0.003482937,0.012488498,71.82438682,-0.068352752,0.056322311,4.801917227,0.18169659,6693625489,26981626354,2.06E+11,6.84E+11,439945501,0.254283792
2025-09-11,1,-0.04,-0.01,0.015,0.005,-0.03,0.00999975,15.03999996,0.002684547,0.00866892,0.013483728,0.001103531,-0.000102287,0.016573295,75.36774826,0.046189661,0.065734033,7.93963755,0.283583641,-6550243633,37276629176,9.08E+11,1.38E+12,564706848,0.256541832
2025-09-12,1,-0.03,0,-0.02,-0.01,-0.03,-0.00999998,15.35000038,0.002979028,0.012126372,0.000917353,-3.61E-05,-0.002457485,0.008911645,75.56006495,-0.015764443,-0.009703353,8.32833526,-0.228646101,-80618937466,-1.49E+11,1.08E+12,3.02E+11,435588829,0.08396538
2025-09-15,1,0.05,0.05,0,0.011,0,-0.01099993,14.71000004,0.008450088,0.008876395,0.010216222,0.001656678,0.000102539,0.01523533,76.26603066,0.021773061,0.053094718,10.26663491,0.03046144,-2.05E+11,1.86E+11,7.12E+11,1.42E+12,448857492,-0.069472373
2025-09-16,1,-0.01,-0.02,0.008,0.012,0.01,-0.00399995,14.76000023,-0.000482878,0,-0.00462233,0.003018076,-0.002566078,0.003460324,84.04980107,-0.011990487,-0.110744587,8.51166042,-0.155958736,-48987386118,-56689780119,60345432689,2.67E+11,378854245,-0.082443669
2025-09-17,0,-0.01,-0.03,-0.017,-0.026,0.02,0.00899983,15.68999958,0.004695578,0.002992036,0.010688377,-0.006254679,-0.006909797,0.012340973,85.54055153,0.045184628,-0.030206044,9.47592384,0.072217834,-43433949486,13813197883,2.29E+11,1.80E+12,406214278,0.096729626
2025-09-18,1,0.02,0.04,-0.017,0.001,-0.02,-0.01799989,16.36000061,-0.00128876,-0.00249498,-0.007495572,-0.005335466,0.002480678,-0.010555281,77.3882841,-0.008998423,0.037620083,3.85888993,-0.195966455,-64053755185,43546933022,-1.82E+11,-36144722867,326609906,-0.195169699
2025-09-19,0,0.05,0.04,-0.031,-0.015,0.01,-0.01600003,15.72000027,-0.000970639,0.01138938,0.012932218,0.000761829,0.004942814,0.013935422,81.72343711,0.039742862,0.031167045,6.12456008,0.197688881,-22387590211,46741024261,3.13E+11,2.88E+11,391177053,0.066691374
2025-09-22,1,0.03,0.01,0.059,0.038,0.02,0.02100014,15.69999981,0.004777688,-0.0057028,-0.007439126,0.00582915,0.002974523,-0.00465069,87.15063887,-0.035674261,0.023059524,2.72762366,-0.108217879,-67514766529,-59981201920,-89468626914,-3.06E+11,348844702,0.196998271
2025-09-23,1,0.01,0.03,0.018,0.018,-0.02,-2.40E-07,15.44999981,0.004873524,0.009893038,0.011746599,0.006812853,-0.003179954,0.006771876,86.95798344,0.011783378,-0.024263418,3.18372385,-0.174798318,-44861807877,-13659648631,4.20E+11,5.68E+11,287867235,-0.229788094
2025-09-24,0,-0.03,-0.02,-0.02,0.001,-0.01,-0.0209999,16.10000038,0.004400351,0,0.014072123,-0.00491092,-0.000719458,0.005043991,87.13356125,0.012907135,-0.07108676,3.03653357,0.244794042,-34848083944,-29487174255,-33675933112,3.37E+11,358335419,0.016529302
2025-09-25,0,0.04,0.03,0.035,0.029,0.01,0.00600004,16.63999939,-0.005517352,0.002999179,-0.001931149,0.001768968,0.006252269,-0.004038345,83.58040278,0.066464599,0.026678539,0.36660216,-0.198668622,-28677446668,-95845033859,3.87E+11,-2.47E+11,287145415,-0.03333642
2025-09-26,0,0.02,0.06,0.037,0.039,-0.04,-0.0020001,16.18000031,-0.002850677,0.002727381,-0.006621202,0.008442224,0.006923969,-0.000296629,83.18981983,0.012815614,0.007008893,-0.69074872,0.020650053,55903894523,-96224087517,2.12E+11,2.16E+11,293074983,0.065597282
2025-09-29,1,0.02,0,0.058,0.034,0.02,0.02400017,16.73999977,-0.005021649,-0.008779373,-0.017190092,0.003747481,-0.004067128,-0.024810394,67.65964964,0.152854197,0.226386754,-8.21455543,0.361937488,-38953231022,-68660208836,-2.72E+11,-5.70E+11,399149806,0
2025-09-30,0,-0.05,-0.03,-0.004,0.001,-0.02,-0.00500011,15.28999996,0.005884489,-0.006885926,0,-0.00014912,-0.00244821,0.013248893,67.97897314,0.019804981,-0.052894831,-3.62774473,0.043417884,1.06E+11,12595246939,1.13E+11,4.48E+11,416480046,-0.231111721
2025-10-01,1,0.01,-0.02,0.012,0.019,0.03,-0.00699997,16.12000084,0.002632077,-0.002470007,0.009346945,-0.006680845,-0.00143098,-0.001928252,62.85474455,-0.05799119,0.002463752,-4.12253046,0.263929749,46191261910,-1657623813,-2.09E+11,25972753484,526401520,0.113328685
2025-10-02,1,-0.04,-0.05,0.009,0.014,0.01,-0.00499988,16.28000069,0.004082504,-0.008532964,0.006268758,0.002726207,-0.000613849,0.009077977,62.98960631,0.003783229,0.006894672,-1.44463965,-0.062234556,36645078234,-34906264253,1.49E+11,8.33E+11,493641155,0.093685484
2025-10-10,1,-0.02,0,-0.001,-0.015,-0.02,0.01399994,16.29000092,0.003394154,0.008624242,0.015106118,-0.000948372,0.00143178,0.02666235,66.28791133,0.092139299,0.113057425,5.62771304,-0.185426039,-26153987489,45041145467,-6638937582,3.14E+12,402107231,0.460815203
2025-10-13,0,-0.05,-0.04,0.005,0.01,-0.01,-0.00500012,16.62999916,0.000618164,0.067793807,0.034411888,0.01394834,0.011482165,0.017148958,69.49649957,0.057811533,0.023712743,8.55270805,0.013189554,-54935274671,83401703361,-4.92E+11,1.06E+12,407410846,0.005115101
2025-10-14,0,0,0,-0.06,-0.037,0,-0.02299976,21.65999985,-0.024547819,0,-0.01396049,0.005276219,0.002925533,-0.007241034,63.35701639,0.058816842,0.031810533,3.77161859,0.001527414,-12394052870,25232290956,-3.81E+11,-8.23E+11,408033131,-0.315270029
2025-10-15,1,-0.02,-0.05,-0.033,-0.021,0.03,-0.01200008,19.03000069,0.015478263,-0.026155508,-0.004850264,-0.002073541,-0.002218573,-0.006364098,65.09430214,0.087195531,0.01275001,0.24681964,0.799081617,-51672435581,-35107716624,-4.22E+11,5.55E+11,734084905,0.278902385
2025-10-16,1,0.02,0.04,-0.015,-0.013,-0.02,-0.00200009,20.80999947,-0.001565551,0.017464507,0.017850325,0.00235343,-0.00262841,0.026450851,68.17390241,0.059495887,0.057120543,6.91226668,-0.259477055,70549152613,82202888456,5.16E+11,1.63E+11,543606716,-0.307273082
2025-10-17,1,-0.06,-0.09,0.052,0.049,0.03,0.00300003,20.63999939,0.004017919,0.012612232,0.013552063,-0.006555575,-0.004057228,0.0246014,74.67643532,0.064398635,0.055118756,11.70631839,-0.087960514,1.00E+11,98166933672,6.76E+11,6.59E+11,495790790,0.241675799
2025-10-20,1,0.03,0.05,-0.023,-0.014,-0.02,-0.00900008,25.30999947,-0.00631428,-0.014512891,-0.012575179,-0.003082011,0.000406472,0.000138657,73.69615346,0.037885408,-0.010463154,8.10395425,-0.151315836,10539821316,-8032557205,-23794686090,4.43E+11,420769792,-0.022858138
2025-10-21,1,-0.02,0,0.007,0.014,-0.02,-0.00699997,20.78000069,0.005256874,0.033141206,0.014048411,0.002835534,0.001624161,0.01739962,75.68093207,0.060117487,0.020792588,10.3967797,-0.025246682,-1.14E+11,3168542569,8.70E+11,-2.48E+11,410146751,-0.197464537
2025-10-22,1,-0.02,-0.01,0.012,0.031,-0.01,-0.01899981,18.22999954,0.010615724,0.002650895,0.002300798,0,0.003442733,0.002395788,77.70690493,0.022085293,-0.005610073,7.5555905,0.284550661,-99873962571,49618162027,4.97E+11,-18821013815,526854280,0.312031101
2025-10-23,0,-0.01,-0.02,-0.035,-0.028,0.01,-0.00700021,17.87000084,3.27E-05,-0.000167698,-0.003736377,0.007718037,-0.000303278,0.015527964,79.74592101,0.059269641,-0.025539576,9.2871066,0.133550605,1.58E+11,31725550553,5.40E+11,-7.01E+11,597215988,-0.224433042
2025-10-24,1,0.04,0.05,0.043,0.033,-0.01,0.00999999,18.60000038,-0.005351835,-0.013602737,-0.004227912,-0.000237644,0.000404376,-0.009863889,85.53555967,-0.023262387,0.026836505,2.7234211,-0.29072818,13488058741,-1.01E+11,-1.80E+11,-4.09E+11,423588471,0.050325084
2025-10-27,1,0.01,0,0.001,-0.014,0.01,0.01500011,17.29999924,0.00581048,0.013437625,0,0.003795878,0.000101011,0.024664966,86.59060271,0.047263908,0.032673119,8.2513131,0.007809677,49696911063,73033574655,1.08E+12,5.85E+11,426896560,0.088033349
2025-10-28,0,-0.01,0.01,0.046,0.029,-0.02,0.0170002,16.37000084,0.007871362,0.024300323,0.016618615,0.00078669,-0.001719498,0.025360744,89.02721627,0.067851318,0.042507411,12.90386,0.211062809,-1.05E+11,-88648147441,6.91E+11,6.49E+11,516998547,0.121521358
2025-10-29,1,-0.02,0,-0.024,0.013,-0.02,-0.03700018,15.78999996,0.012215141,-0.005820254,-0.001591681,-0.004184194,-0.000911494,-0.008051503,84.95662352,0.028487622,0.027801861,5.7396166,-0.210394818,-1.02E+11,-66622546139,3.11E+11,-1.64E+12,408224732,-0.020101179
2025-10-30,1,0.09,0.1,0.049,0.044,-0.01,0.00499987,16.42000008,0.002285331,0.021442814,0.012290595,-0.003500252,0.00535597,0.017485329,84.51465572,-0.02957367,-0.004136192,8.290497,0.143728893,-1.34E+11,-3.12E+11,1.07E+12,-1.02E+11,466898421,0.110423818
2025-10-31,1,0.03,0.01,0.066,0.055,0.02,0.01099992,16.92000008,-4.36E-05,0.000350002,-0.000254883,-0.001375421,0.003119475,0.001405476,83.30931026,0.005977003,-0.003045281,5.009386,0.213407976,-2.30E+11,-1.73E+11,-1.93E+11,-1.18E+11,566538268,0.09531018
2025-11-03,1,0,-0.01,0.011,-0.016,0.01,0.02700019,16.90999985,-0.009954191,0.020933141,-0.001917157,7.03E-06,0.00270912,0.005030308,86.85289453,-0.021270082,-0.154664155,3.5678484,-0.279351008,-62375553323,-1.57E+11,1.17E+12,1.32E+12,408275232,-0.050858417
2025-11-04,0,0.02,0.01,0.025,0.025,0.01,0,17.44000053,0.002614501,0,0.003579425,0.002209621,0.000701154,0.027463615,91.19504368,0.002647062,0.045376516,9.8772101,0.157739402,-56410667374,-33198223741,4.28E+11,-7.96E+11,472676323,-0.013129291
2025-11-05,0,-0.03,-0.02,-0.004,-0.012,-0.01,0.0079999,17.17000008,0.001719234,-0.017595555,-0.007724568,0.001260391,0.003498414,-0.024002724,78.81981738,0.008916761,0.129928661,-2.4032295,-0.10394801,-1.17E+11,-1.20E+11,-51385373466,-2.23E+12,423542560,-0.087411938
2025-11-06,1,0.07,0.06,0.043,0.038,0.01,0.00500011,19,-0.01180625,-0.025268012,-0.014310618,0.007557317,-0.000199624,-0.02887673,65.38704858,0.126275988,0.136762336,-13.3685858,0.402840933,-57809224195,58251975721,87405093093,-2.07E+12,594162840,0.339215723
2025-11-07,0,-0.06,-0.07,0.078,0.067,0.01,0.01099992,18.01000023,0.003646898,0.013282828,0.006558819,-4.87E-05,-0.00470159,0.005486351,66.25933683,0.038493539,-0.035053823,-10.6910617,-0.287365679,1.89E+11,-36805466458,5.88E+11,-1.70E+12,423420832,-0.306115774
2025-11-10,1,0,-0.01,0.023,0.06,0.01,-0.03699994,19.5,-0.011241135,-0.01200703,-0.00893022,0.005651713,-0.001304419,-0.018218055,58.08142443,0.043872504,0.037665315,-16.02746,-0.109515547,-1.37E+11,-68751991674,1.64E+11,-4.63E+11,377049668,-0.134196065
2025-11-11,1,0.02,-0.01,0.004,-0.029,0.03,0.03299998,19.07999992,0.001261046,0.012558765,0.007856524,0.004204132,0.000200826,0.029771722,62.84559712,0.039967572,0.035660564,-4.6959554,-0.099550972,1.33E+11,64813593813,9.22E+11,-1.45E+11,339514007,-0.11844815
2025-11-12,1,0,0,-0.029,-0.034,0,0.0049999,17.60000038,0.015283627,-0.001352902,-0.003038772,0.001436359,-0.001607431,0.008105581,61.79520977,0.020240851,-0.013832816,-2.6511912,0.112042408,22061694723,-89869861481,3.67E+11,74380943249,377553974,0.185311096
2025-11-13,1,-0.05,-0.01,0.081,0.092,-0.04,-0.01099993,17.28000069,0.0020732,0.004325137,0.005818595,0.00257208,0.000201109,0.010658008,66.04452123,-0.008959485,-0.031796805,-0.1534396,-0.113810273,13870437898,-45197406554,8.69E+11,-4.26E+11,334584453,-0.247059103
2025-11-14,0,0.03,0.02,-0.015,0.009,0.01,-0.02399993,17.51000023,0.000629319,0.004270254,-0.001558775,0.00558775,-0.003020269,0.004864737,63.10055882,-0.026355686,-0.03185353,-0.090168,0.267807288,1421739128,27502984530,-7.43E+11,1.00E+12,424188608,0.108540169
2025-11-17,1,0.03,0.04,0.05,0.012,-0.01,0.03799986,20,-0.016695452,-0.017811045,-0.018302531,0.00046987,0.000906993,-0.038884373,48.32292526,0.037246486,0.148847974,-14.3426674,-0.057041202,-44878847933,-6664717015,-6.55E+11,-2.37E+12,399992380,0.028170877
2025-11-18,0,-0.01,-0.01,-0.016,-0.03,0,0.01400018,19.82999992,-0.000501851,-0.001045102,0.001816418,-0.015216833,0.003218344,0.019178876,54.03381404,0.005056104,0.003661232,-6.4604846,-0.139742115,30020117961,-46707925574,5964690486,5.18E+11,344096599,-0.223143551
2025-11-19,0,-0.01,-0.02,-0.033,-0.042,0.01,0.00899982,22.37999916,-0.009204498,-0.032740086,-0.025504987,0.010425655,-0.00040166,-0.033729935,43.88129123,0.038342243,0.0835324,-17.2275289,-0.071017764,-43108537347,-59361695503,-4.29E+11,-5.52E+11,319659628,-0.021053409
2025-11-20,1,0.01,0.01,0.013,-0.003,0,0.01600004,24.69000053,-0.00829071,-0.003399429,-0.006599664,-0.003522601,0.006807518,-0.006116906,42.57992066,0.021358474,-0.009124195,-16.57075786,0.058130297,88744183243,5891802893,4.61E+11,-1.05E+12,338241537,0.034846731
2025-11-21,0,-0.03,-0.03,0.044,0.039,0,0.00500012,23.65999985,0.003746808,0.02615482,0.031341037,0.00655562,-0.000698635,0.018991412,45.39781461,0.039119495,0.011047502,-7.93400422,0.065161116,17378732171,-31443822134,7.48E+11,7.45E+11,360281733,0.033673215
2025-11-24,0,-0.04,-0.06,-0.054,-0.036,0.02,-0.01800013,26.42000008,-0.015689726,-0.024339743,-0.036817973,0.004844565,0.000199627,-0.038586605,34.0075438,0.029105529,0.051731641,-19.17959297,-0.113682178,-59779950043,85078446938,4.12E+11,-2.83E+12,319324121,-0.061452779
2025-11-25,1,-0.02,-0.01,0.018,0.032,-0.01,-0.01399993,23.43000031,0.009775103,0,0.00261813,-0.003753869,-0.00039937,-0.001870283,36.99032719,-0.016630345,-0.040303692,-16.25336707,0.168468285,63408149900,-22807985903,1.11E+12,-7.96E+11,373120108,0.410148957
2025-11-26,1,-0.03,-0.03,-0.025,-0.002,0,-0.023,20.52000046,0.015348819,0.000691586,0.015273869,0.004846084,-0.004804771,0.003042633,42.3138239,-0.082238678,-0.000362098,-12.26623485,-0.251463585,7340226117,-61109799874,19658363074,-1710358096,279293988,-0.475626887
2025-11-27,1,-0.01,0.01,-0.013,-0.007,-0.02,-0.00600005,18.55999947,0.009020886,0.018317834,0.018312496,-0.006762396,-0.00060228,0.026371832,46.83183005,-0.014472179,0.023350636,-1.71384289,0.057405328,1.05E+11,36174018808,1.04E+12,5.24E+11,295326951,0.172245905
2025-11-28,0,0,0,0.1,0.118,0,-0.01799989,17.19000053,0.006882969,0.012194167,0.005275831,0.003862994,0,0.006552745,51.67706718,-0.055768911,0.002978694,0.42676952,-0.12688313,72932154287,-562761869,3.26E+11,1.58E+11,257854943,-0.195060583
2025-12-01,0,0.02,0.02,-0.007,-0.022,0,0.0150001,17.19000053,0,0.001728894,0.002607825,-0.006268761,-0.001406605,-0.015245086,42.10854893,-0.043922855,0.007303276,-4.79006238,-0.061787204,-70695237508,-1.37E+11,8.39E+11,-2.04E+12,241922807,-0.088410957
2025-12-02,1,0.07,0.06,0.043,0.054,0.01,-0.01100016,16.35000038,0.005340487,-0.019097722,-0.01033141,0.002883461,-0.000502795,-0.00158532,39.69120342,-0.02465105,-0.051768175,-4.50707842,0.227311648,29097125833,-96241820989,-68894937864,2.24E+11,296914679,-0.008438869
2025-12-03,1,0,-0.01,-0.041,-0.023,0.01,-0.01800012,17.23999977,-0.005337549,3.41E-06,0.008077012,0.003099713,-0.000503125,0.018839973,41.66700473,0.006141574,0.000263516,2.20996686,0.074500288,33839413485,70784814352,2.48E+11,1.22E+12,319034908,0.049596941
2025-12-04,0,-0.03,-0.04,0.022,0.019,0.01,0.00300026,16.59000015,0.002454221,0.011318888,0.008265244,-0.001913213,-0.00514609,0.010302403,42.95913157,0.000257318,-0.041914365,4.79981317,-0.088198568,38087894573,62672496011,4.87E+11,2.83E+11,290896486,0.077558234
2025-12-05,1,0.05,0.05,0.008,-0.016,0,0.02399969,16.07999992,0.002975361,0.023069839,9.61E-05,-0.001589118,0.001415279,-0.00193186,51.05523811,-0.076195877,-0.001491786,2.85258842,0.210201188,-27535762591,52221708705,1.07E+11,-6.98E+11,352043273,0.022141126
2025-12-08,1,0.03,0.04,-0.018,-0.031,-0.01,0.01300025,15.77999973,0.001079739,-0.010570414,0.006640074,0.005004403,0,0.017602538,50.67793722,0.01375493,-0.005692579,7.62278269,0.359243621,85404353976,5782407832,8.49E+11,1.00E+12,478512573,0.173769275
2025-12-09,0,0.03,0,0.043,0.04,0.03,0.00300002,15.40999985,0.001934769,0.001782269,0.01147354,-0.000387167,0.001009678,0.013277229,64.05846085,-0.04730369,-0.045142046,9.93790018,-0.173307122,40683727865,-15317346495,-1.41E+11,3.23E+11,395582936,-0.06986968
2025-12-10,0,0.01,0.03,0.052,0.05,-0.02,0.00199986,16.65999985,-0.003483315,0.001445324,-0.004290588,-0.002244688,0.001311128,-0.002723489,65.22591027,-0.06250242,-0.003045869,6.36550503,0.012792422,12330272182,99608405445,-98306205656,-90993089901,400643400,-0.133531393
2025-12-11,0,-0.05,-0.06,-0.082,0.011,0.01,-0.09299994,16.93000031,-0.000876743,-0.001033021,0.007710113,-0.000395006,-0.004343225,-0.002065533,60.23046537,-0.069121018,-0.007645996,3.71349075,-0.206522436,-95850854610,15652810287,-1.02E+11,3.74E+11,317901549,-0.054067221
2025-12-12,1,0.01,-0.01,0.007,0.006,0.02,0.00099993,15.77000046,0.006726881,-0.009011935,-0.013326817,0.000755871,-0.004463865,-0.005913431,75.28693308,-0.091572708,0.000108384,0.33058454,0.698146403,-20114981877,-17402709778,-6.88E+11,3.65E+11,539843372,0.476924072
2025-12-15,0,0.05,0.03,0.031,-0.008,0.02,0.03900003,14.85000038,0.002077192,0.013620609,0.006163698,0.001231296,0.00050829,0.013660889,78.76108478,-0.020995553,-0.11263808,4.13154257,-0.209740534,-83159725562,89195037509,1.44E+12,46940837270,426616335,-0.207260505
2025-12-16,0,-0.01,-0.02,-0.084,-0.093,0.01,0.00900007,15.73999977,-0.010720913,-0.013236046,-0.011810726,0.00139961,-0.002543883,-0.018545551,68.68250151,0.001238228,0.004397411,-3.55605208,-0.18698712,-52542669797,1.17E+11,-3.92E+11,-9.60E+11,346844575,-0.068992871
2025-12-17,1,-0.03,-0.04,-0.012,-0.001,0.01,-0.01100015,16.5,-0.001597839,-0.015767465,-0.011922807,-0.003693429,0,-0.022612427,53.12866097,-0.000307177,-0.060670745,-10.72638868,0.078262565,-2.46E+11,13731755436,1.48E+11,-1.04E+12,373989521,0.068992871
2025-12-18,0,0.01,0.01,0.011,-0.003,0,0.01399993,16.47999954,-0.002386764,0.002608656,-0.000417358,0.002898737,0.002238971,0.014221516,55.40704402,0.003005602,0.012169659,-4.35661787,-0.034851287,-19550443221,-28662042049,3.79E+11,-27789783436,360955505,-0.238411023
2025-12-19,1,-0.04,-0.03,-0.012,-0.029,-0.01,0.0170002,17.62000084,-0.011659857,-0.010369835,-0.002059896,0.001534426,0.000609731,-0.015377404,55.27115568,0.007375805,-0.007418501,-8.82363966,0.610850659,-70579014311,-84632417818,1.56E+11,-3.47E+11,581445413,0.007662873
2025-12-22,1,0.04,0.03,0.03,0.043,0.01,-0.01300001,16.87000084,0.007902952,0.010267425,0.008259661,0.000244193,0.001725607,0.006497801,57.54275712,-0.02375726,-0.185719967,-5.20773672,-0.238682664,-25140822642,-41242101262,9.64E+11,-7.47E+11,442664473,0.230748151
2025-12-23,1,0.01,0.03,0.017,-0.011,-0.02,0.02799988,14.90999985,0.008779407,0.017920273,0.016233967,-0.00043419,-0.003148944,0.021013592,58.22345086,0.010798715,0.044051554,2.41826531,-0.286983534,-34261909288,22809936437,1.62E+12,1.11E+12,315627058,-0.238411023
2025-12-24,0,0.01,0.02,0.02,-0.036,-0.01,0.056,14.07999992,0.006415871,0.000207914,0.005697137,0.00211485,-0.003567231,0.002770111,56.28138021,-0.030395561,2.60E-05,2.4631203,0.222481791,-1.21E+11,-37383279005,5.33E+11,9.54E+11,385848331,0.037740328
