Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2024-07-18,0,1,0.714,0,FP
2024-07-19,0,1,0.5054,0,FP
2024-07-22,0,0,0.684,1,TN
2024-07-23,1,1,0.601,1,TP
2024-07-24,0,0,0.5587,1,TN
2024-07-25,0,1,0.6372,0,FP
2024-07-26,1,1,0.6016,1,TP
2024-07-29,1,1,0.7352,1,TP
2024-07-30,0,0,0.7316,1,TN
2024-07-31,1,0,0.5973,0,FN
2024-08-01,1,1,0.6193,1,TP
2024-08-02,0,1,0.5147,0,FP
2024-08-05,0,1,0.7479,0,FP
2024-08-06,1,1,0.5837,1,TP
2024-08-07,1,0,0.8594,0,FN
2024-08-08,0,0,0.6534,1,TN
2024-08-09,1,1,0.6325,1,TP
2024-08-12,1,1,0.7858,1,TP
2024-08-13,1,1,0.8331,1,TP
2024-08-14,1,1,0.7096,1,TP
2024-08-16,1,1,0.6127,1,TP
2024-08-19,0,1,0.6287,0,FP
2024-08-20,1,1,0.884,1,TP
2024-08-21,1,1,0.8074,1,TP
2024-08-22,1,1,0.8169,1,TP
2024-08-23,0,1,0.6053,0,FP
2024-08-26,0,1,0.7714,0,FP
2024-08-27,0,1,0.7534,0,FP
2024-08-28,1,0,0.6094,0,FN
2024-08-29,0,0,0.5621,1,TN
2024-08-30,1,0,0.5854,0,FN
2024-09-02,1,1,0.6413,1,TP
2024-09-03,0,1,0.5238,0,FP
2024-09-04,0,1,0.646,0,FP
2024-09-05,0,1,0.7865,0,FP
2024-09-06,0,1,0.7743,0,FP
2024-09-09,0,1,0.7978,0,FP
2024-09-10,0,0,0.7335,1,TN
2024-09-11,0,1,0.653,0,FP
2024-09-12,1,1,0.5951,1,TP
2024-09-13,1,0,0.6331,0,FN
2024-09-19,1,1,0.8806,1,TP
2024-09-20,1,1,0.5377,1,TP
2024-09-23,1,0,0.6745,0,FN
2024-09-24,1,0,0.722,0,FN
2024-09-25,0,1,0.9572,0,FP
2024-09-26,1,0,0.8102,0,FN
2024-09-27,0,0,0.8705,1,TN
2024-09-30,0,1,0.7908,0,FP
2024-10-02,0,0,0.7879,1,TN
2024-10-04,1,1,0.7287,1,TP
2024-10-07,1,0,0.7218,0,FN
2024-10-08,0,1,0.5207,0,FP
2024-10-10,1,1,0.8633,1,TP
2024-10-11,0,0,0.804,1,TN
2024-10-14,1,1,0.7332,1,TP
2024-10-15,1,0,0.5402,0,FN
2024-10-16,0,1,0.6888,0,FP
2024-10-17,0,0,0.5353,1,TN
2024-10-18,0,0,0.6196,1,TN
2024-10-21,1,1,0.6669,1,TP
2024-10-22,0,0,0.5873,1,TN
2024-10-23,1,1,0.5907,1,TP
2024-10-24,0,0,0.6873,1,TN
2024-10-25,1,0,0.5442,0,FN
2024-10-28,1,0,0.64,0,FN
2024-10-29,1,1,0.5112,1,TP
2024-10-30,0,1,0.7623,0,FP
2024-10-31,0,1,0.7177,0,FP
2024-11-01,0,1,0.6217,0,FP
2024-11-04,1,0,0.6654,0,FN
2024-11-05,0,1,0.5555,0,FP
2024-11-06,0,1,0.6503,0,FP
2024-11-07,1,0,0.6255,0,FN
2024-11-08,0,1,0.5687,0,FP
2024-11-11,0,0,0.5305,1,TN
2024-11-12,0,1,0.5779,0,FP
2024-11-13,0,0,0.6412,1,TN
2024-11-14,1,0,0.5728,0,FN
2024-11-15,0,0,0.5529,1,TN
2024-11-18,1,0,0.6221,0,FN
2024-11-19,1,1,0.6427,1,TP
2024-11-20,1,1,0.7702,1,TP
2024-11-21,0,1,0.5473,0,FP
2024-11-22,1,0,0.6651,0,FN
2024-11-25,1,0,0.6097,0,FN
2024-11-26,0,0,0.5452,1,TN
2024-11-27,0,1,0.5917,0,FP
2024-11-28,1,1,0.6768,1,TP
2024-11-29,0,1,0.7618,0,FP
2024-12-02,0,1,0.562,0,FP
2024-12-03,1,0,0.6446,0,FN
2024-12-04,0,0,0.5251,1,TN
2024-12-05,0,1,0.6646,0,FP
2024-12-06,0,1,0.6748,0,FP
2024-12-09,0,0,0.5054,1,TN
2024-12-10,1,0,0.7465,0,FN
2024-12-11,1,0,0.7342,0,FN
2024-12-12,1,1,0.6401,1,TP
2024-12-13,1,0,0.7648,0,FN
2024-12-16,0,1,0.5566,0,FP
2024-12-17,0,0,0.5206,1,TN
2024-12-18,1,0,0.6346,0,FN
2024-12-19,0,0,0.7451,1,TN
2024-12-20,0,1,0.5613,0,FP
2024-12-23,1,1,0.5824,1,TP
2024-12-24,0,0,0.5469,1,TN
2024-12-26,0,1,0.6369,0,FP
2024-12-27,0,1,0.6703,0,FP
2024-12-30,0,0,0.8934,1,TN
2025-01-02,0,1,0.5455,0,FP
2025-01-03,1,0,0.7992,0,FN
2025-01-06,1,1,0.5856,1,TP
2025-01-07,1,0,0.5906,0,FN
2025-01-08,1,0,0.6304,0,FN
2025-01-09,1,0,0.5997,0,FN
2025-01-10,0,0,0.6206,1,TN
2025-01-13,0,1,0.6114,0,FP
2025-01-14,1,1,0.5782,1,TP
2025-01-15,0,1,0.6042,0,FP
2025-01-16,1,0,0.5111,0,FN
2025-01-17,0,0,0.7795,1,TN
2025-01-20,0,0,0.6911,1,TN
2025-01-21,0,0,0.8628,1,TN
2025-01-22,1,0,0.8941,0,FN
2025-01-23,0,0,0.5571,1,TN
2025-01-24,1,0,0.7307,0,FN
2025-01-31,0,0,0.8348,1,TN
2025-02-03,0,0,0.8927,1,TN
2025-02-04,1,0,0.5905,0,FN
2025-02-05,1,0,0.5497,0,FN
2025-02-06,1,1,0.6599,1,TP
2025-02-07,0,0,0.6122,1,TN
2025-02-10,0,0,0.967,1,TN
2025-02-11,1,1,0.8742,1,TP
2025-02-12,1,1,0.8105,1,TP
2025-02-13,1,0,0.6037,0,FN
2025-02-14,1,0,0.6089,0,FN
2025-02-17,1,0,0.9406,0,FN
2025-02-18,1,1,0.6693,1,TP
2025-02-19,1,0,0.627,0,FN
2025-02-20,0,0,0.5378,1,TN
2025-02-21,1,0,0.651,0,FN
2025-02-24,0,0,0.7527,1,TN
2025-02-25,0,1,0.8667,0,FP
2025-02-26,1,0,0.5665,0,FN
2025-02-27,0,0,0.899,1,TN
2025-02-28,0,1,0.6325,0,FP
2025-03-04,0,0,0.9362,1,TN
2025-03-05,1,0,0.7122,0,FN
