Target,US_GDP,US_M2,US_Interest_Rate_10Y,US_Interest_Rate_3Y,US_UNRATE,KR_GDP,KR_Interest_Rate_10Y,KR_Interest_Rate_3Y,US_Spread_10Y_3Y,KR_Spread_10Y_3Y,S&P500,TaiwanWeighted,USD_KRW,Dollar_Index,VIX,Close,Return,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5732.930176,22431.7793,1333.619995,100.3700027,15.39000034,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5722.259766,22761.59961,1324.890015,100.9199982,15.40999985,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5745.370117,22858.81055,1335.050049,100.5599976,15.36999989,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5738.169922,22822.78906,1313.300049,100.4199982,16.95999908,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5762.47998,22224.53906,1309.300049,100.7799988,16.72999954,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5709.540039,22390.39063,1324.839966,101.6800003,18.89999962,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5751.069824,22302.71094,1334.410034,102.5199966,19.20999908,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5695.939941,22702.56055,1345.880005,102.5400009,22.63999939,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5751.129883,22611.39063,1342.369995,102.5500031,21.42000008,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5780.049805,22659.08008,1343.02002,102.9899979,20.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5815.029785,22901.64063,1349.73999,102.8899994,20.45999908,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5859.850098,22975.28906,1348.329956,103.3000031,19.70000076,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5815.259766,23292.03906,1357.27002,103.2600021,20.63999939,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5842.470215,23010.98047,1363.180054,103.5899963,19.57999992,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5841.470215,23053.83984,1364.199951,103.8300018,19.11000061,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5864.669922,23487.26953,1370.050049,103.4899979,18.03000069,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5853.97998,23542.5293,1369.01001,104.0100021,18.37000084,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5851.200195,23535.42969,1376.5,104.0800018,18.20000076,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5797.419922,23334.75977,1376.630005,104.4300003,19.23999977,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5809.859863,23192.51953,1377.339966,104.0599976,19.07999992,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5808.120117,23348.44922,1376.319946,104.2600021,20.32999992,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5823.52002,23198.07031,1387.660034,104.3199997,19.79999924,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5832.919922,22926.58984,1381.969971,104.2799988,19.34000015,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5813.669922,22820.42969,1383.180054,103.9899979,20.35000038,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5705.450195,22820.42969,1378.569946,103.9800034,23.15999985,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5728.799805,22780.08008,1372.930054,104.2799988,21.87999916,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5712.689941,22965.39063,1379.339966,103.8899994,21.97999954,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5782.759766,23106.78906,1372.859985,103.4199982,20.48999977,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5929.040039,23217.38086,1378.0,105.0899963,16.27000046,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5973.100098,23408.82031,1399.800049,104.5100021,15.19999981,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5995.540039,23553.89063,1372.079956,105.0,14.93999958,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6001.350098,23529.64063,1397.199951,105.5400009,14.97000027,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5983.990234,22981.76953,1400.550049,106.0199966,14.71000004,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5985.379883,22860.23047,1406.650024,106.4800034,14.02000046,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5949.169922,22715.38086,1399.0,106.6699982,14.31000042,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5870.620117,22742.76953,1400.829956,106.6900024,16.13999939,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5893.620117,22546.53906,1394.349976,106.2799988,15.57999992,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5916.97998,22848.80078,1389.5,106.2099991,16.35000038,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5917.109863,22688.35938,1392.160034,106.6800003,17.15999985,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5948.709961,22555.66016,1397.619995,106.9700012,16.87000084,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5969.339844,22904.32031,1399.599976,107.4899979,15.23999977,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5987.370117,22948.36914,1403.51001,106.8199997,14.60000038,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6021.629883,22678.75977,1395.560059,107.0100021,14.10000038,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5998.740234,22334.7793,1395.27002,106.0800018,14.10000038,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5998.740234,22298.90039,1388.469971,106.0800018,14.10000038,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6032.379883,22262.5,1393.300049,105.7399979,13.51000023,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6047.149902,22736.92969,1399.859985,106.4499969,13.34000015,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6049.879883,23027.46094,1401.060059,106.3700027,13.30000019,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6086.490234,23255.33008,1411.670044,106.3399963,13.44999981,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6075.109863,23267.93945,1410.800049,105.7099991,13.53999996,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6090.27002,23193.26953,1399.98999,105.9700012,12.77000046,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6052.850098,23273.25,1424.219971,106.1500015,14.18999958,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6034.910156,23125.08008,1426.599976,106.4000015,14.18000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6084.189941,22903.63086,1433.949951,106.7099991,13.57999992,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6051.25,23046.80078,1429.150024,106.9599991,13.92000008,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6051.089844,23020.48047,1427.859985,107.0,13.81000042,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6074.080078,23039.90039,1434.449951,106.8600006,14.68999958,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6050.609863,23018.00977,1431.349976,106.9599991,15.86999989,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5872.160156,23168.66992,1436.420044,108.0299988,27.62000084,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5867.080078,22932.25,1451.5,108.4100037,24.09000015,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5930.850098,22510.25,1437.449951,107.6200027,18.36000061,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5974.069824,23104.53906,1445.420044,108.0400009,16.78000069,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6040.040039,23120.24023,1442.699951,108.2600021,14.27000046,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,6037.589844,23246.93945,1457.609985,108.1299973,14.72999954,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5970.839844,23275.67969,1466.98999,108.0,15.94999981,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5906.939941,23190.19922,1472.800049,108.1299973,17.39999962,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5868.549805,22832.06055,1473.52002,109.3899994,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5942.470215,22908.30078,1471.650024,108.9499969,16.12999916,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5975.379883,23547.71094,1465.530029,108.2600021,16.04000092,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5909.029785,23651.26953,1459.449951,108.5400009,17.81999969,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5918.25,23407.33008,1451.880005,109.0899963,17.70000076,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5918.25,23081.13086,1457.969971,109.1800003,17.70000076,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5827.040039,23011.85938,1455.22998,109.6500015,19.54000092,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,5836.220215,22488.33008,1472.25,109.9599991,19.19000053,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
