Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2025-04-11,0,0.063903474,34.75563743,0.149827407,0.310360501,3.85337312
2025-04-14,1,-0.005059726,34.68727871,0.034782987,0.000295923,2.66712611
2025-04-15,1,0.009479216,37.84504869,-0.009910887,-0.012521861,4.54004303
2025-04-16,0,0.008724447,37.21418725,-0.007367684,0.006212949,5.82407356
2025-04-17,1,-0.012175158,37.60745705,-0.006496152,-0.000242328,2.65544707
2025-04-18,1,0.009345627,42.91767581,-0.036421551,0.005985784,4.36736966
2025-04-21,1,0.005252518,50.20742137,-0.070788922,0.002064434,4.86352368
2025-04-22,0,0.002011329,46.82437596,-0.037824714,0.001155915,4.55784841
2025-04-23,1,-0.000715581,48.09836538,-0.018055765,-0.000429408,3.72556092
2025-04-24,0,0.015530485,53.70011432,-0.037953132,0.007418195,6.27776652
2025-04-25,1,-0.001279735,55.6116632,-0.063787951,-0.007139412,4.84341145
2025-04-28,1,0.009458236,77.6903058,-0.169851131,-0.011039428,5.834230092
2025-04-29,1,0.001004898,77.49198655,-0.064774193,-0.05167163,4.836112334
2025-04-30,0,0.006475935,87.08170159,-0.0445607,-0.011180311,5.115788493
2025-05-02,1,-0.003439973,74.9184943,-0.274856216,-0.001817785,3.252820346
2025-05-07,1,0.001243035,79.59665047,-0.06358234,-0.004608379,2.712607715
2025-05-08,1,0.005458186,78.68723924,-0.027784563,-0.005561969,3.12238916
2025-05-09,0,0.002204396,76.90732372,-0.026897673,-0.28823689,2.74335256
2025-05-12,1,-0.000857114,90.09893823,-0.047575279,0.003014006,1.78573013
2025-05-13,1,0.011596032,90.5137826,0.012528245,-0.055561888,3.58935253
2025-05-14,1,0.000417905,89.79381828,-0.001211529,-0.833098626,2.65052841
2025-05-15,0,0.012250185,91.29807839,0.051747952,-0.001527581,4.36252194
2025-05-16,1,-0.007301521,83.40618174,0.020268335,0.05120544,1.55700947
2025-05-19,0,0.00209976,80.11067123,-0.071781218,-0.017489282,1.31317818
2025-05-20,0,-0.008967133,71.5149827,0.029190093,-0.053243578,-1.20303852
2025-05-21,1,-0.000622403,66.70684242,-0.017914225,-0.0199502,-1.41927332
2025-05-22,0,0.009098322,70.47836395,0.042560535,0.022645163,0.45368903
2025-05-23,0,-0.012228023,56.96946043,0.023043163,0.121575895,-2.52658247
2025-05-26,1,-0.000609297,59.07695229,-0.032631895,-0.000292557,-2.41324719
2025-05-27,0,0.019979626,67.29769066,0.070464377,0.065253162,2.00193899
2025-05-28,1,-0.002718839,63.33809826,-0.010429123,0.005388752,0.69269555
2025-05-29,1,0.012409293,67.10819441,0.09667881,0.021779197,2.85868827
2025-05-30,0,0.018732493,72.88281288,0.074701103,0.094948688,5.92391587
2025-06-02,1,-0.008478699,64.75274936,0.001589675,0.038695943,2.39788458
2025-06-04,1,0.000481799,64.77693146,0.034470821,-0.010379044,1.54406806
2025-06-05,1,0.026280347,68.81917179,0.071886122,0.146829295,6.48704842
2025-06-09,1,0.014763217,75.90122684,0.067157442,0.026138976,7.8400029
2025-06-10,1,0.015427744,78.16745439,0.073160239,0.024230961,9.01089392
2025-06-11,1,0.00561494,83.64210714,0.004484127,-0.008255133,7.62067871
2025-06-12,1,0.012178939,85.28624673,0.019823813,0.001684691,7.96906696
2025-06-13,0,0.004458505,84.90979243,-0.007434972,-0.005630539,6.38026886
2025-06-16,1,-0.008740018,86.23901974,0.030182392,0.030898582,1.99953433
2025-06-17,1,0.017818414,88.06934233,0.074426662,0.000399663,4.72287241
2025-06-18,1,0.001234581,86.67693531,0.031286789,0.001524454,2.94177855
2025-06-19,1,0.007392158,88.79394243,0.039657369,-0.050951713,2.96863106
2025-06-20,1,0.001865585,88.03514274,-0.019933529,-0.007115296,1.6523755
2025-06-23,0,0.014701326,87.84302755,-0.001178171,0.01316239,3.67750816
2025-06-24,1,-0.002441929,91.42692225,0.02862907,-0.07093545,1.1163557
2025-06-25,1,0.029151564,93.02893676,0.07692155,0.087272528,6.7982323
2025-06-26,0,0.001484285,91.86539155,-0.037597647,-0.018462674,4.4268601
2025-06-27,0,-0.009273118,84.2566325,0.022070725,0.040666211,-0.1379153
2025-06-30,1,-0.00769953,77.02441867,-0.004737919,0.040479212,-3.3083041
2025-07-01,1,0.00514392,77.00454527,-0.008069409,-0.030600805,-2.613091
2025-07-02,0,0.005826646,75.88081338,0.034204187,-0.048879835,-1.8639333
